layer_index,layer_tag,layer_name,z_mid_m,gamma_max,tau_peak_kpa,secant_g_pa,secant_g_over_gmax
0,1,"Layer 1",2.00000000,4.2927481123e-05,8.3456318939e+00,3.0667913461e+08,6.0170446210e-01
1,2,"Layer 2",6.00000000,1.3268904007e-04,2.4953712102e+01,2.3011931957e+08,4.5149410499e-01
2,3,"Layer 3",10.00000000,2.3714981608e-04,3.8998642727e+01,1.8632889394e+08,3.6557728990e-01
3,4,"Layer 4",14.00000000,2.8458628086e-04,4.8673383077e+01,1.7815368821e+08,3.4953753627e-01
4,5,"Layer 5",18.00000000,2.8172558646e-04,5.2720743722e+01,1.8723178157e+08,3.6734875544e-01
