layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.247073374e-05,2.9259805780019977e-05,79.32700625042966,12.953297568,12.1,7.052046016528929,0.76241517963,0.8113587690390948,-6.0322993078708445,0.33011349024574654,95.9175265401026
2,6.0,0.00015140332367,0.00010238136840577661,47.88171522569476,38.716570346,36.1,7.248117301939048,0.65616295226,0.6918075144227482,-5.152381467334951,,
3,10.0,0.00019504865817,0.0001855473392878404,5.120697994715057,54.472189649,57.6,-5.430226303819445,0.62315714432,0.6090693643668219,2.3130009121085133,,
4,14.0,0.00035863668121,0.0002599749714841779,37.95046467841489,79.422729477,74.7,6.322261682730925,0.46416560588,0.5637519610572196,-17.664923948195685,,
5,18.0,0.00038757812645,0.000301760267240939,28.439085103454047,81.193341933,84.9,-4.365910561837463,0.47334690336,0.5520070668117482,-14.24984718149881,,
