gamma,ref_tau_env_kpa,sw_tau_env_kpa,backbone_tau_kpa,ref_secant_g_over_gmax,sw_secant_g_over_gmax,backbone_secant_g_over_gmax,backbone_tangent_g_over_gmax
1.0096556014339156e-12,5.146052965774576e-07,5.144744164758362e-07,5.146053005345436e-07,0.9999999825423754,0.9997456515041856,0.9999999902319309,0.5000036456288661
1.4527992143121594e-12,7.24013448462437e-07,6.25403051924155e-07,7.404685042754008e-07,0.9777774936309706,0.8446045165572443,0.9999999858574975,0.5000257986588318
2.0904410911092063e-12,1.0253320348170311e-06,7.10159354866985e-07,1.0654643520309975e-06,0.962333473434536,0.6665256672519047,0.9999999764892119,0.5000576747806098
3.0079476312676967e-12,1.4131519109993681e-06,1.013841719263043e-06,1.5331027382496816e-06,0.9217594077698144,0.6613005547714614,0.999999972444533,0.5001035415133309
4.328153034749317e-12,2.2059902377364454e-06,1.7395646580760783e-06,2.2059902599261997e-06,0.9999999484917396,0.7885640374633238,0.9999999585506024,0.500169539415261
6.227804133782302e-12,3.243997357958941e-06,2.7838115416852193e-06,3.174211937150276e-06,1.0219850574414588,0.8770086669014401,0.9999999417265086,0.5002645041708199
8.961222955232764e-12,4.610110903660851e-06,4.28638434958201e-06,4.567391578953877e-06,1.00935302757316,0.9384752581889502,0.9999999164159804,0.5004011494949335
1.2894354916814094e-11,6.499421005683536e-06,6.448444948918148e-06,6.572045600730711e-06,0.9889493498048436,0.9811928530107967,0.9999998796888037,0.5005977692202809
1.855376097117187e-11,9.41735571303621e-06,9.794433423280381e-06,9.4565534622227e-06,0.99585479137469,1.0357295349768074,0.9999998260880367,0.500880686440422
2.6697112681960864e-11,1.373540738491718e-05,1.387327077881745e-05,1.3607087778581315e-05,1.0094300981029234,1.019561829571068,0.9999997500118739,0.5012877775935835
3.8414627991636554e-11,1.9625907134494294e-05,1.962537399429375e-05,1.9579314213083053e-05,1.0023793409690944,1.002352111210021,0.9999996404264407,0.501873543270376
5.527502772735945e-11,2.805335745442946e-05,2.9194700280591126e-05,2.817278264640984e-05,0.9957604572674261,1.0362726867331433,0.9999994822742834,0.5027164046251379
