layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.0440159364e-05,2.9259805780019977e-05,38.210621314562914,10.544007478,12.1,-12.859442330578515,0.7992246191,0.8113587690390948,-1.4955344543161164,0.30825484835422917,62.828946394996166
2,6.0,0.00013559228225,0.00010238136840577661,32.438435197111076,33.625157022,36.1,-6.855520714681435,0.65275816205,0.6918075144227482,-5.644540072007083,,
3,10.0,0.0002405625371,0.0001855473392878404,29.65022189125238,53.688706676,57.6,-6.790439798611109,0.48867312494,0.6090693643668219,-19.76724597730897,,
4,14.0,0.00032351392821,0.0002599749714841779,24.440412999406416,60.822343563,74.7,-18.577853329317275,0.40005428292,0.5637519610572196,-29.037181144387116,,
5,18.0,0.00034311952773,0.000301760267240939,13.705999423720659,82.84721997,84.9,-2.417879893992942,0.47598645987,0.5520070668117482,-13.771672776006978,,
