time_s,acc_m_s2
0.0,0.0
0.005,4.67832877340185e-05
0.01,5.324265219453614e-05
0.015,4.758875291779011e-05
0.02,4.8859616956553514e-05
0.025,2.9440442894618664e-05
0.03,-8.289312251888096e-06
0.035,-9.726830429996091e-05
0.04,-0.00021013021831910509
0.045,-0.0003081241457292612
0.05,-0.00029432276792598427
0.055,-0.000145511890515996
0.06,9.344869037644631e-05
0.065,0.00026598509396364583
0.07,0.00027450847485949067
0.075,0.000122739424375055
0.08,-2.9409282555538783e-05
0.085,-5.588734546574487e-05
0.09,6.650038000066368e-05
0.095,0.00019691839270477262
0.1,0.00022353822684585396
0.105,0.0001308032044019984
0.11,5.0333720595963475e-05
0.115,7.01917659585581e-05
0.12,0.00018711965327710791
0.125,0.0002753856814520699
0.13,0.0002698863933786282
0.135,0.00018445191419041377
0.14,0.0001234910063881508
0.145,0.0001170032288885657
0.15,0.00014096727889838454
0.155,0.0001237745518090317
0.16,8.513132134711867e-05
0.165,7.211791902840439e-05
0.17,0.00013554015106582404
0.175,0.00021610910598210328
0.18,0.00024525640585100397
0.185,0.00018002571322251864
0.19,9.655416258301718e-05
0.195,6.746163939566988e-05
0.2,0.0001279358047769994
0.205,0.00019991069426738664
0.21,0.000222093184187452
0.215,0.00017111091120189433
0.22,0.00012163022071038085
0.225,0.00011969601727517772
0.23,0.0001800146209735302
0.235,0.00023633753460608337
0.24,0.00025649710711243145
0.245,0.0002260489591865988
0.25,0.0001949420752629469
0.255,0.00018057393603037236
0.26,0.00020206993426953961
0.265,0.00023019325045043669
0.27,0.0002624568418621305
0.275,0.000273702114351705
0.28,0.00027339564325028
0.28500000000000003,0.0002501578485768274
0.29,0.00023111425465770888
0.295,0.00021760016401772614
0.3,0.00022841323767149995
0.305,0.00023790942960456542
0.31,0.00024681559655685394
0.315,0.00024206230538307145
0.32,0.00025180073654497756
0.325,0.0002680047153051754
0.33,0.0002913750161480691
0.335,0.00028908042610218814
0.34,0.0002773013116699583
0.345,0.0002656132186311918
0.35,0.00028390984455640956
0.355,0.0002998768722884979
0.36,0.000292330556758995
0.365,0.00023980812166632872
0.37,0.00019843305366850066
0.375,0.00020935896249005235
0.38,0.0002957765296772401
0.385,0.0003877155674709685
0.39,0.0004274855667165504
0.395,0.0003806501547081865
0.4,0.00030919275354449174
0.405,0.00026319506058498053
0.41,0.0002748012317515206
0.415,0.0002924608877540627
0.42,0.0002870688010448666
0.425,0.000244921412684085
0.43,0.00022197046903064567
0.435,0.00024100671391726533
0.44,0.0003116965997476329
0.445,0.0003812838072369553
0.45,0.00042802402811733734
0.455,0.00043001182113398194
0.46,0.0004174553107143017
0.465,0.00039740222045917895
0.47,0.00039810821445818785
0.475,0.00040913394815358993
0.48,0.00043824557242442256
0.485,0.00045731063642873913
0.49,0.0004677349611132901
0.495,0.00045702280476750813
0.5,0.00045789262899485533
0.505,0.00047359237346391317
0.51,0.0005115239424205495
0.515,0.0005265685055514853
0.52,0.0005081321314701895
0.525,0.00045447421593971014
0.53,0.00042196210373028837
0.535,0.0004259310124661943
0.54,0.0004665286634671775
0.545,0.0004895264696351786
0.55,0.0004885471188388796
0.555,0.0004680574521100682
0.56,0.00047119391653754265
0.5650000000000001,0.000484499914491055
0.5700000000000001,0.0004950421176467106
0.5750000000000001,0.00047300501526646255
0.58,0.00045289656536894426
0.585,0.0004513564685441093
0.59,0.0004772468185334212
0.595,0.00047060979952504045
0.6,0.0004118227795804929
0.605,0.00031483450097698776
0.61,0.00026470311922269197
0.615,0.00028910079333351973
0.62,0.000371920811279863
0.625,0.0004353229132811554
0.63,0.0004713875235586765
0.635,0.0005051905022780325
0.64,0.000588874802131054
0.645,0.000678333787915898
0.65,0.0007094202795756282
0.655,0.000633951341710591
0.66,0.000529034780176948
0.665,0.0004817284151272006
0.67,0.0005356880274039487
0.675,0.0006016135312505454
0.68,0.0006006759915968266
0.685,0.000519066690408208
0.69,0.0004692439300629526
0.695,0.0005205717092492575
0.7,0.0006517880512894026
0.705,0.0007239703423059318
0.71,0.000671332479102693
0.715,0.0005326888763069823
0.72,0.00044969846661126363
0.725,0.0004727120812093324
0.73,0.000554908775917439
0.735,0.0005734442766298187
0.74,0.0005103563613618556
0.745,0.00042988599282542644
0.75,0.0004460997514527125
0.755,0.0005571547332360636
0.76,0.000690870871603468
0.765,0.0007392052548863116
0.77,0.0006985074431161263
0.775,0.000606579034732009
0.78,0.0005301013088159205
0.785,0.0004666520430204748
0.79,0.0004238405883590256
0.795,0.0004031471028372619
0.8,0.0004525408970614047
0.805,0.0005669369505731227
0.81,0.0007201620852643652
0.815,0.000837256573610667
0.82,0.0009010183457672673
0.825,0.0009102177607339317
0.83,0.000904553160778414
0.835,0.0008775458300745666
0.84,0.0008351492395695004
0.845,0.0007583663361376171
0.85,0.0006644632562238155
0.855,0.0005444706516780839
0.86,0.0004260525852428272
0.865,0.00033783364633501573
0.87,0.00036109002751187527
0.875,0.0005181906583992359
0.88,0.0007683516914479573
0.885,0.0009620754714329053
0.89,0.0009924063416557342
0.895,0.0008372882676922616
0.9,0.0006201629053882484
0.905,0.0004570117173687017
0.91,0.0004084254077947917
0.915,0.00041018801761767405
0.92,0.00040323791812528893
0.925,0.00035658558179408657
0.93,0.00033436315500532326
0.935,0.00038016066278185565
0.94,0.0005084188690950276
0.945,0.0006392404221604031
0.95,0.0007041532799802836
0.955,0.0006526840794445382
0.96,0.0005340289457617173
