layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.8166611733e-05,2.9259805780019977e-05,64.6169906086339,10.643925671,12.1,-12.033672140495867,0.68983799152,0.8113587690390948,-14.97744057946323,0.28949205918212606,131.45797279550814
2,6.0,0.000136057874,0.00010238136840577661,32.89319738406943,31.385999489,36.1,-13.058173160664824,0.56303145353,0.6918075144227482,-18.614435114975652,,
3,10.0,0.00023800458764,0.0001855473392878404,28.271625210848445,49.949122232,57.6,-13.282773902777778,0.47261900144,0.6090693643668219,-22.403090831644988,,
4,14.0,0.00032016015144,0.0002599749714841779,23.15037467346545,64.130190003,74.7,-14.149678710843382,0.42668350936,0.5637519610572196,-24.313609737192106,,
5,18.0,0.00034514755738,0.000301760267240939,14.378065918273665,72.09998389,84.9,-15.076579634864547,0.41957318935,0.5520070668117482,-23.991337325924547,,
