layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.1206189516e-05,2.9259805780019977e-05,75.00522696895713,12.138509536,12.1,0.31826062809918326,0.73118557301,0.8113587690390948,-9.88134954454799,0.30551730774683855,155.9440327844276
2,6.0,0.00013924999239,0.00010238136840577661,36.01106779321301,35.597518841,36.1,-1.3919145678670317,0.61655995647,0.6918075144227482,-10.87695007411645,,
3,10.0,0.00023971310603,0.0001855473392878404,29.19242439695242,56.558660754,57.6,-1.807880635416666,0.52660191097,0.6090693643668219,-13.539911580112665,,
4,14.0,0.00031853940398,0.0002599749714841779,22.526950252742456,72.887660428,74.7,-2.426157392235608,0.48376860605,0.5637519610572196,-14.187685459616779,,
5,18.0,0.00034788098139,0.000301760267240939,15.2838922667828,82.1642563,84.9,-3.222312956419317,0.47663309634,0.5520070668117482,-13.654529987648338,,
