time_s,acc_m_s2
1.631499999999965311e+01,-4.894222411138894890e-01
1.631999999999965212e+01,-4.333579661845233799e-01
1.632499999999965112e+01,-3.664871557042427286e-01
1.632999999999965013e+01,-2.934891507861174254e-01
1.633499999999965269e+01,-2.399259653192162833e-01
1.633999999999965169e+01,-2.235030155451068479e-01
1.634499999999965070e+01,-2.382902202078557019e-01
1.634999999999965326e+01,-2.614521083160283310e-01
1.635499999999965226e+01,-2.606239890066890941e-01
1.635999999999965127e+01,-2.082824203224012960e-01
1.636499999999965027e+01,-1.098290031487271640e-01
1.636999999999964928e+01,-1.271792070172778760e-02
1.637499999999965183e+01,2.451970900808681658e-02
1.637999999999965084e+01,-2.525001622354228203e-02
1.638499999999964984e+01,-1.391312948943729255e-01
1.638999999999965240e+01,-2.634681006466618736e-01
1.639499999999965141e+01,-3.551380731204147878e-01
1.639999999999965041e+01,-4.075788963341863136e-01
1.640499999999964942e+01,-4.443950787705298611e-01
1.640999999999964842e+01,-4.954380630284977438e-01
1.641499999999965098e+01,-5.739414329496413947e-01
1.641999999999964999e+01,-6.681834959210110059e-01
1.642499999999964899e+01,-7.568727399271558687e-01
1.642999999999965155e+01,-8.310327459561236418e-01
1.643499999999965056e+01,-8.907878623289614550e-01
1.643999999999964956e+01,-9.242959707707153472e-01
1.644499999999964857e+01,-9.042847776304299146e-01
1.644999999999964757e+01,-8.102813319681487769e-01
1.645499999999965013e+01,-6.537969737524146341e-01
1.645999999999964913e+01,-4.758640995132689677e-01
1.646499999999964814e+01,-3.199470569142521814e-01
1.646999999999965070e+01,-2.080799175069035778e-01
1.647499999999964970e+01,-1.326675289317614248e-01
1.647999999999964871e+01,-6.702018119441283117e-02
1.648499999999964771e+01,9.588243160176151622e-03
1.648999999999964672e+01,9.871753692606055619e-02
1.649499999999964928e+01,1.945344242140164825e-01
1.649999999999964828e+01,2.898286166070911385e-01
1.650499999999964729e+01,3.644531362132529262e-01
1.650999999999964984e+01,3.874980106324710794e-01
1.651499999999964885e+01,3.491755167002162374e-01
1.651999999999964786e+01,2.788301912789599712e-01
1.652499999999964686e+01,2.210353180161748199e-01
1.652999999999964587e+01,1.984656369098345974e-01
1.653499999999964842e+01,2.016768536784141475e-01
1.653999999999964743e+01,2.014019039963894364e-01
1.654499999999964643e+01,1.656918989627374217e-01
1.654999999999964899e+01,8.514059409793628408e-02
1.655499999999964800e+01,-1.189560159618482764e-02
1.655999999999964700e+01,-8.275298478009561476e-02
1.656499999999964601e+01,-1.109882060320646624e-01
1.656999999999964501e+01,-1.088208121636595749e-01
1.657499999999964757e+01,-8.912660119779672319e-02
1.657999999999964658e+01,-5.615970771014146268e-02
1.658499999999964558e+01,-1.347124715115808474e-02
1.658999999999964814e+01,3.517198737524024343e-02
1.659499999999964714e+01,8.456889194279146316e-02
1.659999999999964615e+01,1.204362573471845360e-01
1.660499999999964515e+01,1.219404244501096218e-01
1.660999999999964416e+01,8.297764603270783856e-02
1.661499999999964672e+01,2.346774855502152535e-02
1.661999999999964572e+01,-2.728672319575599012e-02
1.662499999999964473e+01,-5.656644610213024810e-02
1.662999999999964729e+01,-6.915041645440568596e-02
1.663499999999964629e+01,-7.114035149488572018e-02
1.663999999999964530e+01,-6.706077475302256452e-02
1.664499999999964430e+01,-6.553688987571745783e-02
1.664999999999964331e+01,-7.918246119787045179e-02
1.665499999999964587e+01,-1.223673396765305732e-01
1.665999999999964487e+01,-2.043050200854457654e-01
1.666499999999964388e+01,-3.143426758217128247e-01
1.666999999999964643e+01,-4.231875491348274787e-01
1.667499999999964544e+01,-5.042663643857843159e-01
1.667999999999964444e+01,-5.506227743960770971e-01
1.668499999999964345e+01,-5.745196027236982861e-01
1.668999999999964245e+01,-5.954208921546390032e-01
1.669499999999964501e+01,-6.215120573098897871e-01
1.669999999999964402e+01,-6.364088338339395357e-01
1.670499999999964302e+01,-6.124472504747767720e-01
1.670999999999964558e+01,-5.433591907508882324e-01
1.671499999999964459e+01,-4.605605521357600263e-01
1.671999999999964359e+01,-4.049465361258767215e-01
1.672499999999964260e+01,-3.830770070382223946e-01
1.672999999999964160e+01,-3.667764787567795448e-01
1.673499999999964416e+01,-3.364026235965297817e-01
1.673999999999964317e+01,-3.041202966819536169e-01
1.674499999999964217e+01,-2.939308816210303155e-01
1.674999999999964473e+01,-3.144106861037384015e-01
1.675499999999964373e+01,-3.500768730425549147e-01
1.675999999999964274e+01,-3.688397300404559487e-01
1.676499999999964174e+01,-3.399213802709167842e-01
1.676999999999964075e+01,-2.553238141924111249e-01
1.677499999999964331e+01,-1.377654113934119184e-01
1.677999999999964231e+01,-2.972129333194096015e-02
1.678499999999964132e+01,3.471379916463109699e-02
1.678999999999964388e+01,5.778404930328466527e-02
1.679499999999964288e+01,7.335113306955123869e-02
1.679999999999964189e+01,1.056645128985133908e-01
1.680499999999964089e+01,1.454884427276048331e-01
1.680999999999963990e+01,1.753597011504103020e-01
1.681499999999964245e+01,1.978483169334657177e-01
1.681999999999964146e+01,2.264075428803078993e-01
1.682499999999964047e+01,2.612498890974750410e-01
1.682999999999964302e+01,2.895517877800061202e-01
1.683499999999964203e+01,3.134887461649414897e-01
1.683999999999964103e+01,3.585162779243223352e-01
1.684499999999964004e+01,4.336433601481911038e-01
1.684999999999963904e+01,4.942366924930913785e-01
1.685499999999964160e+01,4.727371843785675432e-01
1.685999999999964061e+01,3.499477300316653494e-01
1.686499999999963961e+01,1.752967874484316346e-01
1.686999999999964217e+01,1.486603616231411615e-02
1.687499999999964118e+01,-1.041413474448382309e-01
1.687999999999964018e+01,-1.883265332997753616e-01
1.688499999999963919e+01,-2.394216307643461661e-01
1.688999999999963819e+01,-2.533278524034985324e-01
1.689499999999964075e+01,-2.435430712761790517e-01
