depth_m,gamma_max_a,gamma_max_b,gamma_max_diff,gamma_max_ratio_b_over_a,pga_g_a,pga_g_b,pga_g_diff,pga_g_ratio_b_over_a,max_displacement_m_a,max_displacement_m_b,max_displacement_m_diff,max_displacement_m_ratio_b_over_a,max_strain_pct_a,max_strain_pct_b,max_strain_pct_diff,max_strain_pct_ratio_b_over_a,max_stress_ratio_a,max_stress_ratio_b,max_stress_ratio_diff,max_stress_ratio_ratio_b_over_a,effective_stress_kpa_a,effective_stress_kpa_b,effective_stress_kpa_diff,effective_stress_kpa_ratio_b_over_a,tau_peak_kpa_a,tau_peak_kpa_b,tau_peak_kpa_diff,tau_peak_kpa_ratio_b_over_a,secant_g_over_gmax_a,secant_g_over_gmax_b,secant_g_over_gmax_diff,secant_g_over_gmax_ratio_b_over_a
2.0,nan,8.4684827517e-05,nan,nan,0.3459788731180284,0.39119878631421773,0.04521991319618934,1.1307013714122447,0.003726011429998855,0.27328501834601543,0.2695590069160166,73.3451905557089,nan,0.0084684827517,nan,nan,nan,0.7707658275269873,nan,nan,20.38,20.38,0.0,1.0,nan,15.708207565,nan,nan,nan,0.59054392843,nan,nan
6.0,nan,0.00025708046004,nan,nan,0.3335400449258532,0.36073247216798626,0.027192427242133055,1.0815267241694413,0.003460447848864889,0.27322432504587485,0.26976387719700995,78.95634813149952,nan,0.025708046004,nan,nan,nan,0.7552678057409224,nan,nan,61.14,61.14,0.0,1.0,nan,46.177073643,nan,nan,nan,0.44358838154,nan,nan
10.0,nan,0.00045848322057,nan,nan,0.2864504016183494,0.29476411231722344,0.008313710698874044,1.0290232118785811,0.002859391332266626,0.2730952330265135,0.27023584169424686,95.50816984887207,nan,0.045848322057,nan,nan,nan,0.7093105334249266,nan,nan,101.9,101.89999999999999,-1.4210854715202004e-14,0.9999999999999999,nan,72.278743356,nan,nan,nan,0.35419520545,nan,nan
14.0,nan,0.00059458459705,nan,nan,0.19951661580811084,0.2240768358928165,0.024560220084705653,1.1230986200584263,0.001899510327751532,0.27286903782504845,0.2709695274972969,143.65230545918962,nan,0.059458459705,nan,nan,nan,0.6325638391069677,nan,nan,142.66,142.66,0.0,1.0,nan,90.241557287,nan,nan,nan,0.31850436218,nan,nan
18.0,nan,0.00061714105502,nan,nan,0.07641297022980123,0.18859912910409266,0.11218615887429143,2.468155975836398,0.0006680900140410576,0.27257955094312725,0.2719114609290862,407.99824157583623,nan,0.061714105502,nan,nan,nan,0.5416358283502345,nan,nan,183.42,183.42,0.0,1.0,nan,99.346843636,nan,nan,nan,0.32134096791,nan,nan
