time_s,acc_m_s2
0.0,5.487371808729999e-05
0.004999999999999893,5.7769572799049995e-05
0.009999999999999787,6.055142520454999e-05
0.01499999999999968,6.346374528164999e-05
0.019999999999999574,6.655407566955e-05
0.024999999999999467,6.974763085535e-05
0.02999999999999936,7.277571843569999e-05
0.034999999999999254,7.572725530614999e-05
0.03999999999999915,7.884027828215e-05
0.04499999999999904,8.193069692989999e-05
0.049999999999998934,8.540196663705e-05
0.05499999999999883,8.885637871285e-05
0.05999999999999872,9.122934284659999e-05
0.06499999999999861,9.340065283639999e-05
0.06999999999999851,9.63661249565e-05
0.0749999999999984,9.96611593565e-05
0.0799999999999983,0.00010327147755399999
0.08499999999999819,0.00010858981998199998
0.08999999999999808,0.0001130807753495
0.09499999999999797,0.000113922283986
0.09999999999999787,0.00011437947000899999
0.10499999999999776,0.000117338136314
0.10999999999999766,0.00012122441364249999
0.11499999999999755,0.000124485026701
0.11999999999999744,0.000127272468897
0.12499999999999734,0.000130367055371
0.12999999999999723,0.0001334631128425
0.13499999999999712,0.000138292201502
0.13999999999999702,0.0001461032962935
0.1449999999999969,0.0001479136038835
0.1499999999999968,0.00014799784300699998
0.1549999999999967,0.00015534135672649999
0.1599999999999966,0.0001583339540405
0.16499999999999648,0.000155952997487
0.16999999999999638,0.000156508053877
0.17499999999999627,0.000163888538667
0.17999999999999616,0.00017594002891849997
0.18499999999999606,0.0001764931239785
0.18999999999999595,0.000173947807971
0.19499999999999584,0.0001838206528585
0.19999999999999574,0.00018703664565949998
0.20499999999999563,0.0001814390098395
0.20999999999999552,0.00018039371901599997
0.21499999999999542,0.0001899802097235
0.2199999999999953,0.00021036774474099998
0.2249999999999952,0.0002311952060775
0.2299999999999951,0.000248083728375
0.234999999999995,0.00024110502203549997
0.23999999999999488,0.0002119035641975
0.24499999999999478,0.000202610488458
0.24999999999999467,0.000224517760026
0.25499999999999456,0.00022975294206199997
0.25999999999999446,0.000215481324317
0.26499999999999435,0.000211446280108
0.26999999999999424,0.0002189804351035
0.27499999999999414,0.00023169259936549997
0.27999999999999403,0.000259518870674
0.2849999999999939,0.00027634767047299996
0.2899999999999938,0.000253862002688
0.2949999999999937,0.00023704752059799998
0.2999999999999936,0.00026861247915249995
0.3049999999999935,0.00030511645891299996
0.3099999999999934,0.00030391073129549997
0.3149999999999933,0.000257084075612
0.3199999999999932,0.00020858322864049998
0.32499999999999307,0.000220749848963
0.32999999999999297,0.000260141985215
0.33499999999999286,0.00026991911719849996
0.33999999999999275,0.000283044631758
0.34499999999999265,0.0003498015383695
0.34999999999999254,0.00037192759629899996
0.35499999999999243,0.00030561581353099996
0.3599999999999923,0.000268142250285
0.3649999999999922,0.00030855947566149996
0.3699999999999921,0.00032240283700099993
0.374999999999992,0.00027688350582899995
0.3799999999999919,0.000229435402735
0.3849999999999918,0.0002371051837
0.3899999999999917,0.000249347217161
0.3949999999999916,0.00027012378198399995
0.3999999999999915,0.00031304072244549996
0.40499999999999137,0.000377231817151
0.40999999999999126,0.000404358580115
0.41499999999999115,0.00035080544513
0.41999999999999105,0.000313576852001
0.42499999999999094,0.00037404083130749996
0.42999999999999083,0.000441507935512
0.4349999999999907,0.00044997176092749996
0.4399999999999906,0.00041817271763749996
0.4449999999999905,0.000373701423151
0.4499999999999904,0.0003981555797904999
0.4549999999999903,0.00043836559065249997
0.4599999999999902,0.0004051369339255
0.4649999999999901,0.0004276649664385
0.46999999999999,0.0005141731526154999
0.4749999999999899,0.00045573767886149995
0.47999999999998977,0.0003519672389555
0.48499999999998966,0.000401581729101
0.48999999999998956,0.0005016326047284999
0.49499999999998945,0.0005018402115089999
0.49999999999998934,0.000396540130336
0.5049999999999892,0.000371177975973
0.5099999999999891,0.000524675584433
0.514999999999989,0.000581387441383
0.5199999999999889,0.000434616018025
0.5249999999999888,0.000344830449418
0.5299999999999887,0.00044787303976099994
0.5349999999999886,0.0005638416774025
0.5399999999999885,0.0005424774000449999
0.5449999999999884,0.00044569782672449995
0.5499999999999883,0.0004407748884245
0.5549999999999882,0.0004379270372645
0.5599999999999881,0.000389951238334
0.564999999999988,0.0003665673794755
0.5699999999999878,0.000382405217292
0.5749999999999877,0.0003689060693675
0.5799999999999876,0.0002923377074975
0.5849999999999875,0.000336847051786
0.5899999999999874,0.0005287107267085
0.5949999999999873,0.0006444543017324999
0.5999999999999872,0.0006301456148505
0.6049999999999871,0.0005675833066435
0.609999999999987,0.0004944517833324999
0.6149999999999869,0.0005334161535114999
0.6199999999999868,0.0006286228382384999
0.6249999999999867,0.0006264699843639999
0.6299999999999866,0.00048659420501999997
0.6349999999999865,0.0004159646523235
0.6399999999999864,0.000515531863973
0.6449999999999863,0.000526993091961
0.6499999999999861,0.0004635879021865
0.654999999999986,0.0005511446153814999
0.6599999999999859,0.0006503177958339999
0.6649999999999858,0.000543445512533
0.6699999999999857,0.0004370624830005
0.6749999999999856,0.0005612981265919999
0.6799999999999855,0.0006831788012524999
0.6849999999999854,0.0005591286014125
0.6899999999999853,0.0004418459707375
0.6949999999999852,0.0005382118995609999
0.6999999999999851,0.0005641209707945
0.704999999999985,0.0004610303278664999
0.7099999999999849,0.0004468450086414999
0.7149999999999848,0.000623975172604
0.7199999999999847,0.000727001876174
0.7249999999999845,0.0006156411872344999
0.7299999999999844,0.0006032908883575
0.7349999999999843,0.0006918898523144999
0.7399999999999842,0.000549862984293
0.7449999999999841,0.00032511918098449997
0.749999999999984,0.00044820087607049994
0.7549999999999839,0.0005948942384945
0.7599999999999838,0.0005192084751245
0.7649999999999837,0.00047533930894799997
0.7699999999999836,0.0006515164626635
0.7749999999999835,0.0008226508408159999
0.7799999999999834,0.000826298130084
0.7849999999999833,0.0007788314924215
0.7899999999999832,0.0007760835710249999
0.794999999999983,0.0007999711974939999
0.799999999999983,0.0008036666374135
0.8049999999999828,0.0008064742813085
0.8099999999999827,0.0007135325404655001
0.8149999999999826,0.00040942498970449997
0.8199999999999825,0.000300120166871
0.8249999999999824,0.0004462207173025
0.8299999999999823,0.000533184226239
0.8349999999999822,0.000549435414353
0.8399999999999821,0.0007033963870255
0.844999999999982,0.0008679023523765
0.8499999999999819,0.000887951557969
0.8549999999999818,0.0007963892205149999
0.8599999999999817,0.000591848194938
0.8649999999999816,0.0005067444191075
0.8699999999999815,0.0006557939272605
0.8749999999999813,0.0006656893274429999
0.8799999999999812,0.00045629293138450003
0.8849999999999811,0.00024621732674699997
0.889999999999981,0.00032521459968899995
0.8949999999999809,0.000570170987379
0.8999999999999808,0.0007693600337184999
0.9049999999999807,0.0006166283246235
0.9099999999999806,0.00033560621636149996
0.9149999999999805,0.000499353048936
0.9199999999999804,0.0006861347216955
0.9249999999999803,0.000584824868341
0.9299999999999802,0.00047179342044099997
0.9349999999999801,0.00048695675687049995
0.93999999999998,0.000535955585529
0.9449999999999799,0.000532568368619
0.9499999999999797,0.000525242997202
0.9549999999999796,0.0004605058682245
0.9599999999999795,0.00036406991992
0.9649999999999794,0.000576389188011
0.9699999999999793,0.0007152319348439999
0.9749999999999792,0.0006448642197025
0.9799999999999791,0.0007782203419935
0.984999999999979,0.000927759888447
0.9899999999999789,0.0008032346544809999
0.9949999999999788,0.0007265619498549999
0.9999999999999787,0.0006610045926715
1.0049999999999786,0.000548541636272
1.0099999999999785,0.0005053807063585
1.0149999999999784,0.000591094063553
1.0199999999999783,0.0008557632887404999
1.0249999999999782,0.00104238609377
1.029999999999978,0.001049355679925
1.034999999999978,0.000859579938854
1.0399999999999778,0.0004917133743865
1.0449999999999777,0.0006056921446765
1.0499999999999776,0.000955069839633
1.0549999999999775,0.0007481353049904999
1.0599999999999774,0.000315622715324
1.0649999999999773,0.0004986792340145
1.0699999999999772,0.0007539950725649999
1.074999999999977,0.0006421975954344999
1.079999999999977,0.000488844242796
1.0849999999999769,0.0005699304302545
1.0899999999999768,0.0008915603071024999
1.0949999999999767,0.0010403217939449999
1.0999999999999766,0.0007549860345475
1.1049999999999764,0.000544867869049
1.1099999999999763,0.0008089885102355
1.1149999999999762,0.0011176727264849999
1.1199999999999761,0.001060182221525
1.124999999999976,0.00069300653555
1.129999999999976,0.000529947051074
1.1349999999999758,0.0008362439364475
1.1399999999999757,0.0011278971397749998
1.1449999999999756,0.0011312755307
1.1499999999999755,0.000961908016678
1.1549999999999754,0.0007542752485554999
1.1599999999999753,0.0007680895822109999
