step,gamma,tau_ref_kpa,tau_model_kpa,tau_backbone_kpa,tau_error_kpa,kt_exact_kpa,secant_ref_g_over_gmax,secant_model_g_over_gmax,branch_id,reason_code,branch_kind,gamma_m_global,f_mrdf,g_ref_kpa,g_t_ref_kpa,reload_factor,direction
10,2.831088471609802e-09,0.0014429183790997469,0.0014429312126380952,0.0014429222321323558,1.2833538348341889e-08,301324.56310440716,0.9999708117690516,0.999979705663499,3,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
11,1.64663131748565e-09,0.0008392260239603992,0.0008392376253846748,0.0008392486917756915,1.1601424275572113e-08,323821.61211769993,0.9999575669142835,0.9999713902844605,3,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
12,-2.274047689449028e-10,-0.0001159186733802416,-0.00011590438820600726,-0.00011590432536477327,1.4285174234341638e-08,305013.2508150278,1.000121661510443,0.9999984120651757,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
13,-1.6704649071802674e-09,-0.0008513974033751386,-0.0008513993047237216,-0.0008513959136757389,-1.9013485830264923e-09,332421.93819624535,0.999986102598337,0.9999883357765822,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
14,-1.7536898416862274e-09,-0.0008938112745881353,-0.0008938167080511887,-0.0008938129706958396,-5.433463053398577e-09,334002.6461064654,0.9999816757942005,0.9999877546652597,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
15,-5.952741430664003e-10,-0.00030339161589945825,-0.00030339553698054014,-0.00030340001457317145,-3.921081081896018e-09,322696.43536888156,0.9999667423254839,0.9999796660533339,4,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
16,6.661685010564386e-10,0.0003395326942461551,0.0003395255316785265,0.0003395333075713042,-7.162567628631392e-09,346655.23764426116,0.9999919535751406,0.9999708583754237,4,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
17,8.828823419767981e-10,0.0004499847864078609,0.000449977209235009,0.00044998728216773633,-7.577172851885947e-09,350771.2699978503,0.9999861837676933,0.9999693452691645,4,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
18,-4.353809424181569e-11,-2.2192609023996118e-05,-2.2201409872259857e-05,-2.2190660974638544e-05,-8.800848263739304e-09,318290.052480303,1.0000873789952398,1.0004839802809877,5,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
19,-1.1264901432885009e-09,-0.0005741466807192425,-0.000574153427159316,-0.0005741479438161228,-6.746440073582792e-09,338858.86394190835,0.9999872482424822,0.9999989984698564,5,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
20,-1.3362847273321976e-09,-0.0006810729784428768,-0.0006810792127959812,-0.0006810744198959468,-6.234353104399813e-09,342843.5073647372,0.9999853666535321,0.999994520242167,5,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
21,-6.383394277457223e-10,-0.0003253442713171888,-0.00032534939440179687,-0.00032534944749465955,-5.123084608068488e-09,313950.5118003566,0.9999781111311722,0.999993857443375,6,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
22,4.8142931789887556e-11,2.454014508761562e-05,2.453459299387341e-05,2.4537670980827624e-05,-5.5520937422111e-09,326989.15817011305,1.0001003779091242,0.9998741098479556,6,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
23,-1.16798908522431e-10,-5.952780468180305e-05,-5.953352711933616e-05,-5.9530469757194496e-05,-5.722437533106205e-09,303826.8492373249,0.9999541376614764,1.0000502637511135,7,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
24,-1.0148067065429167e-09,-0.0005172233952466381,-0.0005172298093308335,-0.0005172258247771018,-6.41408419541252e-09,320883.2107312868,0.9999857971106634,0.9999981979284838,7,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
25,-1.767518480562498e-09,-0.0009008609231296831,-0.0009008646838412544,-0.0009008609742086637,-3.760711571256133e-09,351033.9159508529,0.9999833871485386,0.9999875616542793,5,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
26,-1.71888909210961e-09,-0.000876074558348638,-0.0008760790710352301,-0.00087607616238733,-4.512686592136363e-09,301617.6430816649,0.9999820684297841,0.9999872193677147,8,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
27,-1.076011821747104e-09,-0.0005484130938206976,-0.0005484165057902685,-0.0005484204817638,-3.4119695709175155e-09,313828.2192835297,0.9999764498137705,0.9999826711991766,8,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
28,-5.522683852513963e-10,-0.0002814729164883474,-0.0002814764102448679,-0.00028148090351688975,-3.4937565204719474e-09,323775.91214259097,0.9999664519647471,0.9999788639557671,8,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
29,-5.197692485813099e-10,-0.0002649090834770762,-0.00026491240515089576,-0.00026491677987641277,-3.321673819572761e-09,324393.179828534,0.9999660792604652,0.9999786177551908,8,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
30,-6.814163410247338e-10,-0.0003472975286211905,-0.00034730124881827886,-0.0003473047895471388,-3.720197088374292e-09,303764.2697784903,0.9999727107789753,0.9999834223310611,9,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
31,-5.774490601239008e-10,-0.00029430735732398756,-0.0002943108276889225,-0.0002943149547988823,-3.4703649349284056e-09,302668.7160675274,0.9999687770317238,0.9999805682985524,10,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
32,-2.3534181738882694e-10,-0.0001199431383695587,-0.00011994710829000134,-0.00011994969442435478,-3.969920442633613e-09,329795.3968274406,0.9999431389179844,0.9999762353898846,8,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
33,-1.460394821623773e-10,-7.44281031924747e-05,-7.44321391491057e-05,-7.44338856063204e-05,-4.035956630991976e-09,331491.5379369018,0.9999209469467127,0.9999751689059351,8,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
34,-6.124637135942995e-10,-0.0003121554123190786,-0.0003121603328575133,-0.0003121611645246151,-4.920538434658676e-09,309553.1010251126,0.9999758360805219,0.9999915988042838,11,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
35,-1.2910837851249947e-09,-0.000658033270306892,-0.0006580382334122147,-0.000658036789848023,-4.963105322661372e-09,322442.4673405481,0.9999825579783264,0.999990100178668,11,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
36,-1.514076664561848e-09,-0.0007716874866422483,-0.0007716921417633109,-0.0007716897062416521,-4.655121062604496e-09,326677.84877108596,0.999982941496446,0.999988973785078,11,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
37,-1.0357243171953114e-09,-0.0005278806258554675,-0.0005278844183235829,-0.0005278869914676028,-3.792468115373579e-09,309779.6589103626,0.9999782398152441,0.999985423987962,12,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
38,-3.3433680018642306e-10,-0.00017039870928047104,-0.0001704025620367909,-0.00017040558398879118,-3.852756319869515e-09,323101.4532797386,0.9999565251186562,0.9999791343792428,12,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
39,-1.1156302849582048e-10,-5.685620122626567e-05,-5.6860444471175035e-05,-5.6861831194883284e-05,-4.2432449093648896e-09,332146.3569693898,0.999899943713857,0.9999745674181237,8,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
40,-5.518042452688663e-10,-0.0002812385949815292,-0.0002812436590244621,-0.00028124434124310587,-5.0640429328737725e-09,309055.7911073512,0.9999743997449313,0.9999924055001244,13,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
41,-1.1593946274373103e-09,-0.000590914360328708,-0.0005909195375723504,-0.0005909184738288442,-5.1772436424762924e-09,320596.0675599351,0.9999821788484369,0.9999909401034099,13,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
42,-1.3221781375872615e-09,-0.0006738813730182164,-0.0006738863797641742,-0.000673884695850208,-5.006745957712375e-09,323687.87816957815,0.999982684403779,0.9999901139892571,13,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
43,-9.516847023741717e-10,-0.0004850480176553343,-0.00048505229226009354,-0.0004850541418159079,-4.274604759242108e-09,307731.0280007514,0.9999784599377627,0.9999872724934858,14,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
44,-5.201353441089024e-10,-0.0002650963138819034,-0.00026510029000748926,-0.00026510337109304603,-3.976125585844394e-09,315927.68881104945,0.9999685073630448,0.9999835056868952,14,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
45,-5.181498622772536e-10,-0.00026408456873428855,-0.00026408833303387483,-0.0002640914126178042,-3.764299586286619e-09,315965.40005025244,0.9999692317477791,0.9999834854536409,14,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
46,-9.623078269447875e-10,-0.0004904631323596469,-0.0004904678389950038,-0.0004904684813652729,-4.706635356845415e-09,309130.184295882,0.9999800802269994,0.9999896763439983,15,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
47,-1.4448735075202382e-09,-0.0007364163137137721,-0.0007364211358554484,-0.0007364189419438908,-4.8221416763067834e-09,326018.27345501905,0.9999828970685122,0.9999894450755481,13,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
48,-1.5880568803924055e-09,-0.0008093934325175665,-0.0008093979782666892,-0.0008093951429317989,-4.545749122714278e-09,328737.7982595479,0.9999830116304319,0.9999886277766906,13,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
49,-1.3807843225003847e-09,-0.0007037505428018929,-0.0007037546247741715,-0.0007037545743310692,-4.0819722786373386e-09,304630.8659528927,0.9999813377305062,0.9999871379336344,16,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
50,-1.1017979703123826e-09,-0.0005615567584655692,-0.0005615604334573497,-0.0005615630010044007,-3.6749917805070642e-09,309929.8329892738,0.9999785632050819,0.9999851073574674,16,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
51,-1.008243974834191e-09,-0.000513874219447136,-0.0005138778137849746,-0.0005138809688069014,-3.5943378385401223e-09,311706.7584989223,0.9999774217895191,0.9999844162184062,16,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
52,-1.1451015866247482e-09,-0.0005836279661374919,-0.0005836318821322781,-0.0005836336968625302,-3.91599478614512e-09,303293.425661984,0.9999794549026145,0.999986164509691,17,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
53,-1.3971164881049393e-09,-0.0007120750222868009,-0.0007120793736382394,-0.0007120786012281712,-4.351351438457857e-09,308080.11344323587,0.9999818872977445,0.9999879979918253,17,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
54,-1.6294847112316386e-09,-0.0008305081857798324,-0.0008305126393108892,-0.0008305096090992936,-4.4535310568484185e-09,329524.6482566266,0.9999830229967344,0.9999883853225073,13,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
55,-1.7537787020174845e-09,-0.0008938577559587754,-0.0008938618998298475,-0.00089385825989842,-4.143871072128345e-09,331885.3943138794,0.999983008770534,0.9999876446319281,13,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
56,-1.7283501804204527e-09,-0.0008808972702660557,-0.0008809013915276103,-0.0008808981720236276,-4.121261554571563e-09,301176.971787017,0.9999827870617009,0.9999874654626388,18,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
57,-1.5736529118932706e-09,-0.0008020510113813316,-0.0008020547820913859,-0.0008020538880702678,-3.770710054308915e-09,304115.24860713043,0.9999816731174501,0.9999863743657441,18,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
58,-1.391085580311331e-09,-0.0007090000313504047,-0.0007090034869571406,-0.0007090048242926327,-3.4556067358710446e-09,307582.8716844975,0.9999802097507939,0.9999850835705341,18,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
59,-1.3074730231717989e-09,-0.000666384398182174,-0.0006663877451296764,-0.0006663899189270091,-3.346947502458862e-09,309170.9771427779,0.9999794684880934,0.999984490932787,18,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
60,-1.3614784212636521e-09,-0.0006939099410278001,-0.0006939134220722897,-0.0006939149181176275,-3.481044489554025e-09,301719.75360064453,0.9999800747053387,0.9999850911706217,19,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
61,-1.463958110335887e-09,-0.0007461418933279884,-0.000746145603143007,-0.0007461457936173446,-3.7098150186586423e-09,303666.2241821284,0.9999810600196678,0.9999860319221813,19,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
62,-1.5057587515629466e-09,-0.0007674468749164081,-0.0007674506683892155,-0.00076745031899497,-3.793472807471325e-09,304460.172907533,0.9999814080291607,0.9999863509149856,19,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
63,-1.4947390717429303e-09,-0.0007618303489796788,-0.0007618341143286977,-0.0007618339223651843,-3.765349018908584e-09,300903.2938668275,0.999981308441709,0.9999862508526325,20,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
64,-1.5422115099257979e-09,-0.0007860261380464919,-0.000786029999902475,-0.0007860291762551737,-3.861855983112485e-09,305152.54510356404,0.9999816890122625,0.9999866020616914,19,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
65,-1.7004316034079516e-09,-0.0008666677872246172,-0.0008666718965662463,-0.0008666689770173216,-4.1093416291299034e-09,308157.7226801578,0.9999826994061911,0.9999874408660627,19,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
66,-1.8622721735379673e-09,-0.0009491540979244446,-0.0009491579763095147,-0.0009491537734793357,-3.8783850701308575e-09,333946.0331748816,0.9999828981452968,0.9999869842244182,13,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
67,-1.87726248191763e-09,-0.0009567940421093604,-0.0009567981087954421,-0.0009567938262020572,-4.066686081632964e-09,336349.68197077,0.999982641576648,0.9999868918283337,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
68,-1.7563260734919375e-09,-0.0008951550364919322,-0.0008951588084571057,-0.0008951565716934811,-3.771965173472898e-09,302991.0228952731,0.9999818337006998,0.9999860473804503,22,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
69,-1.6875095649312718e-09,-0.0008600805860287841,-0.0008600842111992619,-0.0008600830297668999,-3.625170477716301e-09,304298.10331694665,0.999981352021182,0.9999855668621336,22,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
70,-1.8005228608559332e-09,-0.0009176813393616254,-0.0009176852344647951,-0.0009176822165718926,-3.895103169691827e-09,302840.53354021517,0.9999821788253579,0.9999864232548644,23,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
71,-1.9585593239123734e-09,-0.0009982283645266015,-0.0009982326986108347,-0.000998228037074775,-4.334084233214089e-09,337893.7638216738,0.9999819824812337,0.9999863241792838,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
72,-1.8773084520161575e-09,-0.0009568162633065353,-0.0009568204527136771,-0.0009568172555991444,-4.189407141834932e-09,302237.24684905156,0.9999813784320388,0.9999857568370568,24,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
73,-1.4875029385473264e-09,-0.0007581400572972412,-0.0007581435856120725,-0.0007581458840734888,-3.5283148312748036e-09,309641.0823179949,0.9999783811990739,0.9999830350074559,24,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
74,-1.1164278083031155e-09,-0.000569010912019134,-0.0005690142631814214,-0.0005690194404217361,-3.3511622873384772e-09,316689.1135058503,0.9999745546890193,0.9999804439908678,24,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,1
75,-1.213707699534861e-09,-0.0006185927310850911,-0.0006185962335869106,-0.0006186003623184459,-3.5025018194989946e-09,302541.6976467506,0.9999762950705884,0.9999819569845052,25,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
76,-1.8669269211866276e-09,-0.0009515252814814822,-0.000951529648439979,-0.0009515261410115026,-4.366958496855242e-09,314948.6937275145,0.9999816094273907,0.9999861987728038,25,1,reversal_tangent_preserving,2.8642875153532095e-09,0.82,509684.0,509684.0,1.1,-1
77,-2.639745142370678e-09,-0.0013454020351859521,-0.0013454110639902549,-0.001345402596127849,-9.028804302726318e-09,350831.5336901832,0.9999748572495863,0.9999815679405603,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
78,-2.951339606120892e-09,-0.001504208895790336,-0.0015042195767101267,-0.0015042089918501378,-1.0680919790761675e-08,356749.60081356234,0.9999722918399002,0.9999793923323066,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
79,-2.6239920126549187e-09,-0.0013373661158328008,-0.0013373761272526868,-0.0013373738738206831,-1.0011419886027731e-08,306911.53133718786,0.9999696209508727,0.9999771066465474,26,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,1
80,-2.027520389041944e-09,-0.001033357066265013,-0.0010333667402466933,-0.0010333750762750102,-9.673981680394933e-09,318240.64634033665,0.9999635805144252,0.9999729418762185,26,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,1
81,-1.6781637132129177e-09,-0.0008552979583702002,-0.0008553079638860156,-0.0008553197488516232,-1.0005515815392566e-08,324876.11722343403,0.9999588047847793,0.9999705025838189,26,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,1
82,-1.7317956272973568e-09,-0.0008826332051627887,-0.0008826432821479626,-0.000882654204248843,-1.0076985173818748e-08,301712.65974341996,0.9999599879912596,0.9999714044912444,27,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,-1
83,-1.8994987121980763e-09,-0.0009681082546230148,-0.0009681186971566911,-0.000968126876063284,-1.0442533676310872e-08,304897.9635340629,0.9999629734820579,0.9999737596177775,27,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,-1
84,-1.8320482839461183e-09,-0.0009337300284801225,-0.00093374030927374,-0.0009337496735922304,-1.0280793617573232e-08,301975.12494051125,0.9999618008299467,0.9999728108655953,28,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,1
85,-1.521494829195806e-09,-0.0007754475663784959,-0.0007754578475334326,-0.0007754705185655794,-1.028115493662083e-08,327851.7790962809,0.999956150930426,0.9999694086986664,26,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,1
86,-1.295959602667698e-09,-0.0006604978115195308,-0.0006605086275073589,-0.0006605218558135081,-1.0815987828028534e-08,332135.42734781484,0.9999514592635275,0.9999678339776044,26,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,1
87,-1.4583382428578662e-09,-0.0007432591375239281,-0.0007432703285103616,-0.0007432815154830705,-1.1190986433438736e-08,303778.16457857995,0.9999562332658921,0.9999712892484903,29,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,-1
88,-1.9840659555341594e-09,-0.0010112119149569764,-0.0010112237407111293,-0.0010112278790051436,-1.1825754152837431e-08,313763.6354651549,0.9999656290354847,0.9999773232684297,29,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,-1
89,-2.5701727813391277e-09,-0.0013099374290591742,-0.0013099489188816255,-0.0013099444072744173,-1.1489822451327472e-08,324895.8187475066,0.9999705988304155,0.9999793698483147,29,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,-1
90,-2.9248994777108185e-09,-0.001490733023297684,-0.0014907437753461348,-0.0014907336231629836,-1.0752048450798218e-08,331633.2440761235,0.9999722009594082,0.9999794133504843,29,1,reversal_tangent_preserving,2.951339606120892e-09,0.82,509684.0,509684.0,1.1,-1
91,-2.9776072623538365e-09,-0.0015175962681759337,-0.0015176072265679769,-0.001517596452458971,-1.0958392043184523e-08,357248.49705137964,0.9999719882424052,0.9999792089277146,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
92,-2.8527297517402075e-09,-0.0014539485536452861,-0.0014539592129447995,-0.0014539518591404222,-1.0659299513361697e-08,303065.8790665208,0.9999710059078389,0.9999783369722222,30,1,reversal_tangent_preserving,2.9776072623538365e-09,0.82,509684.0,509684.0,1.1,1
93,-2.7198487227935874e-09,-0.0013862216636478402,-0.0013862320595477333,-0.001386228059841612,-1.0395899893104327e-08,305589.7805053035,0.9999699099166898,0.9999774091409136,30,1,reversal_tangent_preserving,2.9776072623538365e-09,0.82,509684.0,509684.0,1.1,1
94,-2.6914995327913646e-09,-0.0013717726420910304,-0.0013717829858646482,-0.0013717796636456639,-1.0343773617802962e-08,306128.2355713697,0.9999696709811347,0.999977211195587,30,1,reversal_tangent_preserving,2.9776072623538365e-09,0.82,509684.0,509684.0,1.1,1
95,-2.8017916022562912e-09,-0.0014279864367928512,-0.0014279970457034207,-0.0014279908743967229,-1.0608910569476215e-08,302788.8473306695,0.9999706488939699,0.9999780779555583,31,1,reversal_tangent_preserving,2.9776072623538365e-09,0.82,509684.0,509684.0,1.1,-1
96,-3.0057373424288642e-09,-0.0015319330884270917,-0.001531944079318176,-0.0015319331006839478,-1.0990891084403098e-08,357782.7656780537,0.9999718381979233,0.9999790125201207,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
97,-3.190673121569686e-09,-0.0016261864247201154,-0.0016261988088512337,-0.0016261864377304987,-1.2384131118379008e-08,361295.2052190653,0.9999701060591896,0.9999777212752063,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
98,-3.2492515622149048e-09,-0.0016560411175142362,-0.0016560539602883623,-0.0016560411307600218,-1.284277412606609e-08,362407.7687568278,0.9999695574062826,0.9999773122760276,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
99,-3.1916324322894138e-09,-0.0016266737365130332,-0.001626686423484697,-0.0016266753538264397,-1.2686971663771612e-08,301788.39187103516,0.9999691108593471,0.9999769099523609,32,1,reversal_tangent_preserving,3.2492515622149048e-09,0.82,509684.0,509684.0,1.1,1
100,-3.1677180790166084e-09,-0.001614485047928945,-0.0016144976720956754,-0.0016144873166078978,-1.2624166730425615e-08,302242.61469143257,0.9999689239008902,0.999976742972635,32,1,reversal_tangent_preserving,3.2492515622149048e-09,0.82,509684.0,509684.0,1.1,1
101,-3.3207220321630366e-09,-0.0016924662306044436,-0.0016924796442546618,-0.0016924662441449591,-1.3413650218124448e-08,363765.18541023356,0.9999688880065638,0.9999768132653668,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
102,-3.5983098659576347e-09,-0.001833939138075479,-0.0018339548866959994,-0.0018339391527433897,-1.574862052051984e-08,369037.3100956249,0.9999662881064799,0.999974875136048,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
103,-3.752843841373609e-09,-0.001912697209073839,-0.0019127143387155678,-0.0019126972243733967,-1.7129641728718184e-08,371972.3068448021,0.9999648407453096,0.9999737961823657,1,1,reversal_tangent_preserving,1e-12,0.82,509684.0,509684.0,1.1,-1
