layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.8864143649e-05,2.9259805780019977e-05,67.00091591984122,10.638868314,12.1,-12.075468479338843,0.68010100212,0.8113587690390948,-16.177524903631156,0.2893688223703784,137.73796828340488
2,6.0,0.00013697819877,0.00010238136840577661,33.79211559968889,31.344880528,36.1,-13.172076099722993,0.55652023766,0.6918075144227482,-19.555624063383206,,
3,10.0,0.00023820994061,0.0001855473392878404,28.382299376691076,49.735316001,57.6,-13.653965276041667,0.46786431685,0.6090693643668219,-23.18373830271635,,
4,14.0,0.00031626040026,0.0002599749714841779,21.65032597349383,63.727692033,74.7,-14.688497947791172,0.42611896574,0.5637519610572196,-24.413750164010537,,
5,18.0,0.00034126066081,0.000301760267240939,13.089991578487739,71.472398235,84.9,-15.815785353356898,0.42028065469,0.5520070668117482,-23.86317495581466,,
