layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.6034659756e-05,2.9259805780019977e-05,57.33070855663271,10.184234891,12.1,-15.832769495867772,0.68475215143,0.8113587690390948,-15.604270569360704,0.25641293352716127,72.46742367799855
2,6.0,0.00013483658536,0.00010238136840577661,31.700315652737633,29.899238034,36.1,-17.176625944598342,0.53850371864,0.6918075144227482,-22.15989167314359,,
3,10.0,0.00023857312262,0.0001855473392878404,28.578034875455934,47.250258865,57.6,-17.968300581597223,0.44114368202,0.6090693643668219,-27.570863381282457,,
4,14.0,0.00030721565363,0.0002599749714841779,18.171242360804413,59.983347014,74.7,-19.70100801338688,0.40939011084,0.5637519610572196,-27.381164214088155,,
5,18.0,0.00032202118994,0.000301760267240939,6.714244683142389,66.009620977,84.9,-22.250151970553603,0.40854601425,0.5520070668117482,-25.988988400156284,,
