layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,9.0631400785e-05,2.9259805780019977e-05,209.74710312973963,16.300736174,12.1,34.71682788429753,0.65567196483,0.8113587690390948,-19.188404704552234,0.7442631509157271,168.42907691540262
2,6.0,0.00026421887007,0.00010238136840577661,158.07319650466025,50.087436459,36.1,38.746361382271466,0.52649552074,0.6918075144227482,-23.89566320635971,,
3,10.0,0.00046086791085,0.0001855473392878404,148.38292622189186,88.538335146,57.6,53.71238740624999,0.42790962725,0.6090693643668219,-29.74369549930532,,
4,14.0,0.0006522512353,0.0002599749714841779,150.8900112869889,66.947863519,74.7,-10.377692745649274,0.39061081795,0.5637519610572196,-30.71229105483255,,
5,18.0,0.00070562226722,0.000301760267240939,133.83537987676797,134.53031663,84.9,58.45738118963484,0.38296168882,0.5520070668117482,-30.623770628175308,,
