layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.0563602471e-05,2.9259805780019977e-05,72.80908441821337,10.834865096,12.1,-10.455660363636364,0.67125335456,0.8113587690390948,-17.267997811254798,0.29328288153194376,159.0897855153467
2,6.0,0.00013965865202,0.00010238136840577661,36.41022208892464,31.876424946,36.1,-11.69965388919668,0.55718268726,0.6918075144227482,-19.459867716973367,,
3,10.0,0.00023872379076,0.0001855473392878404,28.659236869824756,50.649641113,57.6,-12.066595289930556,0.4768915674,0.6090693643668219,-21.70159996542129,,
4,14.0,0.00032010835314,0.0002599749714841779,23.13045033240126,64.994420296,74.7,-12.992743914323965,0.4327476526,0.5637519610572196,-23.237933968609816,,
5,18.0,0.00034437265504,0.000301760267240939,14.121271891980852,72.972414044,84.9,-14.048982280329803,0.42536927764,0.5520070668117482,-22.941334773696955,,
