layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.3636293877e-05,2.9259805780019977e-05,83.31049180656379,11.988156456,12.1,-0.9243268099173486,0.68742785068,0.8113587690390948,-15.274490532205393,0.32178990988031553,117.79853717770554
2,6.0,0.00015428678529,0.00010238136840577661,50.69810815431019,41.616649217,36.1,15.281576778393354,0.64321081985,0.6918075144227482,-7.024597674874622,,
3,10.0,0.00025129048986,0.0001855473392878404,35.43200933222327,60.136658568,57.6,4.403921125,0.538353823,0.6090693643668219,-11.610424937451347,,
4,14.0,0.00032347770652,0.0002599749714841779,24.42648023895905,77.199572625,74.7,3.3461480923694764,0.5009521123,0.5637519610572196,-11.13962400050002,,
5,18.0,0.00034495497237,0.000301760267240939,14.314245385583655,87.334673412,84.9,2.8676954204946936,0.50644493848,0.5520070668117482,-8.253903087673013,,
