layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.2927481123e-05,2.9259805780019977e-05,46.711435631992394,8.3456318939,12.1,-31.027835587603303,0.6017044621,0.8113587690390948,-25.839901525608923,0.2515723977966517,17.99522107508858
2,6.0,0.00013268904007,0.00010238136840577661,29.602721800027577,24.953712102,36.1,-30.876143761772852,0.45149410499,0.6918075144227482,-34.737033701241074,,
3,10.0,0.00023714981608,0.0001855473392878404,27.810949480719007,38.998642727,57.6,-32.29402304340279,0.3655772899,0.6090693643668219,-39.977724822845445,,
4,14.0,0.00028458628086,0.0002599749714841779,9.466799528938488,48.673383077,74.7,-34.84152198527444,0.34953753627,0.5637519610572196,-37.99799195119381,,
5,18.0,0.00028172558646,0.000301760267240939,-6.639270625029768,52.720743722,84.9,-37.902539785630154,0.36734875544,0.5520070668117482,-33.45216437867135,,
