layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.4881220257e-05,2.9259805780019977e-05,87.56522401278403,11.350485937,12.1,-6.194331099173549,0.67103732551,0.8113587690390948,-17.29462340011186,0.3205239547473095,87.22736754835962
2,6.0,0.00014883129502,0.00010238136840577661,45.36951140379813,30.870705742,36.1,-14.48557966204987,0.52286076775,0.6918075144227482,-24.42106267286201,,
3,10.0,0.0002119183268,0.0001855473392878404,14.21253875877474,53.878235124,57.6,-6.46139735416667,0.61953308173,0.6090693643668219,1.7179845146301167,,
4,14.0,0.00033111998484,0.0002599749714841779,27.366101032595765,58.473251634,74.7,-21.72255470682731,0.34945444969,0.5637519610572196,-38.012730095934664,,
5,18.0,0.00043697732928,0.000301760267240939,44.80943209501388,86.844214754,84.9,2.2900055995288584,0.42424241222,0.5520070668117482,-23.145474446492905,,
