layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.2240431248e-05,2.9259805780019977e-05,44.36333434873251,10.92496196,12.1,-9.711058181818187,0.79335709642,0.8113587690390948,-2.2187068539869816,0.2898775748310826,37.37401178563119
2,6.0,0.00010013989659,0.00010238136840577661,-2.189335667885198,29.894041294,36.1,-17.19102134626039,0.64479800518,0.6918075144227482,-6.795171816249137,,
3,10.0,0.00017866500881,0.0001855473392878404,-3.7092046182154133,51.233083038,57.6,-11.053675281250008,0.57551017802,0.6090693643668219,-5.509912057670053,,
4,14.0,0.00037874196031,0.0002599749714841779,45.68400879045786,79.976934327,74.7,7.064169112449789,0.47065845962,0.5637519610572196,-16.51320223572061,,
5,18.0,0.00039012782579,0.000301760267240939,29.284027137510574,86.415089251,84.9,1.7845574216725464,0.44683067541,0.5520070668117482,-19.05345016853138,,
