step,gamma,tau_ref_kpa,tau_model_kpa,tau_backbone_kpa,tau_error_kpa,kt_exact_kpa,secant_ref_g_over_gmax,secant_model_g_over_gmax,branch_id,reason_code,branch_kind,gamma_m_global,f_mrdf,g_ref_kpa,g_t_ref_kpa,reload_factor,direction
1128,4.755100461881703e-07,0.24129022373929723,0.24099236322453216,0.2412892530663872,-0.0002978605147650748,499545.44265888544,0.9955865685367035,0.9943575675303554,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,498752.9857619577,1.0999751229680828,1
1129,4.6300466907464933e-07,0.23492433735767768,0.23461926254086474,0.23497081373567452,-0.00030507481681293913,509573.6758124242,0.9955008599148225,0.9942080937166008,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,509564.6387160725,1.101749844265587,-1
1130,4.4113769812672466e-07,0.22379438413978925,0.22347853794586173,0.22391885272566361,-0.00031584619392752145,509380.90897301375,0.9953458524042419,0.9939410977660421,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,509356.09677354735,1.101749844265587,-1
1131,4.083647283778844e-07,0.20711694619746412,0.20678934225490156,0.20734644709520042,-0.0003276039425625654,509092.38455546775,0.995099275108022,0.9935252926225149,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,509043.99418563535,1.101749844265587,-1
1132,3.5972196143145197e-07,0.18237145719822995,0.18203607929832222,0.18273059993114532,-0.0003353778999077295,508664.9925575177,0.9946926641247312,0.9928634418227722,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,508581.749029955,1.101749844265587,-1
1133,2.915961842797229e-07,0.14773011588717444,0.14740322471857067,0.14821802086397437,-0.00032689116860376566,508068.108359223,0.993999581194176,0.9918000995059847,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,507936.3360560765,1.101749844265587,-1
1134,2.0560266970745085e-07,0.10402900431701163,0.10374496009339867,0.10459129387486678,-0.00028404422361295867,507317.4798406813,0.99271524600121,0.9900047035599895,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,507124.92036324856,1.101749844265587,-1
1135,1.091246904171916e-07,0.05503399664502107,0.054840472734352094,0.055562363888593855,-0.00019352391066897873,506479.0330040393,0.9894800172253867,0.9860005671738595,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,506218.8923047328,1.101749844265587,-1
1136,1.1858618864977623e-08,0.005675300527538374,0.005618197668054633,0.006043477042074382,-5.710285948374184e-05,505637.6677753469,0.9389744010439437,0.929526773905703,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,505310.04690727853,1.101749844265587,-1
1137,-7.99261423455539e-08,-0.04086829079127683,-0.04075533614205222,-0.0407066194578817,0.00011295464922461002,504847.3083783408,1.0032210180287384,1.000448245397631,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,504456.6044236698,1.101749844265587,-1
1138,-1.6661985357598e-07,-0.08480038564883079,-0.08449017849092327,-0.08479131422708015,0.0003102071579075133,504103.9674119997,0.9985506033115632,0.9948978186890632,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,503654.20339798793,1.101749844265587,-1
1139,-2.529359995565451e-07,-0.1285124052327804,-0.1279706577119312,-0.12861333535251743,0.0005417475208492062,503366.91084040224,0.9968582467171383,0.992655963810528,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,502858.84423102165,1.101749844265587,-1
1140,-3.4145453441562855e-07,-0.17331003265871553,-0.17249461997518348,-0.1734805789734922,0.0008154126835320519,502614.1839387376,0.9958405792972304,0.9911552126933597,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,502046.8400234651,1.101749844265587,-1
1141,-4.27340842814162e-07,-0.21674683667081443,-0.21563104113074405,-0.2169433781300962,0.00111579554007038,501886.8548550456,0.9951243774071263,0.9900015559663108,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,501262.48750171077,1.101749844265587,-1
1142,-4.993096592292918e-07,-0.253123179060578,-0.25172938147584617,-0.253310169836276,0.0013937975847318484,501279.6576485434,0.9946286120528914,0.9891517886251454,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,500607.87605341605,1.101749844265587,-1
1143,-5.472031980333201e-07,-0.2773198145644136,-0.27572778524783786,-0.2774846921151912,0.0015920293165757604,500876.7239200905,0.9943316738244583,0.9886234442209775,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,500173.5740804536,1.101749844265587,-1
1144,-5.707259567336813e-07,-0.289200712474841,-0.2875074632947636,-0.28935013333032017,0.0016932491800774052,500679.1571231509,0.9941930739994639,0.9883721457141138,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,499960.6546378155,1.101749844265587,-1
1145,-5.819649410183038e-07,-0.2948765653919545,-0.2931340583174932,-0.29501753437850337,0.0017425070744613302,500584.83853601763,0.994128298619342,0.9882537199088778,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,499859.01314293366,1.101749844265587,-1
1146,-5.98403410342244e-07,-0.3031773686713117,-0.30136177342631776,-0.30330473485252246,0.0018155952449939172,500446.9752160796,0.9940350978852861,0.9880822610855373,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,499710.45360536204,1.101749844265587,-1
1147,-6.305279863098368e-07,-0.31939609165021837,-0.3174340964528798,-0.3194926259174996,0.001961995197338584,500177.8658744559,0.9938577516154115,0.9877526545698202,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,499420.4909194,1.101749844265587,-1
1148,-6.729151140634143e-07,-0.3407900594643264,-0.33862768450329184,-0.3408373284964973,0.002162374961034552,499823.40764982015,0.9936321496517272,0.9873273727921464,,1,translated_local_bridge,7.046791167562406e-07,0.82,506360.584520578,499038.61744649557,1.101749844265587,-1
1149,-7.054822917614535e-07,-0.3572229864095515,-0.3549010939867461,-0.35722578575255276,0.0023218924228054494,499551.5464863517,0.9934643320084292,0.9870069723407251,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,498745.76930635795,1.101749844265587,-1
1150,-7.039022143052079e-07,-0.35639245480501347,-0.35409576481950367,-0.3564308845510096,0.0022966899855098033,292076.18123992806,0.9933794446487041,0.9869778371186452,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,295077.0051417519,1.0999907751308737,1
1151,-6.513682832257382e-07,-0.3296551377414405,-0.3273329768978827,-0.3299891565215493,0.0023221608435577967,509206.4402497728,0.9929611123701122,0.9859664832855505,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,509168.0292588937,1.0999907751308737,1
1152,-5.436211518521536e-07,-0.27485061718055137,-0.272518515861958,-0.2756773721247094,0.0023321013185933492,508259.2823694398,0.9919718994687793,0.9835550401635699,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,508145.0083618294,1.0999907751308737,1
1153,-3.8659338258658277e-07,-0.19506097927764607,-0.19281551674790104,-0.1963317167434122,0.0022454625297450292,506887.7465827984,0.9899539296830865,0.9785579833307759,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,506664.36485245766,1.0999907751308737,1
1154,-1.9139849334307875e-07,-0.09601109528728029,-0.09403886586411818,-0.09737843529987794,0.0019722294231621085,505197.26232005295,0.9841967099970678,0.9639796537930155,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,504840.61047930963,1.0999907751308737,1
1155,3.0197959913599626e-08,0.016257713168736948,0.017700158869220484,0.01538706553777618,0.0014424457004835363,503297.19973015256,1.056284367326276,1.1500019048620997,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,502792.34465216426,1.0999907751308737,1
1156,2.676007831807176e-07,0.13632541721771263,0.1369448819161702,0.13605154365141717,0.0006194646984575836,501283.72120708716,0.9995130180944158,1.0040548199314825,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,500623.64381560084,1.0999907751308737,1
1157,5.111785540785769e-07,0.25929258859096804,0.25879722113943715,0.2593030454420149,-0.0004953674515308926,499241.2116015742,0.9952140024000734,0.9933126884181512,,1,translated_local_bridge,7.054822917614535e-07,0.82,506356.84258017124,498425.5858518694,1.0999907751308737,1
1158,7.517253017248976e-07,0.38047942378377947,0.37864775548807034,0.38047942680659214,-0.0018316682957091324,497246.8853222136,0.9930497507252466,0.9882691039129265,,1,translated_local_bridge,7.517253017248976e-07,0.82,506141.5731698132,496281.22979635256,1.0999907751308737,1
1159,9.787495629492034e-07,0.49435628170517154,0.4913231481550522,0.49435628562465067,-0.00303313355011936,495385.0439565822,0.9909859004416937,0.984905685233429,,1,translated_local_bridge,9.787495629492034e-07,0.82,505089.66168530233,494280.9665794856,1.0999907751308737,1
1160,1.1787132735488528e-06,0.594271686416101,0.5902195775597753,0.5942716911193205,-0.004052108856325676,493761.2351460066,0.9891812246334031,0.9824363803265492,,1,translated_local_bridge,1.1787132735488528e-06,0.82,504169.84728618176,492537.7211390636,1.0999907751308737,1
1161,1.3362997974550043e-06,0.6727592448236434,0.6679295673467779,0.6727592501405761,-0.004829677476865468,492492.02236314636,0.9877675880054936,0.9806764942615223,,1,translated_local_bridge,1.3362997974550043e-06,0.82,503449.3393038393,491175.98603442,1.0999907751308737,1
1162,1.4398358982126755e-06,0.7242058274194669,0.7188773248282629,0.7242058331377482,-0.005328502591203987,491663.10109984555,0.9868428921612997,0.979581979988403,,1,translated_local_bridge,1.4398358982126755e-06,0.82,502978.03661982116,490287.0317354369,1.0999907751308737,1
1163,1.487460333189232e-06,0.7478382246309261,0.7422834505753023,0.7478382305333258,-0.005554774055623768,491283.1266134874,0.9864186306346001,0.9790917350080264,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,489879.6419617546,1.0999907751308737,1
1164,1.4868961948633513e-06,0.7474882087781507,0.7419959196995392,0.7475584089781989,-0.005492289078611545,268088.07110298314,0.9863310289962358,0.9790838041238773,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,269191.978007306,1.1033370110728928,-1
1165,1.4467530943009768e-06,0.7270821379473478,0.7215429212157368,0.7276395607324668,-0.005539216731610952,509325.51780233794,0.9860252926776492,0.9785133383688677,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,509295.72664230055,1.1033370110728928,-1
1166,1.365175999349278e-06,0.6856331984683923,0.6800228612309029,0.6871172821999694,-0.005610337237489382,508609.23348756845,0.9853764827937888,0.9773134333575687,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,508520.10527071625,1.1033370110728928,-1
1167,1.2249084070968157e-06,0.614424569550277,0.6087674821642706,0.6173026838568509,-0.005657087386006454,507384.21375673485,0.9841560306299325,0.9750947773164236,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,507194.1825012846,1.1033370110728928,-1
1168,1.0028815967544013e-06,0.5018660765065079,0.49632835648971274,0.5064334686665405,-0.0055377200167952,505461.99812729436,0.9818319903517138,0.9709982023739562,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,505115.1019396516,1.1033370110728928,-1
1169,6.862303962185726e-07,0.3416662636812039,0.3367027732220393,0.3475390265017345,-0.00496349045916461,502755.64177807333,0.9768573465612184,0.9626662406926403,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,502190.9093265359,1.1033370110728928,-1
1170,2.799465320178117e-07,0.13668212745137848,0.1331369111258266,0.14231193114952959,-0.003545216325551881,499342.12578713254,0.9579341097077047,0.9330875280231545,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,498507.64065199613,1.1033370110728928,-1
1171,-1.9570948835134015e-07,-0.10250745091065261,-0.1034436917196272,-0.09956775335610764,-0.0009362408089745866,495427.3084019287,1.027643671096268,1.0370295443515045,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,494290.2713837627,1.1033370110728928,-1
1172,-7.085747323877536e-07,-0.35945852811091816,-0.35646895973315,-0.358781456129552,0.002989568377768148,491301.32040868665,0.9953186224055504,0.9870406908873163,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,489853.2213243212,1.1033370110728928,-1
1173,-1.217855455976068e-06,-0.6136509593465646,-0.6056559801895169,-0.6137876112050844,0.00799497915704761,487298.14495440206,0.9886092530095408,0.9757291128388287,,1,translated_local_bridge,1.487460333189232e-06,0.82,502761.7973044711,485555.8292964135,1.1033370110728928,-1
1174,-1.6807862863950474e-06,-0.8435656746177951,-0.8304143415983264,-0.8435656812644463,0.013151333019468692,483737.5826617436,0.9847033223416619,0.969351629275962,,1,translated_local_bridge,1.6807862863950474e-06,0.82,501887.5320988768,481739.7998108319,1.1033370110728928,-1
1175,-2.062791787994885e-06,-1.0317599104565078,-1.0146523969307277,-1.0317599185590738,0.017107513525780105,480853.73834799184,0.9813462220968395,0.9650746131713029,,1,translated_local_bridge,2.062791787994885e-06,0.82,500176.4717911667,478653.29761739296,1.1033370110728928,-1
1176,-2.345176746954033e-06,-1.1700683075128158,-1.1501409944879146,-1.1700683166793384,0.01992731302490114,478752.6530338517,0.9788916779754125,0.9622202744691064,,1,translated_local_bridge,2.345176746954033e-06,0.82,498925.4299058904,476406.94319198705,1.1033370110728928,-1
1177,-2.52335944903956e-06,-1.2569912284194025,-1.2353293426893994,-1.2569912382520088,0.02166188573000305,477440.0429088119,0.977354522903118,0.9605116511995097,,1,translated_local_bridge,2.52335944903956e-06,0.82,498141.96654798597,475004.59278219106,1.1033370110728928,-1
1178,-2.5954360167137802e-06,-1.2920763991425552,-1.269722539886268,-1.2920764092434536,0.0223538592562873,476911.9352375082,0.9767352608626543,0.9598370321151389,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,474440.5987349154,1.1033370110728928,-1
1179,-2.5530193335750385e-06,-1.2705513483764626,-1.248111361228016,-1.2714342499986888,0.02243998714844664,509310.4125126675,0.9764210136557419,0.959175842867559,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,509279.4394518119,1.1030928890431588,1
1180,-2.3827705770296264e-06,-1.1842265014568751,-1.1615290612499276,-1.1884300606330158,0.022697440206947528,507818.61312376265,0.9751053666976185,0.9564160401803814,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,507664.637202667,1.1030928890431588,1
1181,-2.0835786155382275e-06,-1.0327939344883907,-1.0099825227113786,-1.0419642945230223,0.02281141177701218,505226.4554700776,0.972529506755399,0.9510491607705229,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,504861.3084967735,1.1030928890431588,1
1182,-1.6812394726228023e-06,-0.8296992732499465,-0.8074019309180712,-0.8437896953694989,0.022297342331875303,501798.57229508756,0.9682558538516179,0.9422349412942221,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,501159.13067782234,1.1030928890431588,1
1183,-1.2176894373872515e-06,-0.596473069708607,-0.5756932932913499,-0.6137048649490126,0.020779776417257145,497929.06427253346,0.9610661942810886,0.9275848157351947,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,496986.72212469816,1.1030928890431588,1
1184,-7.303582372430398e-07,-0.3521568497505051,-0.33401010983697565,-0.3697372830719002,0.01814673991352944,493950.0759440851,0.9460175821267792,0.897269034345746,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,492703.64188221947,1.1030928890431588,1
1185,-2.3967580337592255e-07,-0.10705564453118058,-0.09260218921899903,-0.12188581126307899,0.014453455312181548,490032.57993814506,0.8763636960064176,0.7580468751333451,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,488493.99356608593,1.1030928890431588,1
1186,2.4587540461750373e-07,0.13460919719134706,0.1444097827533464,0.1250313682226801,0.009800585561999337,486240.6257782068,1.0741344510950552,1.152339706105112,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,484426.0272954037,1.1030928890431588,1
1187,7.161861578950255e-07,0.3678704631116514,0.37224552761310464,0.3626100534477064,0.004375064501453252,482645.0630201919,1.0077852453506329,1.0197707834520806,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,480574.8496722328,1.1030928890431588,1
1188,1.1537651001388676e-06,0.5841829197873853,0.5827210907276716,0.5818255868847799,-0.001461829059713704,479365.80691646924,0.9934144127912709,0.9909285440543258,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,477067.59979408985,1.1030928890431588,1
1189,1.5412052298332068e-06,0.7751408454368659,0.7678926110992439,0.7744836508642531,-0.007248234337622006,476513.8094670516,0.9867772942511414,0.9775500768881525,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,474021.2650351516,1.1030928890431588,1
1190,1.871207045801957e-06,0.9373716678570209,0.924747410637789,0.937534418718989,-0.012624257219231882,474121.7357839311,0.9828539293653005,0.96961712987721,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,471469.0081030648,1.1030928890431588,1
1191,2.145506500611962e-06,1.071928982016587,1.0545290069045035,1.0723430717165867,-0.017399975112083466,472158.8088696862,0.980246224046244,0.9643344797159143,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,469376.54207765963,1.1030928890431588,1
1192,2.3623817150294127e-06,1.1781318299894301,1.1567617360625484,1.178473129137771,-0.021370093926881717,470622.8153621361,0.9784594154457066,0.9607111727792605,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,467740.37689503166,1.1030928890431588,1
1193,2.506796952136631e-06,1.2487611618568546,1.2246534701124867,1.2489228394528156,-0.024107691744367887,469607.7311270592,0.9773704957931729,0.9585020785550952,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,466659.6653572608,1.1030928890431588,1
1194,2.5558451987720866e-06,1.272732899524217,1.2476784820317937,1.272809931984074,-0.02505441749242343,469264.36520279414,0.977016108052784,0.9577830313584298,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,466294.2030138506,1.1030928890431588,1
1195,2.4954136945508808e-06,1.2420680575164351,1.2168936131678592,1.243376162004755,-0.025174444348575964,509151.3706501151,0.9765665367121986,0.9567733218538272,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,509107.887250719,1.101536108912394,-1
1196,2.3281695495633493e-06,1.1572774764698053,1.1318637806866512,1.1617576499602877,-0.02541369578315411,507685.4158373211,0.9752633312702591,0.9538466476197893,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,507522.95456348296,1.101536108912394,-1
1197,2.0668420325349897e-06,1.0250056107694736,0.9994884570414614,1.0337484987668986,-0.02551715372801222,505418.3573815756,0.9730114641488325,0.9487886863913867,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,505073.9138975371,1.101536108912394,-1
1198,1.7240830640166725e-06,0.8519167901663591,0.8267554318544561,0.8649595538195023,-0.025161358311903026,502487.55671136605,0.9694780743571803,0.9408445440805069,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,501911.45661555027,1.101536108912394,-1
1199,1.30096333664787e-06,0.638867114817259,0.6148971874071151,0.6551788868019104,-0.02396992741014392,498934.6434643694,0.9634839306644316,0.9273345666680197,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,498083.1283184883,1.101536108912394,-1
1200,7.988727298892124e-07,0.3869334771455712,0.36542659340500594,0.40416764438456715,-0.021506883740565252,494808.788801956,0.9502933917791682,0.8974733317337229,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,493644.82918603515,1.101536108912394,-1
1201,2.452009904916791e-07,0.11021088013358311,0.09269942215131428,0.12468920119132099,-0.01751145798226883,490368.30136932695,0.881863261068507,0.7417435975326555,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,488876.85048983886,1.101536108912394,-1
1202,-2.9923462362803634e-07,-0.16079283998795244,-0.17311040034907374,-0.1520898306137224,-0.012317560361121305,486109.1576049441,1.0542748887398479,1.135037779551656,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,484312.0542493473,1.101536108912394,-1
1203,-7.662129318912261e-07,-0.3923808533830359,-0.39927600405365826,-0.3877605972043297,-0.006895150670622352,482537.45904574875,1.0047484140975018,1.0224044532276992,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,480490.36323613016,1.101536108912394,-1
1204,-1.1192289113843554e-06,-0.5669306651665449,-0.5691501745837266,-0.5645869859759132,-0.002219509417181742,479885.69906482793,0.9938252531221787,0.9977160366762658,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,477656.70085372357,1.101536108912394,-1
1205,-1.3687424495292665e-06,-0.6900351837586104,-0.6886569555331755,-0.6888901029098905,0.0013782282254348743,478035.8580956347,0.9891188953547929,0.987143298150512,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,475681.8219261327,1.101536108912394,-1
1206,-1.548327631071449e-06,-0.7785019916957852,-0.7743865112785266,-0.7780128510805969,0.00411548041725851,476716.7427145269,0.9864972146953045,0.9812821863304894,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,474274.4693387646,1.101536108912394,-1
1207,-1.6750680539459422e-06,-0.8408680421238711,-0.8347471315604095,-0.8407389519395713,0.006120910563461646,475791.90104826516,0.9849051097132394,0.9777357135796626,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,473288.22255692235,1.101536108912394,-1
1208,-1.7335678271307659e-06,-0.8696353729057149,-0.8625684075607402,-0.8696439901615107,0.007066965344974752,475366.7112713393,0.9842271881655731,0.9762290091044942,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,472834.928771837,1.101536108912394,-1
1209,-1.6990030812534109e-06,-0.8520943872935441,-0.8449565695150886,-0.8525689925588057,0.0071378177784555685,509379.7433860648,0.9839941980929847,0.9757514829832727,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,509354.2629684854,1.104134134844881,1
1210,-1.5752984818437785e-06,-0.7893547923022523,-0.7820111160502885,-0.791373044482481,0.007343676251963749,508294.97235022543,0.9831242192874096,0.97397783029691,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,508179.0182548139,1.104134134844881,1
1211,-1.410421947255932e-06,-0.705826633135364,-0.6983237224676277,-0.7095998736998758,0.007502910667736229,506859.209631782,0.9818564195113456,0.9714193225553794,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,506624.3935319084,1.104134134844881,1
1212,-1.2758825673715856e-06,-0.6377457989870624,-0.6302095303342273,-0.6426941024733308,0.007536268652835076,505696.0362025091,0.9806993837843893,0.9691104183445418,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,505365.662461775,1.104134134844881,1
1213,-1.2218720684301377e-06,-0.6104346281293276,-0.602909194257237,-0.6157894782214421,0.007525433872090592,505231.1892176668,0.980194867984117,0.9681110324334014,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,504862.8113215908,1.104134134844881,1
1214,-1.2424918961120987e-06,-0.620899381651084,-0.6134169049719816,-0.6260640587191468,0.007482476679102401,509501.15323337924,0.9804527344328714,0.9686372697422031,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,509487.22447918745,1.0945257066649094,-1
1215,-1.278723340613193e-06,-0.6392831460424955,-0.6318710532523041,-0.6441084738601064,0.0074120927901913936,509180.3016293422,0.9808795090106976,0.9695068176112887,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,509141.9682989196,1.0945257066649094,-1
1216,-1.2558371816374372e-06,-0.6276683098895055,-0.6202086646066995,-0.6327118033025625,0.00745964528280596,509481.2680587468,0.9806089771491258,0.9689547403246549,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,509465.60891252663,1.09587421397854,1
1217,-1.1276373126177638e-06,-0.5628104664013011,-0.5549658384627209,-0.5687849952351011,0.007844627938580206,508349.76807150693,0.9792458212313367,0.9655967873441598,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,508247.0546384631,1.09587421397854,1
1218,-8.997195172424441e-07,-0.44776715427497876,-0.4393315676671786,-0.4547676570854483,0.008435586607800138,506355.4760799722,0.9764366925727408,0.9580413810618545,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,506100.72749557585,1.09587421397854,1
1219,-6.203216459471856e-07,-0.307010228516095,-0.29819505639160254,-0.3143505845386217,0.008815172124492454,503940.4730970142,0.9710350549028407,0.9431537651189215,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,503503.997188276,1.09587421397854,1
1220,-3.419591112217946e-07,-0.16707012563746657,-0.1582480790510921,-0.17373612200224764,0.008822046586374477,501566.32136761927,0.9585695281146381,0.907952788580626,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,500953.72080191656,1.09587421397854,1
1221,-8.685481730701203e-08,-0.039079529732562984,-0.030570944167723463,-0.04423254925827626,0.008508585564839521,499417.90659771464,0.8827839272388426,0.6905799106711094,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,498648.07656823663,1.09587421397854,1
1222,1.5994833394299314e-07,0.08451386878513104,0.09243299921461018,0.08140130475410709,0.007919130429479143,497363.80704024027,1.0366860669458153,1.1338257707196417,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,496445.5493360942,1.09587421397854,1
1223,4.283080096611553e-07,0.21864465039048178,0.2256086613949698,0.2174324205045656,0.006964011004488013,495156.9932422786,1.0015708110937636,1.033471660887135,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,494081.33139069995,1.09587421397854,1
1224,7.28755041668162e-07,0.36849696187833925,0.374009962875104,0.3689311183801549,0.005513000996764772,492718.62785601674,0.9920906094404581,1.006933056148423,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,491471.51264009037,1.09587421397854,1
1225,1.0310160591717612e-06,0.5189193330671708,0.5225731079964286,0.520507052574597,0.0036537749292578914,490299.2273811595,0.9874916246704344,0.9944446748097436,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,488884.53734230454,1.09587421397854,1
1226,1.2716509806510768e-06,0.6384347144133438,0.6403269051281746,0.6405871355384463,0.0018921907148308215,488396.7485476004,0.9850257017981316,0.9879451177458136,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,486852.05813960853,1.09587421397854,1
1227,1.3876934034237945e-06,0.6959940449479982,0.6969487967736526,0.6983083958887801,0.0009547518256544096,487486.6757893852,0.984036028343518,0.985385910862471,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,485880.3472025608,1.09587421397854,1
1228,1.354859706606954e-06,0.6793139662382051,0.6802187271491404,0.681988593955521,0.0009047609109353871,509395.3387165819,0.9837284145342856,0.9850386172692239,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,509370.76281782874,1.1058917635007826,-1
1229,1.204097863819354e-06,0.6028595008388585,0.6035209421266436,0.6069297738803863,0.0006614412877851139,508075.73709171783,0.9823207620612556,0.9833985380753547,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,507939.34644757025,1.1058917635007826,-1
1230,1.0040415768282103e-06,0.5015434546546194,0.5020511578134917,0.5070138623936414,0.0005077031588723857,506339.4161602956,0.980067233140588,0.9810593370660903,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,506057.2210793493,1.1058917635007826,-1
1231,8.246444824669015e-07,0.41082193838243025,0.4113539340369655,0.4171074995887338,0.0005319956545352666,504796.5042869199,0.9774304609991962,0.9786961888225675,,1,translated_local_bridge,2.5954360167137802e-06,0.82,497826.33858931356,504386.0004508294,1.1058917635007826,-1
