layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,0.00010605402531,2.9259805780019977e-05,262.4563543153074,18.096059445,12.1,49.55421028925622,0.62682113932,0.8113587690390948,-22.744270076435555,0.888165936160737,198.1154877384042
2,6.0,0.00028404438934,0.00010238136840577661,177.43757849985286,27.166491385,36.1,-24.74656126038781,0.51457690629,0.6918075144227482,-25.618485552391178,,
3,10.0,0.00048892454594,0.0001855473392878404,163.50393803358673,94.43704332,57.6,63.95320020833333,0.43453916351,0.6090693643668219,-28.655225671752596,,
4,14.0,0.0007072635368,0.0002599749714841779,172.0506257822762,60.820127571,74.7,-18.580819851405625,0.38747693486,0.5637519610572196,-31.268188560558826,,
5,18.0,0.00087530174874,0.000301760267240939,190.0652749094763,146.41553874,84.9,72.45646494699645,0.35151858134,0.5520070668117482,-36.319912828239396,,
