layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.3750152648e-05,2.9259805780019977e-05,49.52304528922997,9.1630312231,12.1,-24.272469230578505,0.64089401576,0.8113587690390948,-21.009787505098252,0.27697988704922716,76.02487558969274
2,6.0,0.00014176870196,0.00010238136840577661,38.471192725336785,32.999835212,36.1,-8.587714094182827,0.56224725446,0.6918075144227482,-18.727790210670772,,
3,10.0,0.00025358350446,0.0001855473392878404,36.667820424314904,52.692188828,57.6,-8.520505506944449,0.51308339425,0.6090693643668219,-15.759448058368069,,
4,14.0,0.00032497625788,0.0002599749714841779,25.002901635005315,54.732495466,74.7,-26.730260420348056,0.32178223892,0.5637519610572196,-42.92130916643679,,
5,18.0,0.00036455076373,0.000301760267240939,20.80807293258599,87.94463672,84.9,3.586144546525323,0.48657882532,0.5520070668117482,-11.852790557491403,,
