gamma,ref_tau_env_kpa,sw_tau_env_kpa,backbone_tau_kpa,ref_secant_g_over_gmax,sw_secant_g_over_gmax,backbone_secant_g_over_gmax,backbone_tangent_g_over_gmax
1.0096556014339156e-12,5.146052965774576e-07,5.146052835706634e-07,5.146053005345436e-07,0.9999999825423754,0.9999999572670935,0.9999999902319309,0.5000036456288661
1.453956887597497e-12,7.245605086391473e-07,7.410585283226945e-07,7.410585543342182e-07,0.9777371796259529,0.9999999541526812,0.999999989253178,0.5000258565311843
2.0937739839108473e-12,1.026906998105996e-06,1.0671630479810876e-06,1.0671630773235923e-06,0.9622774614871812,0.9999999519899735,0.999999979485775,0.5000578413936081
3.0151440755205696e-12,1.4189753782615573e-06,1.5367706168992625e-06,1.5367706524502434e-06,0.9233488019627291,0.9999999504881477,0.9999999736217102,0.5001039012677307
4.341965210192357e-12,2.21303008276917e-06,2.2125465638856983e-06,2.213030101942874e-06,0.99999994874787,0.9997814614970842,0.9999999574118745,0.5001702298945968
6.2526570586070235e-12,3.2576324013706066e-06,3.1843332064406237e-06,3.1868790743696867e-06,1.0222013874180451,0.9992010824350366,0.9999999416704054,0.500265746584482
9.004153280817334e-12,4.630074657867826e-06,4.5837568120852866e-06,4.5892724706696275e-06,1.0088906888575782,0.998798056062006,0.999999914995145,0.5004032956093166
1.2966451789139894e-11,6.53568542932043e-06,6.599000016999779e-06,6.6087922111519255e-06,0.9889378311252842,0.9985181868041708,0.9999998785642022,0.5006013733876988
1.8672368934264554e-11,9.479351468930413e-06,9.50105566231904e-06,9.517006026334963e-06,0.9960432711419166,0.9983238402136682,0.9999998254118535,0.5008866157261299
2.6889188136210662e-11,1.3838108989996658e-05,1.369922794891825e-05,1.3704985514889525e-05,1.009713252911794,0.9995796408802349,0.9999997481846299,0.5012973795627024
3.8721837661301926e-11,1.977980990287415e-05,1.868857492015933e-05,1.973589394693081e-05,1.002224818419694,0.946932943129949,0.9999996372280059,0.5018889008666151
5.576147201889917e-11,2.82638089780347e-05,2.8180895529975426e-05,2.842071525818611e-05,0.9944786384491521,0.9915612803181517,0.9999994776244508,0.502740722258855
8.029943694593545e-11,4.10861940611396e-05,4.075405620940659e-05,4.0927307438828494e-05,1.0038814114891166,0.9957661060190959,0.9999992478982263,0.503967389151642
1.1563539017852462e-10,5.8934120408602904e-05,5.886378385202125e-05,5.8937444367321885e-05,0.9999425187923403,0.9987491097270347,0.9999989168115315,0.5057338526610142
1.6652101148283838e-10,8.475143731379958e-05,8.414755152042595e-05,8.487296282722269e-05,0.9985665904783028,0.9914514288144992,0.9999984401488367,0.5082776504754274
2.3979896831288144e-10,0.00012218308894388637,0.00012199511742755191,0.0001222214228251531,0.99968411155688,0.9981461561824573,0.9999977537504757,0.5119408481518064
3.4532305978605365e-10,0.0001759137099968438,0.00017569075084207704,0.00017600506908107023,0.999477696237548,0.9982109234410141,0.9999967653142825,0.5172160356195074
4.972832721465722e-10,0.00025339775077084,0.00025324856670490303,0.0002534561466542462,0.9997649446139408,0.9991763482315142,0.9999953419121081,0.524812563234885
7.161139279549209e-10,0.00036498908460686657,0.07291605333017265,0.00036498936293498157,0.9999925295614169,199.77449104762286,0.9999932921213057,0.5357519224426787
1.0312415207481063e-09,0.0005255302885717599,0.07291605333017265,0.0005256022260793702,0.9998534748494928,138.72724537460985,0.9999903403518632,0.5515050932451507
1.4850417407072233e-09,0.3374669530985716,0.07291605333017265,0.0007568914858372122,445.85289324406375,96.33486491846223,0.9999860897009052,0.5741903200168416
2.1385377986360508e-09,0.3374669530985716,0.07291605333017265,0.001089956665651343,309.6088164094209,66.8967813337469,0.9999799686794861,0.6068578946713562
3.079606310605894e-09,0.3390881487059889,0.07291605333017265,0.0015695807858941474,216.0311661096482,46.45441042142881,0.9999711543266389,0.6539002088580803
4.434794201146428e-09,0.3390881487059889,0.1341660918228158,0.002260249756807238,150.01619291980674,59.356501815224185,0.999958461710025,0.7216421459161934
6.386335662058227e-09,0.3390881487059889,0.1341660918228158,0.003254818406109793,104.17412701799778,41.218295432604464,0.9999401847352446,0.8191910591956851
9.19665746336855e-09,0.3390881487059889,0.1341660918228158,0.004686985424284516,72.34051557196305,28.622776383592353,0.9999138671313565,0.9596603354628361
1.324366788313691e-08,0.34070822606191214,0.1341660918228158,0.006749248428218863,50.474652496901854,19.876205925223168,0.9998759729614033,0.9997519911158792
1.907157461256453e-08,0.34644283557143396,0.18021960467970727,0.009718740482320272,35.640520080894646,18.54020282729617,0.9998214128163669,0.9996429017156828
2.7464065197961127e-08,0.34644283557143396,0.18021960467970727,0.01399439520303312,24.749461998941356,12.8746731048071,0.9997428629296039,0.9994858659706954
3.9549690705713217e-08,0.3504733866839421,0.22855573205903681,0.020150381872662267,17.38645149691478,11.338302138672384,0.9996297875515844,0.9992598479151718
5.695362371313125e-08,0.352771195563104,0.22855573205903681,0.029012879716134882,12.152643414647802,7.873534877624128,0.9994670371526551,0.9989346220453253
8.201619775469859e-08,0.4962832000894839,0.7633292951076076,0.041770274741452,11.872138156150065,18.260442522576113,0.9992328421785148,0.9984668014407826
1.1810761555786526e-07,0.4962832000894839,0.7633292951076076,0.0601311007864471,8.244240866151863,12.680402173441177,0.9988959496129197,0.9977941946193218
1.7008114536698766e-07,0.4962832000894839,1.1412704049009432,0.08654993971801367,5.724959275673484,13.165318893348,0.998411552331978,0.996827836501727
2.449257473593961e-07,0.5896887988756019,1.1412704049009432,0.12454955412173602,4.723755777462123,9.142250419334564,0.9977155356939309,0.9954408347406126
3.527058898275888e-07,0.5896887988756019,1.1412704049009432,0.1791782633112355,3.280266781775973,6.348554365215824,0.9967164142796344,0.9934529635391329
5.079149336493736e-07,0.6692252076461199,1.1551189989844337,0.2576552996719287,2.5851176248421535,4.462053205628377,0.9952841714654909,0.9906098014598897
7.314240767290655e-07,0.7401269657670826,1.2132446806534893,0.3702732259164592,1.985344947505579,3.2544540440125567,0.9932350965052879,0.9865553284925264
1.0532889359545328e-06,0.8949274400533779,1.837913543522446,0.531643437525471,1.6670142098727416,3.423549057102037,0.9903117563226028,0.9807976384837175
1.5167911720455782e-06,1.429790390750382,1.837913543522446,0.7623829146569161,1.8494627183431185,2.37737825087684,0.9861576821898591,0.972669451489832
2.184258640778798e-06,1.4308857862533504,2.709191473381939,1.091336254308151,1.2852863840194824,2.4335184162790706,0.9802876242987107,0.961289457721047
3.145446715240691e-06,1.8452470420436025,2.709191473381939,1.5583860660860882,1.1509890312192168,1.6898819498346378,0.972056980773401,0.9455383764035473
4.5296078283526e-06,2.438551619904655,3.4741149560316495,2.2177970317377533,1.0562588244460687,1.5048131642962606,0.9606389573557159,0.9240752777984532
6.522872245541493e-06,3.339716146814246,4.14142384385041,3.141834453058054,1.0045456634702818,1.2456895077447872,0.9450252765258542,0.8954320156897888
9.393277286685122e-06,4.529775358871902,4.890969004283358,4.424098736218895,0.9461467932608726,1.0215903157929396,0.9240738228099312,0.8582258530915178
1.3526810715151415e-05,6.1777301022382565,6.2513019405105315,6.181713410987018,0.8960505634967875,0.9067218110343711,0.8966283236109136,0.8115030958995042
1.9479315103675246e-05,8.547587810196454,8.061743032033952,8.555418482980972,0.8609320738529647,0.8119967061536578,0.8617207966493537,0.755153935573993
2.8051232836669727e-05,11.628257707162224,9.163031223092116,11.70702890202874,0.8133204544618414,0.6408940106326587,0.8188299835435608,0.6902410426569952
