step,gamma,tau_ref_kpa,tau_model_kpa,tau_backbone_kpa,tau_error_kpa,kt_exact_kpa,secant_ref_g_over_gmax,secant_model_g_over_gmax,branch_id,reason_code,branch_kind,gamma_m_global,f_mrdf,g_ref_kpa,g_t_ref_kpa,reload_factor,direction
987,-7.149209690376149e-08,-0.036401684604040696,-0.03640985395917053,-0.03641400642557931,-8.169355129830635e-06,509549.1314953113,0.9989930036309972,0.9992172000853001,,1,translated_curvature_progressive_bridge,9.02624408122232e-08,0.82,509253.74045764987,509676.2534581059,1.1005552749457013,1
988,-5.220431220722542e-08,-0.026574647938031024,-0.02658456879555497,-0.02659470319912488,-9.920857523944282e-06,509401.8727705614,0.9987577009028146,0.9991305575018824,,1,translated_curvature_progressive_bridge,9.02624408122232e-08,0.82,509253.74045764987,509619.4607885244,1.1005552749457013,1
989,-2.9513131724955786e-08,-0.015015459602473925,-0.01502896046509696,-0.015038214644108266,-1.3500862623035126e-05,509205.2150799578,0.9982109583938206,0.9991084806392178,,1,translated_curvature_progressive_bridge,9.02624408122232e-08,0.82,509253.74045764987,509421.66854136507,1.1005552749457013,1
990,-4.1321383050487494e-09,-0.0020884293494390967,-0.0021078776080239513,-0.002106003266634186,-1.944825858485452e-05,508938.0078784151,0.9916169422047408,1.0008512611508427,,1,translated_curvature_progressive_bridge,9.02624408122232e-08,0.82,509253.74045764987,508936.85154711123,1.1005552749457013,1
991,2.3193564428762144e-08,0.011826266113741529,0.011798125459098852,0.01181882144113606,-2.8140654642676288e-05,508684.5895294522,1.0004125929329688,0.9980321065641393,,1,translated_curvature_progressive_bridge,9.02624408122232e-08,0.82,509253.74045764987,508603.8835557662,1.1005552749457013,1
992,5.086090365410506e-08,0.025911959044962414,0.025872603627407533,0.02591064950320465,-3.9355417554880895e-05,508441.7061454682,0.9995745176933921,0.998056351025531,,1,translated_curvature_progressive_bridge,9.02624408122232e-08,0.82,509253.74045764987,508341.4579693135,1.1005552749457013,1
993,7.718558756256307e-08,0.03931132206934612,0.03925904588170201,0.03931185398333054,-5.227618764411246e-05,508210.91194702545,0.9992644445507335,0.9979356229070026,,1,translated_curvature_progressive_bridge,9.02624408122232e-08,0.82,509253.74045764987,508092.1200703324,1.1005552749457013,1
994,1.0174331624446241e-07,0.051807605791087265,0.05174067075889823,0.05180760620515267,-6.69350321890333e-05,507995.87433060986,0.9990486402537853,0.9977578770179112,,1,translated_curvature_progressive_bridge,1.0174331624446241e-07,0.82,509199.11122881656,507859.8273797891,1.1005552749457013,1
995,1.2552938172172423e-07,0.06390525033552462,0.06382324082151829,0.06390525084616858,-8.20095140063315e-05,507787.83737198595,0.9988267163873378,0.9975449235274805,,1,translated_curvature_progressive_bridge,1.2552938172172423e-07,0.82,509086.0001830876,507635.1178566321,1.1005552749457013,1
996,1.495117163482531e-07,0.0760972842978454,0.07600049945632112,0.07609728490577704,-9.678484152428335e-05,507578.3260796362,0.9986031479311164,0.9973330678184034,,1,translated_curvature_progressive_bridge,1.495117163482531e-07,0.82,508972.0509162368,507408.8364693009,1.1005552749457013,1
997,1.7290155140953946e-07,0.0879828571511528,0.0878720707051195,0.08798285785387679,-0.00011078644603329524,507374.2247806803,0.9983852830834623,0.9971281341243788,,1,translated_curvature_progressive_bridge,1.7290155140953946e-07,0.82,508861.00868741266,507188.4180062547,1.1005552749457013,1
998,1.9273839843467743e-07,0.09805891768033562,0.09793657209228797,0.0980589184634001,-0.00012234558804764817,507201.30776441924,0.9982006518275119,0.9969552225628784,,1,translated_curvature_progressive_bridge,1.9273839843467743e-07,0.82,508766.90508888947,507001.69225265237,1.1005552749457013,1
999,2.050435757189869e-07,0.10430742202929609,0.10417805137630984,0.10430742286216266,-0.00012937065298625205,507094.1272257041,0.9980861856639924,0.9968482769987812,,1,translated_curvature_progressive_bridge,2.050435757189869e-07,0.82,508708.56351586664,506885.95960279024,1.1005552749457013,1
1000,2.064073479648509e-07,0.10499833928888778,0.10486970794839595,0.10499985118130277,-0.00012863134049183322,507082.25241654593,0.9980591392115787,0.9968364371589902,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,506873.1376159402,1.1005552749457013,1
1001,1.9482478927285584e-07,0.09909725093752368,0.09896878744235356,0.09911847751483789,-0.00012846349517012245,509601.54998948186,0.9979674840643086,0.9966737812637146,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,509683.6518727499,1.1003767409628047,-1
1002,1.696553948481917e-07,0.08627574396419607,0.08614912383495128,0.08633362899022669,-0.00012662012924478938,509420.72296440275,0.9977460985253948,0.9962817849866881,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,509672.88521611516,1.1003767409628047,-1
1003,1.3141642814409895e-07,0.06680122492876434,0.06668127397470354,0.06689858667104932,-0.00011995095406079626,509134.3752793181,0.9973182509420444,0.9955274263601551,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,509589.6688544654,1.1003767409628047,-1
1004,8.190402933853378e-08,0.04159380687520138,0.0414894041850251,0.04171319188919222,-0.00010440269017628068,508723.1130246979,0.9963740379485172,0.9938730855760703,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,509252.86809206835,1.1003767409628047,-1
1005,2.4380957631546483e-08,0.012320060803924102,0.01224348326642945,0.012423747228205783,-7.65775374946525e-05,508152.2318661325,0.991427796611539,0.9852654001366711,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,508338.7046659175,1.1003767409628047,-1
1006,-3.671145316939213e-08,-0.018756021357470207,-0.01879160602352065,-0.018704809961158378,-3.558466605044219e-05,507548.84894319257,1.0023932705459657,1.0042950507318462,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,507377.30111950065,1.1003767409628047,-1
1007,-9.658661369741357e-08,-0.04919883323557136,-0.04918285633919391,-0.04918418753878503,1.597689637744537e-05,507026.8512545452,0.9993942880984448,0.9990697434307957,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,506813.69056593813,1.1003767409628047,-1
1008,-1.5092003917134043e-07,-0.07681196505924105,-0.07673948637157282,-0.07681307243025663,7.247868766822874e-05,506554.4706176278,0.998575636927141,0.9976333950297215,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,506303.76280916546,1.1003767409628047,-1
1009,-1.9608092053953537e-07,-0.09975474669311793,-0.09962829950382923,-0.09975637518502009,0.00012644718928869758,506162.777001497,0.9981532670675347,0.9968880272741011,,1,translated_curvature_progressive_bridge,2.064073479648509e-07,0.82,508702.0991092971,505881.014895411,1.1003767409628047,-1
1010,-2.2890425953548738e-07,-0.11641967676942899,-0.11624680845477936,-0.11641967769879893,0.00017286831464963237,505878.6240899983,0.9978643667785695,0.9963826659516932,,1,translated_curvature_progressive_bridge,2.2890425953548738e-07,0.82,508595.50597724994,505574.37876582734,1.1003767409628047,-1
1011,-2.465806220036648e-07,-0.12538915783983062,-0.1251906018628102,-0.12538915884064197,0.00019855597702042593,505725.7847351586,0.9977001587334106,0.9961202826643505,,1,translated_curvature_progressive_bridge,2.465806220036648e-07,0.82,508511.81176263874,505409.4618512375,1.1003767409628047,-1
1012,-2.469852939996863e-07,-0.12559009358003193,-0.12539532401027356,-0.1255944662444888,0.0001947695697583629,505722.28724226146,0.9976616730592611,0.9961144639658757,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,505405.6881101512,1.1003767409628047,-1
1013,-2.2925847377041977e-07,-0.11655955132376167,-0.11636511140442932,-0.11659944485301207,0.00019443991933235094,509557.76807851857,0.9975196733478758,0.9958556514585032,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509683.12850203266,1.1003931834467031,1
1014,-1.9433818681612494e-07,-0.0987737684222947,-0.09858291502812672,-0.09887136352631301,0.00019085339416798075,509305.7609674702,0.9972004744366038,0.9952736562312027,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509661.19063227077,1.1003931834467031,1
1015,-1.4533531233997477e-07,-0.07382340597483955,-0.07364413917888875,-0.07397449498498779,0.00017926679595080264,508932.9539734252,0.9966024019343859,0.9941823331625312,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509520.03286725667,1.1003931834467031,1
1016,-8.756483389487382e-08,-0.04442096029973422,-0.044265148876309245,-0.04459384345183384,0.0001558114234249744,508440.2731880383,0.9953073572374956,0.991816206775414,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509052.44475381717,1.1003931834467031,1
1017,-2.7746158318068184e-08,-0.013989789349438415,-0.013869389597751688,-0.014138099249786363,0.00012039975168672695,507836.9282207631,0.9892528604992654,0.9807390940811687,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,508043.9579818531,1.1003931834467031,1
1018,2.7827066833275123e-08,0.014269140453685965,0.01434654283712574,0.014179315574208127,7.740238343977544e-05,507272.3820745339,1.0060727389595459,1.0115301404170483,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,507078.74763696035,1.1003931834467031,1
1019,7.525326262173914e-08,0.038375820482914914,0.03840886677056353,0.0383283823904584,3.3046287648615114e-05,506859.4288570092,1.000532821594654,1.0013944030542354,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,506632.9122067073,1.1003931834467031,1
1020,1.1360240782647123e-07,0.057862261398959634,0.0578542993304944,0.05783983725575304,-7.96206846523373e-06,506526.20210315863,0.9993252619254729,0.999187750947469,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,506273.2100188358,1.1003931834467031,1
1021,1.435095529090996e-07,0.07305509067882465,0.07301196582369728,0.07304644287425245,-4.312485512737718e-05,506266.75721418625,0.9987773208099292,0.9981877366089623,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,505993.1878779261,1.1003931834467031,1
1022,1.6500323694075671e-07,0.08397174124885684,0.08390162734488046,0.08396989902512676,-7.011390397637651e-05,506080.52969908284,0.9984807453891947,0.9976470436930848,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,505792.2096384337,1.1003931834467031,1
1023,1.765701984253696e-07,0.08984586499188346,0.08976063293024372,0.08984661544842229,-8.523206163973951e-05,505980.38983404875,0.9983427966660037,0.9973957211963567,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,505684.144609414,1.1003931834467031,1
1024,1.7620790738845618e-07,0.08965896911705441,0.0895760560184595,0.08966256888313018,-8.291309859491391e-05,307572.7645479954,0.998314426449502,0.9973912244175795,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509683.47147794516,1.1003797793017198,-1
1025,1.6322992791751987e-07,0.08304748528979948,0.08296476283268299,0.08306883877669607,-8.272245711649084e-05,509589.0462985435,0.9982186901252966,0.9972243782265243,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509683.6285410902,1.1003797793017198,-1
1026,1.3904180580890184e-07,0.07072688083767023,0.07064595060533534,0.07077530828534823,-8.093023233489427e-05,509415.7216239193,0.9980173825137109,0.9968753870279141,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509675.735071224,1.1003797793017198,-1
1027,1.0646682975389533e-07,0.05413791451745502,0.05406234835202852,0.05421042283618937,-7.556616542649802e-05,509176.32487167115,0.9976683599861936,0.9962758059322839,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509630.17188320693,1.1003797793017198,-1
1028,6.869180513373094e-08,0.034905989866610046,0.034840874526677536,0.034988613247079296,-6.511533993251023e-05,508883.08863693697,0.9969974065621817,0.9951375588601623,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509488.03991729196,1.1003797793017198,-1
1029,2.8774006871709967e-08,0.01458919495483125,0.014540046910620944,0.01466170005886022,-4.914804421030615e-05,508545.43995732657,0.9947867323452076,0.9914354972391927,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509180.6143518882,1.1003797793017198,-1
1030,-1.0590950891528378e-08,-0.005440137730609602,-0.0054685990589387,-0.005397502788515533,-2.8461328329097875e-05,508174.35542665585,1.0077990400848076,1.0130715719194732,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,508662.79825383466,1.1003797793017198,-1
1031,-4.770147533718596e-08,-0.02431686137561063,-0.024321340875544873,-0.024301824237594184,-4.479499934241515e-06,507780.7183687473,1.000172034513118,1.0003562799423955,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,507928.63687891024,1.1003797793017198,-1
1032,-8.237654088634827e-08,-0.041949915178766964,-0.04192806829233031,-0.04195365366093274,2.1846886436652224e-05,507410.71755435946,0.9991404353315704,0.998620097983284,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,507228.1402146217,1.1003797793017198,-1
1033,-1.1500287069404206e-07,-0.05853687158760901,-0.05848680604222047,-0.05855210684331648,5.006554538853486e-05,507126.30893358396,0.9986649936908412,0.9978108532796178,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,506921.06088354724,1.1003797793017198,-1
1034,-1.440917933269075e-07,-0.07332195212333792,-0.07324391531844593,-0.07334240503832844,7.803680489198994e-05,506873.1138971839,0.9983751717819995,0.9973125976656108,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,506647.7152124535,1.1003797793017198,-1
1035,-1.6485291891201858e-07,-0.08387223887195035,-0.08377262073409762,-0.08389352003489721,9.9618137852725e-05,506692.6225848466,0.9982069619169534,0.9970213548546498,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,506452.8778048333,1.1003797793017198,-1
1036,-1.7148935306520776e-07,-0.08724435658986383,-0.08713755598930502,-0.0872653944639003,0.00010680060055881513,506634.9654049381,0.9981577468243046,0.9969358471968661,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,506390.6410496893,1.1003797793017198,-1
1037,-1.6233340944989782e-07,-0.08257983371711897,-0.08247315132269231,-0.08261328521323281,0.00010668239442665484,474569.1404115219,0.9980794034072222,0.9967900147539567,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509654.31952091446,1.1000740207972681,1
1038,-1.429840748912885e-07,-0.07272333662484295,-0.07261778643751295,-0.07277933119237794,0.00010555018733000854,509480.6045519337,0.9978956427487407,0.9964473033721897,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509680.37727962533,1.1000740207972681,1
1039,-1.2337288358775653e-07,-0.06273494493711536,-0.06263176320005229,-0.06280867253549806,0.0001031817370630711,509338.79316872824,0.9976743462786959,0.9960334462639515,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509666.58506123757,1.1000740207972681,1
1040,-1.1056385722852432e-07,-0.05621185064290549,-0.05611087858499647,-0.05629437904854356,0.00010097205790902258,509244.63423646154,0.997501831463115,0.9957100418041925,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509648.6578042369,1.1000740207972681,1
1041,-1.0409284591380093e-07,-0.052916682652276725,-0.05281702582021938,-0.053002821176831645,9.965683205734321e-05,509196.4687818756,0.9974031319996949,0.9955247444773266,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509636.1661515824,1.1000740207972681,1
1042,-9.864819875374574e-08,-0.050144286524360086,-0.05004583968440486,-0.05023302775200209,9.844683995522546e-05,509155.5873932592,0.9973125775902127,0.9953545824023928,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509623.62015585357,1.1000740207972681,1
1043,-9.123806418786945e-08,-0.04637125688135486,-0.04627460854096193,-0.04646290182844364,9.664834039292691e-05,509099.3746860385,0.9971759712704567,0.9950976277192007,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509603.27024534653,1.1000740207972681,1
1044,-8.4975084988777e-08,-0.04318249338013823,-0.043087501435103294,-0.04327601836773342,9.499194503493485e-05,509051.3029948342,0.9970457969559976,0.9948525164821721,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509582.87237689743,1.1000740207972681,1
1045,-8.528331032567281e-08,-0.043339824811831795,-0.043244533479062805,-0.043432865904273026,9.529133276899027e-05,306558.72321306216,0.9970618550785162,0.9948696137984449,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509683.61530779506,1.0980376333219581,-1
1046,-9.298694538184856e-08,-0.0472644505290801,-0.047169096439308215,-0.047352744086074434,9.535408977188325e-05,453121.2348041081,0.997267420877062,0.9952554747714285,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509630.6043888466,1.0980376333219581,-1
1047,-1.0248037891475752e-07,-0.0521005716393754,-0.05200487786419136,-0.05218255852436575,9.569377518403588e-05,509559.08184661856,0.9974721192601265,0.9956400496737597,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509683.1607635532,1.0980376333219581,-1
1048,-1.0730603852703735e-07,-0.054558711862073436,-0.05446273444183484,-0.054637300010547084,9.597742023859795e-05,509524.5414748464,0.9975598138408882,0.99580494804222,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509682.2580024624,1.0980376333219581,-1
1049,-1.0653388831910511e-07,-0.05416531495446403,-0.05406934714470133,-0.054244533510492576,9.596780976269675e-05,315375.6311471831,0.997544994998755,0.9957775870479243,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509681.7012906636,1.0987921895762207,1
1050,-1.0402747886325122e-07,-0.052888393229930004,-0.052792436220416974,-0.05296956941044642,9.595700951302993e-05,363027.4212603512,0.9974963136748979,0.9956865259801879,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509653.8099366807,1.0987921895762207,1
1051,-1.0110586766498775e-07,-0.051399972811301854,-0.05130405384531425,-0.05148332456710699,9.59189659876028e-05,418570.74142602907,0.9974371238586659,0.9955757777854023,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509622.93659700657,1.0987921895762207,1
1052,-9.161172093432504e-08,-0.04656339227044559,-0.046467786063154395,-0.04665302328089751,9.560620729119618e-05,509572.1042351673,0.9972236518648949,0.9951761040697916,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509683.3951863435,1.0987921895762207,1
1053,-6.644972600179748e-08,-0.03375129931916421,-0.033653503684753096,-0.033847305425017224,9.779563441111166e-05,509391.2348235535,0.9965435934626504,0.9936560716514332,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509673.3365045035,1.0987921895762207,1
1054,-2.3647629990809966e-08,-0.011966028173860058,-0.011865965205450302,-0.012050149911057467,0.00010006296840975662,509072.59807879204,0.9927991557047583,0.9844971168735668,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509592.5533583424,1.0987921895762207,1
1055,2.7482581422664753e-08,0.014048695819553095,0.014143789980087723,0.014003827772613124,9.509416053462769e-05,508657.85461797303,1.0029458497200459,1.0097346858416218,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,509302.0395230211,1.0987921895762207,1
1056,7.399702877702257e-08,0.037706104012568506,0.03778944274372933,0.0376889934960666,8.333873116082163e-05,508230.5268379479,0.999761432364381,1.0019711236443127,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,508755.57603490225,1.0987921895762207,1
1057,1.1155411798893153e-07,0.05680162754169265,0.05687046148557876,0.05679805204092403,6.883394388611241e-05,507838.8766922959,0.9990199766206771,1.000230619484059,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,508052.4321352064,1.0987921895762207,1
1058,1.4803721134973026e-07,0.07534584023952152,0.0753963081750965,0.07534783980473714,5.0467935574977085e-05,507439.5637783279,0.9985903950735443,0.9992592680407069,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,507262.08831762127,1.0987921895762207,1
1059,1.939944994527406e-07,0.09869358098914563,0.09871974762415056,0.09869682554316855,2.616663500493166e-05,507038.54625339364,0.9981561585398535,0.9984207997416081,,1,translated_curvature_progressive_bridge,2.469852939996863e-07,0.82,508509.8963205814,506829.6067835792,1.0987921895762207,1
1060,2.495163734063775e-07,0.12687855500304848,0.1268766834067961,0.1268785560157226,-1.8715962523951912e-06,506555.25538328354,0.9976728962754822,0.9976581795185508,,1,translated_curvature_progressive_bridge,2.495163734063775e-07,0.82,508497.9165238206,506308.49545364175,1.0987921895762207,1
1061,3.012350714616961e-07,0.15310373560352902,0.1530680972428849,0.15310373682492856,-3.5638360644130174e-05,506106.23203002656,0.9971930738124697,0.9969609545486499,,1,translated_curvature_progressive_bridge,3.012350714616961e-07,0.82,508253.35868767404,505824.4299120565,1.0987921895762207,1
1062,3.3243346600867155e-07,0.16891145258661971,0.16885637929481118,0.1689114539337408,-5.507329180853837e-05,505835.9068935504,0.9969040461018719,0.9965790072333088,,1,translated_curvature_progressive_bridge,3.3243346600867155e-07,0.82,508106.04588568927,505533.0531998012,1.0987921895762207,1
1063,3.356452498673616e-07,0.1705329996446899,0.17048125794848076,0.1705382935680885,-5.174169620913993e-05,505808.1007377643,0.9968433718588757,0.9965409179817829,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,505503.08354966185,1.0987921895762207,1
1064,3.155073126934604e-07,0.1602757592338325,0.16022448917321688,0.16033638283672227,-5.127006061561579e-05,509540.8079055141,0.9966838309279193,0.9963650051699223,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,509683.3082088023,1.1015342185455288,-1
1065,2.8098599485745416e-07,0.14269604761914578,0.1426485933280067,0.1428389653482842,-4.745429113908739e-05,509293.49988657807,0.9963829098707824,0.9960515577031511,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,509670.17900416406,1.1015342185455288,-1
1066,2.3698638834996075e-07,0.12029634371967689,0.12025924573830646,0.12052114173869949,-3.709798137042919e-05,508969.76096678077,0.9959281886742748,0.9956210561027661,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,509602.8182689947,1.1015342185455288,-1
1067,1.8386236850749378e-07,0.09326157609385652,0.09324515865313757,0.09355082856631114,-1.6417440718952125e-05,508555.8714657936,0.9951966371240073,0.995021446198891,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,509388.80064096,1.1015342185455288,-1
1068,1.225846918408809e-07,0.06209108571213403,0.06210958912191643,0.062407866384936624,1.850340978239856e-05,508030.46873246616,0.9937840309682004,0.9940801828706726,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,508868.8057202038,1.1015342185455288,-1
1069,5.692316068696276e-08,0.0287068563878559,0.028775878199444826,0.028997369736552408,6.902181158892698e-05,507387.95870765374,0.9894540482761739,0.9918330587109393,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,507862.1087576729,1.1015342185455288,-1
1070,-1.0581703888005377e-08,-0.005597110104560078,-0.005462091295087497,-0.005392790673248308,0.00013501880947258162,506653.4249342065,1.037784656754804,1.0127502289471775,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,506407.82508190593,1.1015342185455288,-1
1071,-8.263541335553137e-08,-0.04219316029780195,-0.041972047956868465,-0.04208539331385841,0.0002211123409334853,506029.07166664384,1.001785753595221,0.9965359170926257,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,505733.4169789568,1.1015342185455288,-1
1072,-1.640873838168374e-07,-0.08353837855909388,-0.08320058971808772,-0.0835045361126815,0.00033778884100615914,505325.87870148243,0.9988720254366406,0.9948330695746108,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,504974.0699249905,1.1015342185455288,-1
1073,-2.528662803430816e-07,-0.1285735671460381,-0.128085351734128,-0.12857796783500197,0.0004882154119101034,504562.54987701296,0.9976076540540526,0.9938195703712264,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,504150.04983778985,1.1015342185455288,-1
1074,-3.3527667355743955e-07,-0.17035098854255404,-0.1697015628142734,-0.17035160642315386,0.0006494257282806393,503856.8701866808,0.9968741138485494,0.9930737502408649,,1,translated_curvature_progressive_bridge,3.356452498673616e-07,0.82,508090.88951945794,503388.5074946981,1.1015342185455288,-1
1075,-3.9324117666956194e-07,-0.19969548954675603,-0.19890925843505827,-0.19969549113849522,0.0007862311116977605,503362.1784765473,0.9963416106994922,0.9924188642519437,,1,translated_curvature_progressive_bridge,3.9324117666956194e-07,0.82,507819.38155550294,502854.7953778856,1.1015342185455288,-1
1076,-4.182187862979352e-07,-0.2123304310624539,-0.21148626681749566,-0.21233043275451008,0.0008441642449582287,503149.43009117513,0.9961109258134082,0.9921506775184449,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,502625.3012514858,1.1015342185455288,-1
1077,-4.1804370785541127e-07,-0.2122338728243628,-0.21139709471281848,-0.21224188949255907,0.0008367781115443118,304019.53951261716,0.9960749254817111,0.9921476838778649,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,509683.9561165029,1.0999448945064196,1
1078,-4.090885773348376e-07,-0.20767303193682776,-0.20683629966050288,-0.20771258632000356,0.0008367322763248863,474104.2385905817,0.9960055302813309,0.991992539442742,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,509673.3940880359,1.0999448945064196,1
1079,-4.009241875241402e-07,-0.20351518818411807,-0.20267872143933327,-0.2035825687836841,0.0008364667447847973,509560.896932293,0.9959408996715197,0.9918474880211194,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,509683.7177429198,1.0999448945064196,1
1080,-3.8846987057201653e-07,-0.19717313403723752,-0.19633748311649565,-0.19728125889247058,0.000835650920741865,509472.1339495906,0.995839613807356,0.9916190880534155,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,509682.56386961736,1.0999448945064196,1
1081,-3.590080213365936e-07,-0.18217282793223502,-0.18134107989937157,-0.18236914301333212,0.0008317480328634552,509261.0795578221,0.9955852357085715,0.9910396837140857,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,509672.6850455893,1.0999448945064196,1
1082,-3.063547309632925e-07,-0.1553732006455198,-0.1545553192763575,-0.1556984117745754,0.0008178813691623044,508876.1212839659,0.9950628680328699,0.9898248773270849,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,509607.8051246458,1.0999448945064196,1
1083,-2.377541434344151e-07,-0.12047290237701616,-0.11968629676076065,-0.12091072485056194,0.0007866056162555146,508347.421386735,0.994169141106748,0.987677896897696,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,509364.6610495668,1.0999448945064196,1
1084,-1.6734673126332674e-07,-0.08467245486527991,-0.08393341777630005,-0.0851606382437009,0.0007390370889798631,507754.70107671426,0.9927134749662504,0.9840488853084043,,1,translated_curvature_progressive_bridge,4.182187862979352e-07,0.82,507701.8051581448,508827.6834498561,1.0999448945064196,1
