time_s,acc_m_s2
1.739999999999962910e+01,-4.831838863269247164e-01
1.740499999999962810e+01,-5.819509663269246680e-01
1.740999999999962711e+01,-6.431092531269247958e-01
1.741499999999962967e+01,-6.686525311269247984e-01
1.741999999999962867e+01,-6.684570178269247931e-01
1.742499999999962768e+01,-6.510577075269248226e-01
1.742999999999963023e+01,-6.313979770269246838e-01
1.743499999999962924e+01,-6.344794942269247340e-01
1.743999999999962824e+01,-6.738187714269248119e-01
1.744499999999962725e+01,-7.234916083269247178e-01
1.744999999999962625e+01,-7.294029181269247042e-01
1.745499999999962881e+01,-6.560636524269247705e-01
1.745999999999962782e+01,-5.094240667269246403e-01
1.746499999999962682e+01,-3.172166386269247296e-01
1.746999999999962938e+01,-1.138373863269246944e-01
1.747499999999962839e+01,6.961921766307530013e-02
1.747999999999962739e+01,2.240320609730753199e-01
1.748499999999962640e+01,3.619917586730753700e-01
1.748999999999962540e+01,4.926455569730753270e-01
1.749499999999962796e+01,6.068973295730752948e-01
1.749999999999962697e+01,6.843221659730753803e-01
1.750499999999962597e+01,7.072595155730754257e-01
1.750999999999962853e+01,6.765636331730754405e-01
1.751499999999962753e+01,6.183632575730753089e-01
1.751999999999962654e+01,5.700690199730753527e-01
1.752499999999962554e+01,5.507778511730753168e-01
1.752999999999962455e+01,5.453652817730753055e-01
1.753499999999962711e+01,5.248080343730753272e-01
1.753999999999962611e+01,4.766411305730752779e-01
1.754499999999962512e+01,4.109528800730753439e-01
1.754999999999962768e+01,3.420375319730752928e-01
1.755499999999962668e+01,2.705409766730753063e-01
1.755999999999962569e+01,1.830159604730753342e-01
1.756499999999962469e+01,6.675527645307530178e-02
1.756999999999962370e+01,-7.118564490692469438e-02
1.757499999999962625e+01,-2.001809842269247075e-01
1.757999999999962526e+01,-2.858115913269247410e-01
1.758499999999962427e+01,-3.097862503269246948e-01
1.758999999999962682e+01,-2.735778346269246986e-01
1.759499999999962583e+01,-1.939240681269246980e-01
1.759999999999962483e+01,-9.416279367692470537e-02
1.760499999999962384e+01,8.361997994075298993e-03
1.760999999999962284e+01,1.108228951730753226e-01
1.761499999999962540e+01,2.187235756730752934e-01
1.761999999999962441e+01,3.309997123730752944e-01
1.762499999999962341e+01,4.384049878730753025e-01
1.762999999999962597e+01,5.323816486730753583e-01
1.763499999999962498e+01,6.089168161730753592e-01
1.763999999999962398e+01,6.676096537730753511e-01
1.764499999999962299e+01,7.125340582730752548e-01
1.764999999999962199e+01,7.521884326730753356e-01
1.765499999999962455e+01,7.886180638730753145e-01
1.765999999999962355e+01,8.012050786730753327e-01
1.766499999999962256e+01,7.525853452730754123e-01
1.766999999999962512e+01,6.284749150730752909e-01
1.767499999999962412e+01,4.687468273730753254e-01
1.767999999999962313e+01,3.369231865730753506e-01
1.768499999999962213e+01,2.601989803730753170e-01
1.768999999999962114e+01,2.131146100730753334e-01
1.769499999999962370e+01,1.505324998730752928e-01
1.769999999999962270e+01,4.858072109307530473e-02
1.770499999999962171e+01,-7.962381450692469775e-02
1.770999999999962427e+01,-2.032460206269247338e-01
1.771499999999962327e+01,-3.049170568269247150e-01
1.771999999999962228e+01,-3.909442822269247331e-01
1.772499999999962128e+01,-4.768825309269247303e-01
1.772999999999962029e+01,-5.624995021269247886e-01
1.773499999999962284e+01,-6.218807074269246948e-01
1.773999999999962185e+01,-6.210305728269247538e-01
1.774499999999962085e+01,-5.425122157269247625e-01
1.774999999999962341e+01,-3.939483985269247035e-01
1.775499999999962242e+01,-2.076674857269247276e-01
1.775999999999962142e+01,-2.803157262692470078e-02
1.776499999999962043e+01,1.198432882730753046e-01
1.776999999999961943e+01,2.488569526730753101e-01
