layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.1130814685e-05,2.9259805780019977e-05,74.74762159875517,12.203096569,12.1,0.8520377603305774,0.76433165473,0.8113587690390948,-5.7960936768810365,0.29391058303242756,63.72402431566899
2,6.0,0.00013064916381,0.00010238136840577661,27.610292619050846,32.8634773,36.1,-8.965436842105268,0.66118834752,0.6918075144227482,-4.42596622100834,,
3,10.0,0.00017014974663,0.0001855473392878404,-8.298471277970762,47.898596588,57.6,-16.84271425694445,0.53097818518,0.6090693643668219,-12.821393383987424,,
4,14.0,0.00034684349704,0.0002599749714841779,33.41418793505241,66.192987769,74.7,-11.388235918340031,0.39708983301,0.5637519610572196,-29.563024088585607,,
5,18.0,0.00038445011621,0.000301760267240939,27.40249726218519,75.023393127,84.9,-11.63322364310954,0.39174215967,0.5520070668117482,-29.033125982860575,,
