layer_index,layer_tag,layer_name,z_mid_m,gamma_max,tau_peak_kpa,secant_g_pa,secant_g_over_gmax
0,1,"Layer 1",2.00000000,5.4881220257e-05,1.1350485937e+01,3.4201698548e+08,6.7103732551e-01
1,2,"Layer 2",6.00000000,1.4883129502e-04,3.0870705742e+01,2.6649376542e+08,5.2286076775e-01
2,3,"Layer 3",10.00000000,2.1191832680e-04,5.3878235124e+01,3.1576609670e+08,6.1953308173e-01
3,4,"Layer 4",14.00000000,3.3111998484e-04,5.8473251634e+01,1.7811134031e+08,3.4945444969e-01
4,5,"Layer 5",18.00000000,4.3697732928e-04,8.6844214754e+01,2.1622956790e+08,4.2424241222e-01
