layer_index,layer_tag,layer_name,z_mid_m,gamma_max,tau_peak_kpa,secant_g_pa,secant_g_over_gmax
0,1,"Layer 1",2.00000000,4.8255449569e-05,1.0864523029e+01,3.5601229373e+08,6.9849612029e-01
1,2,"Layer 2",6.00000000,1.3371840921e-04,3.2051700269e+01,2.9326161599e+08,5.7537929056e-01
2,3,"Layer 3",10.00000000,2.4270827219e-04,5.0991590681e+01,2.3964708046e+08,4.7018757186e-01
3,4,"Layer 4",14.00000000,3.2164564080e-04,6.5256437110e+01,2.1840479376e+08,4.2851020535e-01
4,5,"Layer 5",18.00000000,3.4004067690e-04,7.2494115289e+01,2.1693818504e+08,4.2563271904e-01
