step,gamma,tau_ref_kpa,tau_model_kpa,tau_backbone_kpa,tau_error_kpa,kt_exact_kpa,secant_ref_g_over_gmax,secant_model_g_over_gmax,branch_id,reason_code,branch_kind,gamma_m_global,f_mrdf,g_ref_kpa,g_t_ref_kpa,reload_factor,direction
70,-1.8005228608559332e-09,-0.0009176813393616254,-0.0009176496197839485,-0.0009176822165718926,3.171957767690407e-08,265141.6734183561,0.9999821788253579,0.999947614526144,,1,backbone,,,,,,0
71,-1.9585593239123734e-09,-0.0009982283645266015,-0.0009981980591275599,-0.000998228037074775,3.0305399041597944e-08,268030.57943441975,0.9999819824812337,0.9999516238437812,,1,backbone,,,,,,0
72,-1.8773084520161575e-09,-0.0009568162633065353,-0.0009567858135734664,-0.0009568172555991444,3.044973306885832e-08,264574.65074444277,0.9999813784320388,0.9999495550117912,,1,backbone,,,,,,0
73,-1.4875029385473264e-09,-0.0007581400572972412,-0.0007581089577316223,-0.0007581458840734888,3.1099565618933345e-08,271765.50861873344,0.9999783811990739,0.9999373612147263,,1,backbone,,,,,,0
74,-1.1164278083031155e-09,-0.000569010912019134,-0.0005689796608017418,-0.0005690194404217361,3.125121739221224e-08,278610.80432357633,0.9999745546890193,0.9999196340863821,,1,backbone,,,,,,0
75,-1.213707699534861e-09,-0.0006185927310850911,-0.0006185616316418228,-0.0006186003623184459,3.109944326823606e-08,264819.14735788084,0.9999762950705884,0.9999260217574772,,1,backbone,,,,,,0
76,-1.8669269211866276e-09,-0.0009515252814814822,-0.0009514950721374796,-0.0009515261410115026,3.0209344002566675e-08,276525.47909614164,0.9999816094273907,0.9999498616756248,,1,backbone,,,,,,0
77,-2.639745142370678e-09,-0.0013454020351859521,-0.0013453819818138473,-0.001345402596127849,2.0053372104793937e-08,290375.00484027324,0.9999748572495863,0.9999599525093055,,1,backbone,,,,,,0
78,-2.951339606120892e-09,-0.001504208895790336,-0.0015041930188690782,-0.0015042089918501378,1.5876921257741705e-08,295958.9866454247,0.9999722918399002,0.9999617371347779,,1,backbone,,,,,,0
79,-2.6239920126549187e-09,-0.0013373661158328008,-0.0013373495870101812,-0.0013373738738206831,1.652882261962696e-08,269310.00750224333,0.9999696209508727,0.999957262090951,,1,backbone,,,,,,0
80,-2.027520389041944e-09,-0.001033357066265013,-0.0010333403225752488,-0.0010333750762750102,1.6743689764103092e-08,280669.5244111564,0.9999635805144252,0.9999473779059426,,1,backbone,,,,,,0
81,-1.6781637132129177e-09,-0.0008552979583702002,-0.0008552816722792326,-0.0008553197488516232,1.6286090967682944e-08,287322.8090514209,0.9999588047847793,0.9999397641453164,,1,backbone,,,,,,0
82,-1.7317956272973568e-09,-0.0008826332051627887,-0.0008826169904792896,-0.000882654204248843,1.6214683499094634e-08,264055.87062508456,0.9999599879912596,0.9999416179201789,,1,backbone,,,,,,0
83,-1.8994987121980763e-09,-0.0009681082546230148,-0.0009680924045740932,-0.000968126876063284,1.58500489215712e-08,267120.51655481197,0.9999629734820579,0.9999466019017375,,1,backbone,,,,,,0
84,-1.8320482839461183e-09,-0.0009337300284801225,-0.0009337140169033947,-0.0009337496735922304,1.6011576727784256e-08,264317.62264501565,0.9999618008299467,0.9999446535126167,,1,backbone,,,,,,0
85,-1.521494829195806e-09,-0.0007754475663784959,-0.000775430388507702,-0.0007754705185655794,1.717787079388248e-08,270035.2346675375,0.999956150930426,0.999933999700214,,1,backbone,,,,,,0
86,-1.295959602667698e-09,-0.0006604978115195308,-0.0006604794900478704,-0.0006605218558135081,1.832147166044764e-08,274187.5568161288,0.9999514592635275,0.9999237217267739,,1,backbone,,,,,,0
87,-1.4583382428578662e-09,-0.0007432591375239281,-0.0007432411917141744,-0.0007432815154830705,1.7945809753700838e-08,266004.2720271492,0.9999562332658921,0.9999320895676606,,1,backbone,,,,,,0
88,-1.9840659555341594e-09,-0.0010112119149569764,-0.0010111946150735843,-0.0010112278790051436,1.7299883392149495e-08,275485.681769207,0.9999656290354847,0.99994852155433,,1,backbone,,,,,,0
89,-2.5701727813391277e-09,-0.0013099374290591742,-0.0013099198219485469,-0.0013099444072744173,1.7607110627338232e-08,286055.93607669644,0.9999705988304155,0.9999571580411326,,1,backbone,,,,,,0
90,-2.9248994777108185e-09,-0.001490733023297684,-0.0014907147041111875,-0.0014907336231629836,1.831918649652757e-08,292453.27948816447,0.9999722009594082,0.9999599125905625,,1,backbone,,,,,,0
91,-2.9776072623538365e-09,-0.0015175962681759337,-0.001517578401971705,-0.001517596452458971,1.7866204228729476e-08,293403.8389992039,0.9999719882424052,0.9999602158730738,,1,backbone,,,,,,0
92,-2.8527297517402075e-09,-0.0014539485536452861,-0.0014539303909578158,-0.0014539518591404222,1.8162687470332783e-08,265455.9746872191,0.9999710059078389,0.9999585142960731,,1,backbone,,,,,,0
93,-2.7198487227935874e-09,-0.0013862216636478402,-0.0013862032460529646,-0.001386228059841612,1.8417594875629398e-08,267988.7063061258,0.9999699099166898,0.9999566241333467,,1,backbone,,,,,,0
94,-2.6914995327913646e-09,-0.0013717726420910304,-0.0013717541749529816,-0.0013717796636456639,1.8467138048795795e-08,268529.045325056,0.9999696709811347,0.9999562091454106,,1,backbone,,,,,,0
95,-2.8017916022562912e-09,-0.0014279864367928512,-0.0014279682331499288,-0.0014279908743967229,1.8203642922470092e-08,265159.2752111473,0.9999706488939699,0.9999579014979468,,1,backbone,,,,,,0
96,-3.0057373424288642e-09,-0.0015319330884270917,-0.0015319157939202726,-0.0015319331006839478,1.729450681904783e-08,269011.9331531356,0.9999718381979233,0.9999605491802076,,1,backbone,,,,,,0
97,-3.190673121569686e-09,-0.0016261864247201154,-0.001626174045832019,-0.0016261864377304987,1.2378888096433588e-08,272505.4715634261,0.9999701060591896,0.9999624940671974,,1,backbone,,,,,,0
98,-3.2492515622149048e-09,-0.0016560411175142362,-0.001656030311049179,-0.0016560411307600218,1.0806465057218786e-08,273612.0485051167,0.9999695574062826,0.9999630321238085,,1,backbone,,,,,,0
99,-3.1916324322894138e-09,-0.0016266737365130332,-0.001626662774901983,-0.0016266753538264397,1.0961611050276654e-08,264183.19426579395,0.9999691108593471,0.9999623724014687,,1,backbone,,,,,,0
100,-3.1677180790166084e-09,-0.001614485047928945,-0.0016144740241722973,-0.0016144873166078978,1.1023756647755498e-08,264642.81449973566,0.9999689239008902,0.9999620960804118,,1,backbone,,,,,,0
101,-3.3207220321630366e-09,-0.0016924662306044436,-0.0016924576033055744,-0.0016924662441449591,8.627298869225142e-09,266009.1483695161,0.9999688880065638,0.9999637906933645,,1,backbone,,,,,,0
102,-3.5983098659576347e-09,-0.001833939138075479,-0.001833939073771882,-0.0018339391527433897,6.430359695240584e-11,271330.9906065918,0.9999662881064799,0.9999662530445589,,1,backbone,,,,,,0
103,-3.752843841373609e-09,-0.001912697209073839,-0.001912701980343275,-0.0019126972243733967,-4.771269435967229e-09,274293.6666013596,0.9999648407453096,0.9999673351817834,,1,backbone,,,,,,0
104,-3.58543204414931e-09,-0.0018273706900451038,-0.0018273749726829336,-0.0018273759746475868,-4.282637829870067e-09,266342.05785870604,0.9999635249081237,0.999965868429142,,1,backbone,,,,,,0
105,-3.189062865859475e-09,-0.001625349508952801,-0.001625353048774624,-0.001625365765204106,-3.539821823031822e-09,274075.3462582214,0.9999601278460433,0.999962305642673,,1,backbone,,,,,,0
106,-2.8953557646527375e-09,-0.0014756534642605466,-0.0014756568292352804,-0.0014756764861998644,-3.364974733750803e-09,279805.6352991122,0.9999572795381793,0.9999595597693188,,1,backbone,,,,,,0
107,-2.9440572846346733e-09,-0.0015004757533445183,-0.0015004792059292046,-0.001500497514058549,-3.4525846862466097e-09,264001.68261790543,0.9999579219722246,0.9999602228687239,,1,backbone,,,,,,0
108,-3.2342860263049188e-09,-0.0016483995184639884,-0.0016484037337238828,-0.0016484138997667278,-4.215259894390852e-09,269519.3937217692,0.9999609815115837,0.9999635385952119,,1,backbone,,,,,,0
109,-3.450085298552788e-09,-0.001758387862966505,-0.0017583924531685028,-0.0017583964498001168,-4.590201997797458e-09,273622.06671684486,0.9999628012060412,0.9999654115693999,,1,backbone,,,,,,0
110,-3.420206281398923e-09,-0.001743159075676023,-0.001743163599564451,-0.001743168572787589,-4.523888428144621e-09,263653.53144687816,0.9999625162131629,0.9999651113399753,,1,backbone,,,,,,0
111,-3.285519588101774e-09,-0.0016745119162977751,-0.0016745160459156313,-0.001674525231843537,-4.1296178562248015e-09,266257.84817645815,0.9999612741287135,0.9999637401953284,,1,backbone,,,,,,0
112,-3.280772818129915e-09,-0.0016720925980370813,-0.001672096699196074,-0.0016721060279265441,-4.1011589927038294e-09,266349.6321478901,0.9999612386978995,0.9999636913132818,,1,backbone,,,,,,0
113,-3.417847305660083e-09,-0.0017419567799195003,-0.0017419613016595066,-0.001741966317609809,-4.52174000629621e-09,265712.79843436164,0.9999625112568473,0.9999651069415072,,1,backbone,,,,,,0
114,-3.4812477238083932e-09,-0.0017742706797989323,-0.001774275399929177,-0.0017742784082139433,-4.720130244778228e-09,266932.4812254316,0.9999630368471165,0.9999656970701748,,1,backbone,,,,,,0
115,-3.3396744269384445e-09,-0.0017021135319254398,-0.0017021178314740734,-0.0017021253739135003,-4.2995486335736105e-09,265815.8170276371,0.9999617615369704,0.9999642874461678,,1,backbone,,,,,,0
116,-3.152756525263094e-09,-0.0016068452436679883,-0.0016068490999048338,-0.00160686210348099,-3.856236845470318e-09,269433.4445282946,0.9999599771163639,0.9999623769009871,,1,backbone,,,,,,0
117,-3.169132810151514e-09,-0.0016151919508648018,-0.0016151958292848407,-0.0016152083396314997,-3.878420038903527e-09,263389.6065561166,0.9999601695749635,0.999962570692402,,1,backbone,,,,,,0
118,-3.3511430340647574e-09,-0.0017079589679914009,-0.0017079633818498472,-0.001707970373147915,-4.4138584462741215e-09,266877.4748670718,0.9999619336827895,0.9999645178727552,,1,backbone,,,,,,0
119,-3.333306884769581e-09,-0.0016988681926301892,-0.001698872583130054,-0.0016988801423932047,-4.390499864712072e-09,263419.6455388256,0.9999617444480833,0.999964328716788,,1,backbone,,,,,,0
120,-2.8391998209644466e-09,-0.0014470320542695034,-0.0014470351045287786,-0.0014470562375444643,-3.0502592751960322e-09,272945.37869632465,0.9999566944181286,0.9999588022685891,,1,backbone,,,,,,0
121,-2.082528163937921e-09,-0.0010613748878789268,-0.001061376743007116,-0.001061410579679974,-1.8551281893031818e-09,287532.87578674813,0.9999468671873336,0.9999486149483201,,1,backbone,,,,,,0
122,-1.6304657470051206e-09,-0.0008309707227148832,-0.0008309728526157134,-0.0008310096120629553,-2.1299008302498243e-09,296247.88440276386,0.999937930568844,0.9999404935576115,,1,backbone,,,,,,0
123,-1.829103770273484e-09,-0.0009322126263358728,-0.0009322153338787269,-0.0009322489535594639,-2.707542854090035e-09,266699.8531618034,0.9999439003755947,0.9999468046389413,,1,backbone,,,,,,0
124,-2.4482423078323674e-09,-0.0012477744017118275,-0.0012477780915710322,-0.001247801317008006,-3.6898592046391565e-09,277995.70744360157,0.9999554981716965,0.9999584551926084,,1,backbone,,,,,,0
125,-2.9792576010840623e-09,-0.0015184204338163849,-0.0015184239793284773,-0.0015184375567674755,-3.54551209246802e-09,287683.72093659523,0.9999608178328051,0.9999631527415647,,1,backbone,,,,,,0
126,-3.238458921710958e-09,-0.0016505288625910633,-0.0016505320067023252,-0.0016505406288431427,-3.144111261925084e-09,292412.646577483,0.999962537979661,0.9999644428197085,,1,backbone,,,,,,0
127,-3.5339898527550752e-09,-0.001801153264056213,-0.001801155685619557,-0.0018011584611369927,-2.4215633439433892e-09,297804.3563983076,0.9999640132108508,0.999965357614044,,1,backbone,,,,,,0
128,-4.1740400927701795e-09,-0.0021273582589007977,-0.002127368881586336,-0.0021273582759200314,-1.0622685538488885e-08,309481.4498375681,0.9999608958720565,0.9999658890461508,,1,backbone,,,,,,0
129,-4.929893465779673e-09,-0.002512571777214765,-0.002512599471611302,-0.0025125717973137627,-2.7694396536898785e-08,323271.12234227016,0.9999538167866687,0.9999648386081235,,1,backbone,,,,,,0
130,-5.177494786601341e-09,-0.002638758261213265,-0.0026387918461351113,-0.002638758282325133,-3.358492184617895e-08,327788.2905930427,0.9999514978712264,0.9999642248016919,,1,backbone,,,,,,0
131,-4.6243008251431594e-09,-0.002356807212605637,-0.002356838946803663,-0.0023568300556039367,-3.1734198025889365e-08,274308.8906708934,0.9999469950133839,0.9999604592101097,,1,backbone,,,,,,0
132,-3.7541940044308664e-09,-0.0019133349287777809,-0.001913366231402586,-0.0019133853324945166,-3.1302624805152474e-08,291977.00135957496,0.9999384943345249,0.9999548535715019,,1,backbone,,,,,,0
133,-3.383551573955757e-09,-0.0017244283968666238,-0.0017244604363143344,-0.0017244874454379728,-3.203944771057628e-08,299503.07534384273,0.9999340673948091,0.9999526459193361,,1,backbone,,,,,,0
134,-3.774409651379446e-09,-0.0019236404656370813,-0.0019236739686070484,-0.0019236881977424134,-3.350296996708531e-08,270618.4154019365,0.9999398348314232,0.9999572502241921,,1,backbone,,,,,,0
135,-4.336880990736066e-09,-0.002210319123075839,-0.0022103537599112793,-0.0022103490600720393,-3.4636835440169517e-08,281472.6937613617,0.9999458352777169,0.9999615049423295,,1,backbone,,,,,,0
136,-4.315071875507166e-09,-0.0021992031464256744,-0.0021992380046691796,-0.0021992342037450785,-3.485824350522859e-08,263508.5093797044,0.9999454616874354,0.9999613112202319,,1,backbone,,,,,,0
137,-3.6924562355092696e-09,-0.0018818697133815775,-0.0018819023811552586,-0.0018819207742024648,-3.2667773681039486e-08,275861.9926293518,0.9999382829807839,0.999955641120559,,1,backbone,,,,,,0
138,-3.2504806830049907e-09,-0.0016566058546753266,-0.0016566374760211497,-0.0016566675558274929,-3.162134582304632e-08,284631.27654450637,0.9999323108932056,0.9999513976333092,,1,backbone,,,,,,0
