layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.6238115073e-05,2.9259805780019977e-05,58.026049183736,10.545239863,12.1,-12.849257330578505,0.70208705043,0.8113587690390948,-13.467743589991272,0.25962259084593525,82.7312787925827
2,6.0,0.00013165651033,0.00010238136840577661,28.594208477654632,30.234206396,36.1,-16.248735745152356,0.55367624437,0.6918075144227482,-19.966720102484942,,
3,10.0,0.00024155945026,0.0001855473392878404,30.187504270954676,49.164616467,57.6,-14.644763078124999,0.45455420717,0.6090693643668219,-25.36905748944592,,
4,14.0,0.00031480768337,0.0002599749714841779,21.091534916913808,62.582099288,74.7,-16.22208930655957,0.41857030481,0.5637519610572196,-25.752754096847205,,
5,18.0,0.00032893941317,0.000301760267240939,9.006866999942023,69.34041667,84.9,-18.326953274440527,0.41904479998,0.5520070668117482,-24.08705881243591,,
