strain,stress
1.8916300286290014e-09,0.827902381711963
2.037760592096123e-09,0.891858778948385
2.048200951157921e-09,0.8964281704268315
1.9080286294256087e-09,0.8350794937533141
1.7984268350809188e-09,0.7871105012946574
1.845314779459779e-09,0.8076317661494826
1.908513116249435e-09,0.8352915372233815
1.868645256696241e-09,0.8178427256807937
1.8202351310893221e-09,0.796655253668631
1.8445830178987456e-09,0.8073114989037442
1.9452672796248526e-09,0.8513775894301087
2.121669685266212e-09,0.9285829464819045
2.2666687060847567e-09,0.9920441058337579
2.229115276175886e-09,0.975608241741697
2.143244773213074e-09,0.9380256315876163
2.2592126320904356e-09,0.9887808348321905
2.4920013926489428e-09,1.090664589258444
2.5358923846175652e-09,1.109874189569589
2.2652717849991434e-09,0.9914327207973926
1.892790986622826e-09,0.8284104936966576
1.7885406630591823e-09,0.7827836587097243
1.9795788277648243e-09,0.8663945916955544
2.1941055908359177e-09,0.9602856884742627
2.407972542962704e-09,1.0538880083547384
2.785198903008449e-09,1.2189872070351258
3.0428839040248356e-09,1.3317672025121152
2.84822216926664e-09,1.2465703556681806
2.5512713348779725e-09,1.1166050351134447
2.5698229508977654e-09,1.1247244489813477
2.6326406052932105e-09,1.1522176082674904
2.3927404918569597e-09,1.0472214555944481
2.035376798651414e-09,0.8908154733122327
1.905371719967748e-09,0.833916654490422
1.9659041769960535e-09,0.8604096603034734
2.1174545557431247e-09,0.9267381270835165
2.446370940940855e-09,1.0706936863461556
2.9499519580291175e-09,1.29109403795956
3.324969009851358e-09,1.455226297274166
3.266642349595222e-09,1.429698693983602
3.0714853285610215e-09,1.3442850771152293
3.260117768398614e-09,1.4268431058238709
3.692280196138509e-09,1.615985960291876
3.885092959461971e-09,1.7003735749755222
3.736059772645848e-09,1.6351467978299838
3.502551633676526e-09,1.5329481958433446
3.546867568263526e-09,1.552343779142982
3.780410985402117e-09,1.6545578211892085
3.838031148994613e-09,1.6797762148237372
4.000410753311143e-09,1.7508442667791904
4.4400362939457985e-09,1.943253472937032
4.434901858253923e-09,1.9410063043714476
3.949361132378478e-09,1.7285015770798324
3.91582700492604e-09,1.7138248255130217
4.3836454207117605e-09,1.9185730980483366
4.508506158268111e-09,1.973220413031032
4.0135833537539036e-09,1.7566094677512882
3.725207194446082e-09,1.6303969919993935
4.302058533899694e-09,1.8828652815694822
4.813941931302329e-09,2.106899303790837
4.294269422043229e-09,1.8794562511778141
3.5739303972140123e-09,1.5641882625804806
3.781891742284043e-09,1.6552058983135565
4.517259804555718e-09,1.9770515874681531
4.722408048760482e-09,2.0668380242505338
4.288598045436484e-09,1.8769740817634741
3.9240616518016894e-09,1.7174288514894165
3.721352815821109e-09,1.6287100610481298
3.355663126983888e-09,1.4686600725335834
3.0328303255847363e-09,1.3273670918090097
2.9772335838208654e-09,1.3030342813624056
2.8848935794860117e-09,1.2626201896218943
2.547549946183911e-09,1.1149763093497063
2.6903194001488603e-09,1.177461662819679
3.802928698573858e-09,1.6644130614229995
5.003354637712744e-09,2.189798828745697
5.3804596141140895e-09,2.3548449019169846
5.069804206398228e-09,2.2188815538800175
4.675133683667229e-09,2.046147636139603
4.7929407548095544e-09,2.097707800286464
5.309185800992472e-09,2.3236507684215213
5.398971145238537e-09,2.3629467719841313
4.718923335686946e-09,2.065312883388156
4.1083294117170955e-09,1.7980766076562293
4.310468948734609e-09,1.8865462352272426
4.63330411717975e-09,2.0278402519276586
4.6383339319834194e-09,2.0300416314746657
5.040336923214103e-09,2.2059847222789677
5.675189993146856e-09,2.483838404383716
5.523326938782586e-09,2.417373090078382
4.988164643573131e-09,2.1831506828947393
5.270755216121895e-09,2.306831003317668
5.844119980093329e-09,2.557773336912208
5.387030969646594e-09,2.3577209616189867
4.480564364419868e-09,1.9609912364340465
4.4302717920805476e-09,1.9389798812578325
4.6706748931903596e-09,2.044196174596127
4.338941426436621e-09,1.8990076741693072
4.142091739953741e-09,1.8128532349756419
4.906559164308397e-09,2.1474347291291997
5.843578185044525e-09,2.5575362115734706
5.896435298372895e-09,2.5806699794628996
5.72413244361557e-09,2.505258856954579
5.831823962878646e-09,2.552391786723462
5.1824920667061005e-09,2.268201212865623
3.856361064227758e-09,1.6877985977677734
3.6340402943191184e-09,1.5904963282300022
4.368056799717904e-09,1.911750486727362
4.5425670493839596e-09,1.988127711208404
4.46408731295643e-09,1.953779789193458
5.284678166011678e-09,2.312924606823509
6.647183545615273e-09,2.9092470545522207
7.428259555646227e-09,3.2510975640154167
7.536391776961263e-09,3.298423374142996
7.548203484697848e-09,3.3035929584798924
7.699372839500246e-09,3.3697546639871128
7.795449806187623e-09,3.41180429755409
7.609706723348284e-09,3.3305108425222594
6.689293118677654e-09,2.927676988156355
4.809173542139362e-09,2.1048123413905784
3.3867991728235e-09,1.4822872650170895
3.538839041834215e-09,1.548829965103309
4.3604987235472785e-09,1.908442572828704
5.1540813898447504e-09,2.2557668220579195
6.328551205954081e-09,2.769792473633378
7.640396979175118e-09,3.343942927818982
8.198497419973386e-09,3.5882045842625865
7.710408383002546e-09,3.374584547532396
6.378102799052644e-09,2.791479527297701
5.2175375142885274e-09,2.2835394180550814
5.116635915161061e-09,2.239378206310774
