layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.5410744465e-05,2.9259805780019977e-05,89.37495649009797,12.117221522,12.1,0.1423266280991721,0.6846581525,0.8113587690390948,-15.615855941157621,0.2766060333440179,212.06263020991287
2,6.0,0.00014991158485,0.00010238136840577661,46.42467392684469,35.337117855,36.1,-2.1132469390581687,0.57117352808,0.6918075144227482,-17.437507374201704,,
3,10.0,0.00025073280922,0.0001855473392878404,35.13144957095672,55.227463291,57.6,-4.1189873420138925,0.49090158036,0.6090693643668219,-19.401367220245454,,
4,14.0,0.00033512520976,0.0002599749714841779,28.906720461125527,70.695695247,74.7,-5.360515064257028,0.44602837456,0.5637519610572196,-20.882159997536736,,
5,18.0,0.00035973813045,0.000301760267240939,19.213219732062623,78.774367882,84.9,-7.21511439104829,0.43891147271,0.5520070668117482,-20.48806997253848,,
