layer_index,layer_tag,layer_name,z_mid_m,gamma_max,tau_peak_kpa,secant_g_pa,secant_g_over_gmax
0,1,"Layer 1",2.00000000,5.0640899480e-05,1.1727196461e+01,3.6603050526e+08,7.1815185132e-01
1,2,"Layer 2",6.00000000,1.3956630965e-04,3.4397462764e+01,3.0461380277e+08,5.9765228104e-01
2,3,"Layer 3",10.00000000,2.4057895591e-04,5.4737635668e+01,2.5949214191e+08,5.0912358243e-01
3,4,"Layer 4",14.00000000,3.1881979402e-04,7.0347872977e+01,2.3798782206e+08,4.6693210688e-01
4,5,"Layer 5",18.00000000,3.4727817500e-04,7.9422258942e+01,2.3467783478e+08,4.6043791183e-01
