gamma,ref_tau_env_kpa,sw_tau_env_kpa,backbone_tau_kpa,ref_secant_g_over_gmax,sw_secant_g_over_gmax,backbone_secant_g_over_gmax,backbone_tangent_g_over_gmax
1.0096556014339156e-12,5.146052965774576e-07,1.4695639579202185e-07,5.146053005345436e-07,0.9999999825423754,0.28557108565320144,0.9999999902319309,0.5000036456288661
1.4552623896156826e-12,7.251774254962689e-07,2.1473010922090012e-07,7.417239441102167e-07,0.9776917946852448,0.28950138059450753,0.9999999842547045,0.5000259217943653
2.09753565435803e-12,1.02868458088831e-06,5.307991316656207e-07,1.0690803391608505e-06,0.962214457410186,0.49650068442591655,0.9999999782102744,0.5000580294423244
3.0232732273559842e-12,1.425553606052873e-06,9.199304414731037e-07,1.540913948188566e-06,0.925135091129795,0.5970031075588517,0.9999999718198798,0.5001043076489025
4.357580758285069e-12,2.2209890780141327e-06,2.220910260663489e-06,2.2209890968386827e-06,0.9999999490354862,0.9999644615369627,0.9999999575112366,0.5001710105258341
6.280778691505442e-12,3.2730607538917337e-06,3.2008063546379123e-06,3.2012122160945024e-06,1.0224441049717021,0.9998731568194256,0.9999999404891856,0.500267152402594
9.052771058038527e-12,4.6526832298112504e-06,4.6131750170482e-06,4.6140521714932026e-06,1.0083723939704992,0.9998098099479911,0.9999999149441623,0.5004057260418046
1.304816932016706e-11,6.576789003832494e-06,6.648885997860352e-06,6.650442316854934e-06,0.9889249292884608,0.9997658601255853,0.9999998774630384,0.5006054584982678
1.8806917960945044e-11,9.549679534571067e-06,9.871040373605852e-06,9.585583486819488e-06,0.9962542047477065,1.0297796320639474,0.999999823987081,0.5008933419152912
2.710726344139671e-11,1.39547125610166e-05,1.3742516153589206e-05,1.381613495494274e-05,1.0100298720626106,0.9946712819584499,0.9999997463168083,0.501308281280582
3.907092766646789e-11,1.9954693454773095e-05,1.966447122136541e-05,1.9913819406477248e-05,1.0020521800575743,0.9874782743072062,0.9999996339086965,0.5019063520849252
5.631469926938951e-11,2.8481141332203093e-05,2.907851630107835e-05,2.8702686040508243e-05,0.9922808710996115,1.0130933711175942,0.9999994724569238,0.5027683784116649
8.116892900199889e-11,4.1466410799560275e-05,0.0011035782727031006,4.1370472953896145e-05,1.0023182311038865,26.67548506976601,0.9999992396621915,0.5040108555464214
1.169924570459841e-10,5.9625308669393924e-05,0.0011035782727031006,5.962911812836987e-05,0.9999350182678096,18.50735174209287,0.999998904082671,0.5058016931476631
1.6862653202334738e-10,8.582417966649205e-05,0.0011035782727031006,8.594610958728962e-05,0.9985797438759333,12.840331398275634,0.9999984204022221,0.5083829064549689
2.4304906504395175e-10,0.00012381643189399654,0.0011035782727031006,0.0001238779376415489,0.9995012216511456,8.908573885401172,0.9999977233583648,0.5121033218175085
3.5031763572389574e-10,0.00017854071681988286,0.0011035782727031006,0.00017855070793153853,0.9999407619727231,6.180735232605436,0.9999967185073437,0.5174657160167391
