layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.3704566388e-05,2.9259805780019977e-05,83.54382387825724,12.69191835,12.1,4.891887190082647,0.73607179217,0.8113587690390948,-9.279122842076184,0.30986825842574633,192.5360435767317
2,6.0,0.00014159902902,0.00010238136840577661,38.305466341091254,36.859842527,36.1,2.104826944598328,0.62549747784,0.6918075144227482,-9.58504138800488,,
3,10.0,0.00025151847601,0.0001855473392878404,35.5548815603431,58.670087051,57.6,1.857790019097225,0.52620755237,0.6090693643668219,-13.604659312156274,,
4,14.0,0.00033868687312,0.0002599749714841779,30.276722865459586,75.671602707,74.7,1.300672967871489,0.47409035604,0.5637519610572196,-15.904442238936909,,
5,18.0,0.00036169153978,0.000301760267240939,19.860557881601157,85.069753154,84.9,0.19994482214368842,0.47028551796,0.5520070668117482,-14.804438885855381,,
