depth_m,gamma_max_a,gamma_max_b,gamma_max_diff,gamma_max_ratio_b_over_a,pga_g_a,pga_g_b,pga_g_diff,pga_g_ratio_b_over_a,max_displacement_m_a,max_displacement_m_b,max_displacement_m_diff,max_displacement_m_ratio_b_over_a,max_strain_pct_a,max_strain_pct_b,max_strain_pct_diff,max_strain_pct_ratio_b_over_a,max_stress_ratio_a,max_stress_ratio_b,max_stress_ratio_diff,max_stress_ratio_ratio_b_over_a,effective_stress_kpa_a,effective_stress_kpa_b,effective_stress_kpa_diff,effective_stress_kpa_ratio_b_over_a,tau_peak_kpa_a,tau_peak_kpa_b,tau_peak_kpa_diff,tau_peak_kpa_ratio_b_over_a,secant_g_over_gmax_a,secant_g_over_gmax_b,secant_g_over_gmax_diff,secant_g_over_gmax_ratio_b_over_a
2.0,8.0225447639e-05,5.3270059305e-05,-2.6955388334000002e-05,0.664004513190199,0.4373714978447868,0.2849067258088313,-0.1524647720359555,0.651406703941047,0.006919118912983445,0.004177708738337171,-0.0027414101746462737,0.6037920132428813,0.0080225447639,0.0053270059305,-0.0026955388334,0.664004513190199,0.7456551204612366,0.5645277763002945,-0.18112734416094212,0.7570896528559973,20.38,20.38,0.0,1.0,15.196451355,11.505076081,-3.6913752740000003,0.7570896528559973,0.6002909798,0.67686056438,0.07656958457999996,1.1275541148486201
6.0,0.00024453002616,0.00015073006214,-9.379996402000002e-05,0.6164071730044917,0.4072174447540085,0.26394562584620607,-0.14327181890780244,0.6481687590904905,0.006471021912855104,0.0038906972503724574,-0.002580324662482647,0.6012492775898866,0.024453002616000002,0.015073006214,-0.009379996402000003,0.6164071730044917,0.7304554024043179,0.5513954187275105,-0.17905998367680742,0.7548652757068732,61.14,61.14,0.0,1.0,44.660043303,33.712315901,-10.947727402000005,0.7548652757068733,0.45083251011,0.54490433509,0.09407182498000005,1.208662469698663
10.0,0.00044243817479,0.00026101432671,-0.00018142384808,0.5899453111926621,0.34423146087270595,0.21879811884787528,-0.12543334202483067,0.6356133698331109,0.005326696342013574,0.0032035750588666756,-0.0021231212831468987,0.6014187506051216,0.044243817479,0.026101432671,-0.018142384807999998,0.5899453111926621,0.6926615564867518,0.5208868001275762,-0.1717747563591756,0.7520076655756178,101.89999999999999,101.89999999999999,0.0,1.0,70.582212606,53.078364933,-17.503847672999996,0.7520076655756178,0.35961094161,0.45542933991,0.0958183983,1.2664501749335413
14.0,0.00057590353748,0.00034140073209,-0.00023450280538999996,0.5928088818205188,0.23996265450438334,0.15994299876221926,-0.08001965574216408,0.6665328781787485,0.0034460033790784366,0.0021023460083864354,-0.0013436573706920012,0.6100823989756693,0.057590353748,0.034140073209,-0.023450280539,0.5928088818205187,0.6233555623159961,0.4723400673349222,-0.15101549498107392,0.7577377918631293,142.66,142.66,0.0,1.0,88.92790452,67.384034006,-21.543870514000005,0.7577377918631293,0.32496670551,0.41675551747,0.09178881196,1.2824560498157724
18.0,0.0005777644894,0.00036395471678,-0.00021380977262000007,0.6299361131695055,0.0826368941631956,0.11176601405807036,0.029129119894874766,1.3524953374620914,0.0011555289788078042,0.0007279094335552322,-0.000427619545252572,0.6299361131611251,0.05777644894,0.036395471677999995,-0.021380977262000007,0.6299361131695055,0.5273366649711045,0.4094966804274343,-0.11783998454367023,0.7765374714649753,183.42,183.42,0.0,1.0,96.724091089,75.109881124,-21.614209965,0.7765374714649752,0.3307942075,0.41383127049,0.08303706299000002,1.2510233284239114
