step,gamma,tau_ref_kpa,tau_model_kpa,tau_backbone_kpa,tau_error_kpa,kt_exact_kpa,secant_ref_g_over_gmax,secant_model_g_over_gmax,branch_id,reason_code,branch_kind,gamma_m_global,f_mrdf,g_ref_kpa,g_t_ref_kpa,reload_factor,direction
12,-2.274047689449028e-10,-0.0001159186733802416,-0.00011589745581733416,-0.00011590432536477327,2.121756290744659e-08,316089.85905249964,1.000121661510443,0.9999386008900146,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.82,509670.32571118936,333590.3999416792,1.3716295886281633,-1
13,-1.6704649071802674e-09,-0.0008513974033751386,-0.0008513671578874096,-0.0008513959136757389,3.024548772892488e-08,344687.7288758444,0.999986102598337,0.9999505785677547,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.82,509670.32571118936,370356.1198099839,1.3716295886281633,-1
14,-1.7536898416862274e-09,-0.0008938112745881353,-0.0008937831965849023,-0.0008938129706958396,2.8078003233003232e-08,346337.0218265965,0.9999816757942005,0.9999502625758577,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.82,509670.32571118936,372476.4617290563,1.3716295886281633,-1
15,-5.952741430664003e-10,-0.00030339161589945825,-0.00030336204934004214,-0.00030340001457317145,2.956655941610412e-08,275650.7163610447,0.9999667423254839,0.9998692921173974,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9705579426868902,509670.32571118936,284333.58068346884,1.4349397728956927,1
16,6.661685010564386e-10,0.0003395326942461551,0.0003395586523237207,0.0003395333075713042,2.5958077565593242e-08,300186.4511064743,0.9999919535751406,1.0000684053252542,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.8715248386594994,509670.32571118936,316473.33949964354,1.4349397728956927,1
17,8.828823419767981e-10,0.0004499847864078609,0.0004500103607914683,0.00044998728216773633,2.5574383607422733e-08,304738.926799253,0.9999861837676933,1.000043016867474,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.8474828726385493,509670.32571118936,321994.8225502602,1.4349397728956927,1
18,-4.353809424181569e-11,-2.2192609023996118e-05,-2.2168378414371956e-05,-2.2190660974638544e-05,2.423060962416173e-08,270792.63752912026,1.0000873789952398,0.9989954511897131,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9811697737363573,509670.32571118936,278422.5897374831,1.4913074592995574,-1
19,-1.1264901432885009e-09,-0.0005741466807192425,-0.0005741204303026197,-0.0005741479438161228,2.625041662274348e-08,290642.5307850537,0.9999872482424822,0.9999415280759023,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9114150004673137,509670.32571118936,306014.8288418294,1.4913074592995574,-1
20,-1.3362847273321976e-09,-0.0006810729784428768,-0.000681046246793867,-0.0006810744198959468,2.6731649009799352e-08,294745.38524066145,0.9999853666535321,0.9999461179112058,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.8919513653227737,509670.32571118936,311360.062974292,1.4913074592995574,-1
21,-6.383394277457223e-10,-0.0003253442713171888,-0.0003253163714257567,-0.00032534944749465955,2.78998914320875e-08,267049.09020413517,0.9999781111311722,0.9998923580283987,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9893123540468758,509670.32571118936,272601.2627285207,1.4611125294503102,1
22,4.8142931789887556e-11,2.454014508761562e-05,2.4567584827026694e-05,2.4537670980827624e-05,2.743973941107461e-08,279428.20200233965,1.0001003779091242,1.001218647326716,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9579486619092856,509670.32571118936,290092.098805423,1.4611125294503102,1
23,-1.16798908522431e-10,-5.952780468180305e-05,-5.950054717082732e-05,-5.9530469757194496e-05,2.7257510975730247e-08,257525.29120305934,0.9999541376614764,0.9994962632105668,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9994031008551466,509670.32571118936,259020.74975345,1.5529221394314034,-1
24,-1.0148067065429167e-09,-0.0005172233952466381,-0.0005171970908354728,-0.0005172258247771018,2.6304411165304492e-08,272497.3111578049,0.9999857971106634,0.9999349408698042,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9752106772416896,509670.32571118936,281901.21076877974,1.5529221394314034,-1
25,-1.767518480562498e-09,-0.0009008609231296831,-0.0009008347888101578,-0.0009008609742086637,2.6134319525313032e-08,285799.443810804,0.9999833871485386,0.9999543772484656,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.927671574264266,509670.32571118936,301079.35848391976,1.5529221394314034,-1
26,-1.71888909210961e-09,-0.000876074558348638,-0.0008760491754958487,-0.00087607616238733,2.5382852789253285e-08,255682.14282237925,0.9999820684297841,0.9999530955559653,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9999481155877756,509670.32571118936,256057.18105906792,1.4340994313163065,1
27,-1.076011821747104e-09,-0.0005484130938206976,-0.0005483865833359554,-0.0005484204817638,2.651048474223549e-08,267159.9240415035,0.9999764498137705,0.9999281105951887,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9895086344835963,509670.32571118936,272437.21198558906,1.4340994313163065,1
28,-5.522683852513963e-10,-0.0002814729164883474,-0.00028144655486608074,-0.00028148090351688975,2.63616222666665e-08,276712.81326888426,0.9999664519647471,0.9998727991251954,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9675980899040882,509670.32571118936,285781.65635637223,1.4340994313163065,1
29,-5.197692485813099e-10,-0.0002649090834770762,-0.0002648825579934644,-0.00026491677987641277,2.6525483611786367e-08,277315.23277521797,0.9999660792604652,0.9998659521394937,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9658418841227289,509670.32571118936,286609.69663771737,1.4340994313163065,1
30,-6.814163410247338e-10,-0.0003472975286211905,-0.00034727141118781005,-0.0003473047895471388,2.611743338043265e-08,257534.50241311663,0.9999727107789753,0.9998975109330112,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.999426709058335,509670.32571118936,258936.80172254657,1.516690131555855,-1
31,-5.774490601239008e-10,-0.00029430735732398756,-0.0002942809861966565,-0.0002943149547988823,2.6371127331045307e-08,256578.26517287167,0.9999687770317238,0.9998791757924413,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9997628447972452,509670.32571118936,257467.15683301157,1.5051948668712627,1
32,-2.3534181738882694e-10,-0.0001199431383695587,-0.00011991501870521864,-0.00011994969442435478,2.8119664340062515e-08,262385.7634326667,0.9999431389179844,0.9997087106229794,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9956342976173166,509670.32571118936,266183.80843852804,1.5051948668712627,1
33,-1.460394821623773e-10,-7.44281031924747e-05,-7.439934172832007e-05,-7.44338856063204e-05,2.876146415463647e-08,263909.57183014654,0.9999209469467127,0.9995345446438257,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9937113347773444,509670.32571118936,268459.1598544634,1.5051948668712627,1
34,-6.124637135942995e-10,-0.0003121554123190786,-0.00031212760981703274,-0.0003121611645246151,2.7802502045872705e-08,262534.5734527808,0.9999758360805219,0.999886772014575,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9952268894386257,509670.32571118936,266702.302901438,1.544112533219384,-1
35,-1.2910837851249947e-09,-0.000658033270306892,-0.0006580057145779718,-0.000658036789848023,2.755572892023002e-08,274008.1285563392,0.9999825579783264,0.9999406828186103,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9712337092515357,509670.32571118936,283992.89253275585,1.544112533219384,-1
36,-1.514076664561848e-09,-0.0007716874866422483,-0.0007716596879173902,-0.0007716897062416521,2.779872485805454e-08,277896.28983783076,0.999982941496446,0.9999469188174022,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9589384737633393,509670.32571118936,289674.4896143011,1.544112533219384,-1
37,-1.0357243171953114e-09,-0.0005278806258554675,-0.0005278519326866611,-0.0005278869914676028,2.8693168806432148e-08,263243.92562422727,0.9999782398152441,0.999923885586215,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9949796371870712,509670.32571118936,267006.2217713169,1.4497897156486208,1
38,-3.3433680018642306e-10,-0.00017039870928047104,-0.00017037009076589763,-0.00017040558398879118,2.8618514573414263e-08,275836.155711283,0.9999565251186562,0.999788582118925,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.969464024765916,509670.32571118936,284876.89631145826,1.4497897156486208,1
39,-1.1156302849582048e-10,-5.685620122626567e-05,-5.682795353206915e-05,-5.6861831194883284e-05,2.8247694196520542e-08,279944.93909910315,0.999899943713857,0.9994031664542448,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9568427791724653,509670.32571118936,290552.90710840694,1.4497897156486208,1
40,-5.518042452688663e-10,-0.0002812385949815292,-0.0002812112365362564,-0.00028124434124310587,2.7358445272803768e-08,262087.52424483176,0.9999743997449313,0.9998771238184482,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9957477314406602,509670.32571118936,266035.18035597424,1.5466407969743445,-1
41,-1.1593946274373103e-09,-0.000590914360328708,-0.0005908873014839281,-0.0005909184738288442,2.7058844779843244e-08,272307.35094688565,0.9999821788484369,0.9999363881816726,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9759108061059792,509670.32571118936,281516.0194018603,1.5466407969743445,-1
42,-1.3221781375872615e-09,-0.0006738813730182164,-0.0006738541939177099,-0.000673884695850208,2.7179100506552305e-08,275112.2632084451,0.999982684403779,0.9999423529285781,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9678447815244098,509670.32571118936,285663.5622460143,1.5466407969743445,-1
43,-9.516847023741717e-10,-0.0004850480176553343,-0.0004850200800359081,-0.0004850541418159079,2.7937619426210425e-08,261283.8961035888,0.9999784599377627,0.9999208635418776,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9969883789830338,509670.32571118936,264258.06034176645,1.462019615782204,1
44,-5.201353441089024e-10,-0.0002650963138819034,-0.00026506804052314916,-0.00026510337109304603,2.8273358754259473e-08,268886.8485884238,0.9999685073630448,0.9998618575649482,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9858865117200514,509670.32571118936,275253.56996620237,1.462019615782204,1
45,-5.181498622772536e-10,-0.00026408456873428855,-0.00026405608347815015,-0.0002640914126178042,2.8485256138393016e-08,268922.1288819328,0.9999692317477791,0.9998613709218575,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9858165484723372,509670.32571118936,275304.1581448244,1.462019615782204,1
46,-9.623078269447875e-10,-0.0004904631323596469,-0.0004904356469938852,-0.0004904684813652729,2.748536576167946e-08,262295.8147382006,0.9999800802269994,0.9999240417269654,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.995671731503073,509670.32571118936,266134.9760214292,1.516803396346938,-1
47,-1.4448735075202382e-09,-0.0007364163137137721,-0.0007363894068492964,-0.0007364189419438908,2.690686447574201e-08,270536.83692673215,0.9999828970685122,0.9999463601208802,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9811574457940024,509670.32571118936,278430.31519577914,1.516803396346938,-1
48,-1.5880568803924055e-09,-0.0008093934325175665,-0.0008093666921278223,-0.0008093951429317989,2.6740389744172623e-08,273023.6957768693,0.9999830116304319,0.9999499746247011,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9748851055287139,509670.32571118936,282078.4772783272,1.516803396346938,-1
49,-1.3807843225003847e-09,-0.0007037505428018929,-0.000703723330199236,-0.0007037545743310692,2.7212602656933454e-08,258474.06369929723,0.9999813377305062,0.9999426704852923,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9990574098460226,509670.32571118936,260099.30842057284,1.4451571567901915,1
50,-1.1017979703123826e-09,-0.0005615567584655692,-0.0005615291173763284,-0.0005615630010044007,2.7641089240713033e-08,263411.0880158859,0.9999785632050819,0.999929342006534,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9948123050602271,509670.32571118936,267207.6746389373,1.4451571567901915,1
51,-1.008243974834191e-09,-0.000513874219447136,-0.0005138464920863844,-0.0005138809688069014,2.772736075159002e-08,265074.2849019979,0.9999774217895191,0.9999234655222691,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.992624099653294,509670.32571118936,269591.35303730454,1.4451571567901915,1
52,-1.1451015866247482e-09,-0.0005836279661374919,-0.000583600566046448,-0.0005836336968625302,2.7400091043945293e-08,257170.4177233752,0.9999794549026145,0.9999325079951732,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9995890611517887,509670.32571118936,258305.18172657638,1.4827038942784143,-1
53,-1.3971164881049393e-09,-0.0007120750222868009,-0.0007120480871772993,-0.0007120786012281712,2.6935109501634823e-08,261511.37246452013,0.9999818872977445,0.9999440617585934,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9966821726801364,509670.32571118936,264726.3453888546,1.4827038942784143,-1
54,-1.6294847112316386e-09,-0.0008305081857798324,-0.0008304816514460785,-0.0008305096090992936,2.6534333753868225e-08,265537.3956975936,0.9999830229967344,0.9999510740241238,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9915324233488357,509670.32571118936,270646.8985557931,1.4827038942784143,-1
55,-1.7537787020174845e-09,-0.0008938577559587754,-0.0008938317217527621,-0.00089385825989842,2.60342060132146e-08,267705.0788633392,0.999983008770534,0.9999538835954304,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9878051899318485,509670.32571118936,273813.7976829754,1.4827038942784143,-1
56,-1.7283501804204527e-09,-0.0008808972702660557,-0.0008808712133066214,-0.0008808981720236276,2.605695943432365e-08,255269.65637889423,0.9999827870617009,0.999953207550222,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9999858132959986,509670.32571118936,255466.03667680442,1.4349369473918006,1
57,-1.5736529118932706e-09,-0.0008020510113813316,-0.0008020245981615841,-0.0008020538880702678,2.6413219747457514e-08,258017.51887890504,0.9999816731174501,0.9999487416264343,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9992881457491489,509670.32571118936,259407.62684313083,1.4349369473918006,1
58,-1.391085580311331e-09,-0.0007090000313504047,-0.0007089732914327147,-0.0007090048242926327,2.6739917690027717e-08,261266.35423717182,0.9999802097507939,0.9999424955232649,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9971138564770555,509670.32571118936,264059.314188011,1.4349369473918006,1
59,-1.3074730231717989e-09,-0.000666384398182174,-0.0006663575446457467,-0.0006663899189270091,2.6853536427276156e-08,262757.9899280702,0.9999794684880934,0.9999391719488033,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.995629771842954,509670.32571118936,266189.69809160964,1.4349369473918006,1
60,-1.3614784212636521e-09,-0.0006939099410278001,-0.0006938832224029879,-0.0006939149181176275,2.671862481219353e-08,255758.73241031446,0.9999800747053387,0.9999415710165226,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9999360097762763,509670.32571118936,256194.15857250526,1.4629675410180507,-1
61,-1.463958110335887e-09,-0.0007461418933279884,-0.0007461154087865337,-0.0007461457936173446,2.6484541454678198e-08,257544.19321820914,0.9999810600196678,0.9999455653770605,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9994627391469595,509670.32571118936,258805.27717785342,1.4629675410180507,-1
62,-1.5057587515629466e-09,-0.0007674468749164081,-0.0007674204772964719,-0.00076745031899497,2.639761993619271e-08,258272.90378662065,0.9999814080291607,0.9999470119947051,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9991373746849118,509670.32571118936,259870.33002440145,1.4629675410180507,-1
63,-1.4947390717429303e-09,-0.0007618303489796788,-0.0007618039232106066,-0.0007618339223651843,2.6425769072209622e-08,255011.7290283433,0.999981308441709,0.9999466218803652,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9999973357361178,509670.32571118936,255098.9077707377,1.4503136837508737,1
64,-1.5422115099257979e-09,-0.0007860261380464919,-0.000785999857947708,-0.0007860291762551737,2.6280098783877832e-08,255651.75787308763,0.9999816890122625,0.999948255496127,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.999950555002379,509670.32571118936,256027.70265604474,1.4510083465701689,-1
65,-1.7004316034079516e-09,-0.0008666677872246172,-0.0008666419738255908,-0.0008666689770173216,2.5813399026370504e-08,258431.56125688177,0.9999826994061911,0.9999529152688091,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9990717256888159,509670.32571118936,260059.05041326373,1.4510083465701689,-1
66,-1.8622721735379673e-09,-0.0009491540979244446,-0.0009491292066292799,-0.0009491537734793357,2.4891295164679132e-08,261280.55422571715,0.9999828981452968,0.9999566738793617,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.997036313890211,509670.32571118936,264182.63326391316,1.4510083465701689,-1
67,-1.87726248191763e-09,-0.0009567940421093604,-0.0009567694882999546,-0.0009567938262020572,2.455380940583063e-08,261544.8790301795,0.999982641576648,0.9999569794360933,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9967896282678079,509670.32571118936,264564.57504903723,1.4510083465701689,-1
68,-1.7563260734919375e-09,-0.0008951550364919322,-0.0008951301853361359,-0.0008951565716934811,2.4851155796287543e-08,256977.07790833167,0.9999818337006998,0.9999540723595581,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9996791120427381,509670.32571118936,257899.51956735362,1.4274612221355774,1
69,-1.6875095649312718e-09,-0.0008600805860287841,-0.0008600555849378977,-0.0008600830297668999,2.500109088645567e-08,258206.26128281702,0.999981352021182,0.9999522842511699,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9992100197992541,509670.32571118936,259652.91966969284,1.4274612221355774,1
70,-1.8005228608559332e-09,-0.0009176813393616254,-0.0009176566108623895,-0.0009176822165718926,2.4728499235923337e-08,256819.43268566995,0.9999821788253579,0.9999552325887021,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9997197804916038,509670.32571118936,257697.64364340922,1.438997704827683,-1
71,-1.9585593239123734e-09,-0.0009982283645266015,-0.0009982050609681425,-0.000998228037074775,2.3303558459005294e-08,259620.8278147563,0.9999819824812337,0.9999586379847089,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9983881028183876,509670.32571118936,261724.3076785601,1.438997704827683,-1
72,-1.8773084520161575e-09,-0.0009568162633065353,-0.0009567928138883527,-0.0009568172555991444,2.3449418182610107e-08,256273.45920142496,0.9999813784320388,0.9999568711338073,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9998551577224631,509670.32571118936,256888.3567531498,1.4226025756483458,1
73,-1.4875029385473264e-09,-0.0007581400572972412,-0.0007581159306628217,-0.0007581458840734888,2.4126634419474602e-08,263272.2876865461,0.9999783811990739,0.9999465584341397,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9951316132083676,509670.32571118936,266820.3264931146,1.4226025756483458,1
74,-1.1164278083031155e-09,-0.000569010912019134,-0.0005689866237429397,-0.0005690194404217361,2.4288276194309524e-08,270000.1655679531,0.9999745546890193,0.9999318706953408,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.984440374993202,509670.32571118936,276274.99190753506,1.4226025756483458,1
75,-1.213707699534861e-09,-0.0006185927310850911,-0.0006185685969395983,-0.0006186003623184459,2.413414549272668e-08,256498.1836761153,0.9999762950705884,0.9999372813994252,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9997923722308407,509670.32571118936,257296.7662976248,1.4754784493767708,-1
76,-1.8669269211866276e-09,-0.0009515252814814822,-0.0009515020867665834,-0.0009515261410115026,2.3194714898755464e-08,267854.28007764753,0.9999816094273907,0.9999572335240006,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9876422429884236,509670.32571118936,273940.28561418765,1.4754784493767708,-1
77,-2.639745142370678e-09,-0.0013454020351859521,-0.0013453889091549712,-0.001345402596127849,1.3126030980886716e-08,281760.1926654754,0.9999748572495863,0.9999651012802827,,1,translated_local_progressive_f_bridge,2.8642875153532095e-09,0.9490880122951149,509670.32571118936,293630.8317806806,1.4754784493767708,-1
78,-2.951339606120892e-09,-0.001504208895790336,-0.0015041998734080387,-0.0015042089918501378,9.022382297220813e-09,287552.322174121,0.9999722918399002,0.9999662939147923,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9304231890145308,509669.91014199227,301569.8305082202,1.4754784493767708,-1
79,-2.6239920126549187e-09,-0.0013373661158328008,-0.0013373564262145507,-0.0013373738738206831,9.689618250124932e-09,260924.47682314427,0.9999696209508727,0.9999623758713287,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9977856185322705,509669.91014199227,263158.7362022036,1.3670026527359358,1
80,-2.027520389041944e-09,-0.001033357066265013,-0.001033347157207715,-0.0010333750762750102,9.909057298003801e-09,272148.448026721,0.9999635805144252,0.9999539916736085,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9823636740253398,509669.91014199227,278356.31331286463,1.3670026527359358,1
81,-1.6781637132129177e-09,-0.0008552979583702002,-0.0008552885641051521,-0.0008553197488516232,9.394265048159878e-09,278840.2541836701,0.9999588047847793,0.9999478216204242,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9665026117608819,509669.91014199227,287257.538094604,1.3670026527359358,1
82,-1.7317956272973568e-09,-0.0008826332051627887,-0.0008826238830218555,-0.000882654204248843,9.322140933211258e-09,255767.40610355436,0.9999599879912596,0.9999494266755499,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9999405597363694,509669.91014199227,256184.6424236444,1.4395701180531684,-1
83,-1.8994987121980763e-09,-0.0009681082546230148,-0.0009680993062623609,-0.000968126876063284,8.948360653913794e-09,258737.35156085048,0.9999629734820579,0.9999537306837607,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9989876415341006,509669.91014199227,260457.6099232596,1.4395701180531684,-1
84,-1.8320482839461183e-09,-0.0009337300284801225,-0.000933720917507107,-0.0009337496735922304,9.110973015423983e-09,256023.26315355787,0.9999618008299467,0.9999520435931588,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9999059836133225,509669.91014199227,256536.7298467065,1.4261247036678928,1
85,-1.521494829195806e-09,-0.0007754475663784959,-0.0007754372678156767,-0.0007754705185655794,1.0298562819264882e-08,261580.10575526516,0.999956150930426,0.9999428707143504,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9970472501551962,509669.91014199227,264449.4209064746,1.4261247036678928,1
86,-1.295959602667698e-09,-0.0006604978115195308,-0.0006604863530291681,-0.0006605218558135081,1.1458490362711155e-08,265635.62661154114,0.9999514592635275,0.99993411184169,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.992472600450948,509669.91014199227,270195.8764196155,1.4261247036678928,1
87,-1.4583382428578662e-09,-0.0007432591375239281,-0.0007432480606707279,-0.0007432815154830705,1.1076853200192409e-08,257645.440120726,0.9999562332658921,0.9999413308343669,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9994551312085082,509669.91014199227,258955.44108339254,1.4637091344462532,-1
88,-1.9840659555341594e-09,-0.0010112119149569764,-0.0010112015272205114,-0.0010112278790051436,1.0387736465054462e-08,266850.59619718336,0.9999656290354847,0.9999553568271821,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9902153506170251,509669.91014199227,272350.57525775564,1.4637091344462532,-1
89,-2.5701727813391277e-09,-0.0013099374290591742,-0.0013099267022857902,-0.0013099444072744173,1.0726773384036464e-08,277343.82946452254,0.9999705988304155,0.9999624103034168,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9664480073366872,509669.91014199227,287283.9669109122,1.4637091344462532,-1
90,-2.9248994777108185e-09,-0.001490733023297684,-0.0014907215055719762,-0.0014907336231629836,1.1517725707855739e-08,283894.4805667484,0.9999722009594082,0.9999644749579404,,1,translated_local_progressive_f_bridge,2.951339606120892e-09,0.9451667178319175,509669.91014199227,296321.9541632039,1.4637091344462532,-1
91,-2.9776072623538365e-09,-0.0015175962681759337,-0.0015175851919934926,-0.001517596452458971,1.1076182441062746e-08,284870.30883154715,0.9999719882424052,0.9999646899428443,,1,translated_local_progressive_f_bridge,2.9776072623538365e-09,0.9425873372550861,509669.7847449806,297664.8766814264,1.4637091344462532,-1
