gamma,ref_tau_env_kpa,sw_tau_env_kpa,backbone_tau_kpa,ref_secant_g_over_gmax,sw_secant_g_over_gmax,backbone_secant_g_over_gmax,backbone_tangent_g_over_gmax
1.0096556014339156e-12,5.146052965774576e-07,5.146052807754218e-07,5.146053005345436e-07,0.9999999825423754,0.999999951835277,0.9999999902319309,0.5000036456288661
1.4552623896156826e-12,7.251774254962689e-07,7.417239172743159e-07,7.417239441102167e-07,0.9776917946852448,0.9999999480742622,0.9999999842547045,0.5000259217943653
2.09753565435803e-12,1.02868458088831e-06,1.069080304153397e-06,1.0690803391608505e-06,0.962214457410186,0.9999999454648844,0.9999999782102744,0.5000580294423244
3.0232732273559842e-12,1.425553606052873e-06,1.5409139047881502e-06,1.540913948188566e-06,0.925135091129795,0.9999999436545078,0.9999999718198798,0.5001043076489025
4.357580758285069e-12,2.2209890780141327e-06,2.126854651913417e-06,2.2209890968386827e-06,0.9999999490354862,0.9576159399311417,0.9999999575112366,0.5001710105258341
6.280778691505442e-12,3.2730607538917337e-06,2.7165497885731986e-06,3.2012122160945024e-06,1.0224441049717021,0.8486002937422608,0.9999999404891856,0.500267152402594
9.052771058038527e-12,4.6526832298112504e-06,3.566504122012726e-06,4.6140521714932026e-06,1.0083723939704992,0.772965646269781,0.9999999149441623,0.5004057260418046
1.304816932016706e-11,6.576789003832494e-06,4.791581834243277e-06,6.650442316854934e-06,0.9889249292884608,0.7204906108205129,0.9999998774630384,0.5006054584982678
1.8806917960945044e-11,9.549679534571067e-06,6.557341877998367e-06,9.585583486819488e-06,0.9962542047477065,0.6840836275473533,0.999999823987081,0.5008933419152912
2.710726344139671e-11,1.39547125610166e-05,1.3967881420093161e-05,1.381613495494274e-05,1.0100298720626106,1.0109830225478071,0.9999997463168083,0.501308281280582
3.907092766646789e-11,1.9954693454773095e-05,1.9266070439746384e-05,1.9913819406477248e-05,1.0020521800575743,0.9674720350400982,0.9999996339086965,0.5019063520849252
5.631469926938951e-11,2.8481141332203093e-05,2.8824556972116872e-05,2.8702686040508243e-05,0.9922808710996115,1.0042454467585786,0.9999994724569238,0.5027683784116649
8.116892900199889e-11,4.1466410799560275e-05,4.2278522590216276e-05,4.1370472953896145e-05,1.0023182311038865,1.0219484435523092,0.9999992396621915,0.5040108555464214
1.169924570459841e-10,5.9625308669393924e-05,5.98940278144763e-05,5.962911812836987e-05,0.9999350182678096,1.004441522120674,0.999998904082671,0.5058016931476631
