layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.2083028527e-05,2.9259805780019977e-05,43.82538573012793,10.695728084,12.1,-11.60555302479338,0.77680241428,0.8113587690390948,-4.259072074862819,0.3110584038267685,19.8460916695428
2,6.0,0.00012914574476,0.00010238136840577661,26.14184276981522,33.411225857,36.1,-7.448127819944608,0.62522281221,0.6918075144227482,-9.624743996645838,,
3,10.0,0.00018791761508,0.0001855473392878404,1.2774507040936673,52.005047728,57.6,-9.713458805555556,0.6329467451,0.6090693643668219,3.920305654841243,,
4,14.0,0.00037777469809,0.0002599749714841779,45.311949043906885,65.700212046,74.7,-12.04790890763052,0.43905783106,0.5637519610572196,-22.118615740755427,,
5,18.0,0.00039519668464,0.000301760267240939,30.963790645259863,99.353215309,84.9,17.023810729093054,0.49643504026,0.5520070668117482,-10.067267231326943,,
