layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.1405449835e-05,2.9259805780019977e-05,75.68623052891945,12.512058941,12.1,3.4054457933884277,0.75067883884,0.8113587690390948,-7.478803769010718,0.3641471781154397,225.83390734299343
2,6.0,0.00013978267393,0.00010238136840577661,36.531359276218765,36.769260693,36.1,1.8539077368421004,0.63667144801,0.6918075144227482,-7.969856537154616,,
3,10.0,0.00024515985134,0.0001855473392878404,32.1279261028273,60.022776176,57.6,4.206208638888888,0.55004548859,0.6090693643668219,-9.690829851240688,,
4,14.0,0.00032745985646,0.0002599749714841779,25.95822382076085,78.514661689,74.7,5.1066421539491165,0.50844254429,0.5637519610572196,-9.810948890270163,,
5,18.0,0.00035668418738,0.000301760267240939,18.20117692804376,88.639378364,84.9,4.404450369846866,0.5000567838,0.5520070668117482,-9.411162670760678,,
