layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.5236888936e-05,2.9259805780019977e-05,88.78077780584054,12.094542489,12.1,-0.045103396694210506,0.68526783285,0.8113587690390948,-15.540712814187767,0.27785674787899906,210.37205553437917
2,6.0,0.00014947647652,0.00010238136840577661,45.99968612215401,35.26220624,36.1,-2.320758337950149,0.57165493579,0.6918075144227482,-17.367920429861883,,
3,10.0,0.00024971382719,0.0001855473392878404,34.582273261605685,55.099478476,57.6,-4.341183201388889,0.4917713901,0.6090693643668219,-19.25855758461319,,
4,14.0,0.00033308169587,0.0002599749714841779,28.120677913131885,70.466968652,74.7,-5.6667086318607724,0.44724318648,0.5637519610572196,-20.666673045132736,,
5,18.0,0.00035815974912,0.000301760267240939,18.690161695154227,78.555999638,84.9,-7.472320803298,0.43979574081,0.5520070668117482,-20.327878526963815,,
