layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,4.6176730709e-05,2.9259805780019977e-05,57.816258440552346,10.056258856,12.1,-16.890422677685955,0.68064376109,0.8113587690390948,-16.11062983936226,0.26986019501478636,114.87962192069385
2,6.0,0.00013413013123,0.00010238136840577661,31.010293492455457,29.76060842,36.1,-17.560641495844877,0.54458368178,0.6918075144227482,-21.281039822990845,,
3,10.0,0.00023455217551,0.0001855473392878404,26.410961434557766,46.906532226,57.6,-18.565048218749997,0.45069579636,0.6090693643668219,-26.00255032880604,,
4,14.0,0.00031777806002,0.0002599749714841779,22.234097461701236,60.2068967,74.7,-19.401744712182065,0.4030637754,0.5637519610572196,-28.503348415121536,,
5,18.0,0.00033705696743,0.000301760267240939,11.696934295487793,67.202914007,84.9,-20.844624255594816,0.39903969683,0.5520070668117482,-27.711125305922007,,
