strain,stress
-5.147815797473557e-09,-0.00262341000215449
-5.811625611172536e-09,-0.0029617253098037084
-4.536472109608472e-09,-0.0023118161231220433
-1.768834415661885e-09,-0.0009012524275738827
6.76466944178966e-11,3.47085943450693e-05
-1.3520486433547826e-09,-0.0006888690211981718
-5.497620593519836e-09,-0.0028017018775981705
-8.82838738270344e-09,-0.004499207272030385
-8.037794361925587e-09,-0.0040962564920056345
-3.542218118156533e-09,-0.0018050359752321081
6.666281856996015e-10,0.0003399777306265137
9.30130166958761e-10,0.00047424986807809345
-2.4595501693316194e-09,-0.0012533529745157091
-5.761590548728077e-09,-0.0029362455134862462
-5.7534433328261425e-09,-0.002932079660098041
-2.821730923405723e-09,-0.001437885000769111
-5.6342634449310387e-11,-2.8490956781019802e-05
2.3013267460165457e-10,0.00011750582812122782
-1.4590292766005538e-09,-0.0007434089013865425
-3.122218592841685e-09,-0.0015910752513465715
-3.844395363381444e-09,-0.0019591387864315597
-4.424128899288714e-09,-0.0022546034378850333
-5.609503261263771e-09,-0.002858732450530951
-6.574058488333753e-09,-0.0033503151410243836
-5.828068208653622e-09,-0.0029701045070487857
-3.4830542631729145e-09,-0.0017749298794494995
-1.8457021304325982e-09,-0.000940439406405694
-3.2087880271596195e-09,-0.0016351649796502632
-7.172351356669357e-09,-0.003655230019505129
-1.0632152357182896e-08,-0.005418451119428188
-1.0661434672263188e-08,-0.005433346975645657
-7.2783931519117495e-09,-0.0037091282364287693
-3.269989953166932e-09,-0.0016662423635074274
-1.4936623484329236e-09,-0.0007609556996391217
-2.5838768346299947e-09,-0.0013166071662416884
-5.093670255077487e-09,-0.002595760150914713
-7.252660812451692e-09,-0.003696101588078618
-8.17803547212116e-09,-0.00416771829752449
-7.723020329515314e-09,-0.003935809392163144
-6.003946994349071e-09,-0.0030596515474796185
-3.5931540505795143e-09,-0.001830965367854452
-1.8259463989961621e-09,-0.0009303037058449391
-2.083947646206359e-09,-0.0010618041054534714
-4.29716637153681e-09,-0.002189810477737703
-6.412420898798737e-09,-0.003267869729376548
-5.957839842229084e-09,-0.003036178830279946
-2.496701568755704e-09,-0.0012721594400495475
1.5524372974308118e-09,0.0007914281710320354
2.8150605927547103e-09,0.00143488828006992
-8.560301439424704e-11,-4.3487581955448064e-05
-5.2813451093716075e-09,-0.002691509520611864
-9.192029392478268e-09,-0.004684529086606928
-9.309965981127263e-09,-0.004744610399660242
-5.828073332168726e-09,-0.00297001097419369
-1.107791947369792e-09,-0.000564323714829883
2.113499130855894e-09,0.001077354386860639
2.2921658011815926e-09,0.001168392723592981
-3.2913701858384645e-10,-0.00016760001593686663
-4.048573617499934e-09,-0.00206322964424871
-6.667898715666281e-09,-0.003398149400870515
-6.7457691516567846e-09,-0.0034378237881921027
-4.505594652032712e-09,-0.0022960779983734695
-1.6910848230650635e-09,-0.0008616395790561097
-3.366314629325395e-10,-0.00017134217389018654
-1.3733323396626819e-09,-0.0006997193769694966
-4.1530710214168214e-09,-0.002116453032305116
-7.104468863163008e-09,-0.00362064155225801
-8.803536041275004e-09,-0.00448654137137652
-8.683541321606475e-09,-0.0044253760737605055
-7.1963278145945785e-09,-0.0036673882397707724
-5.5812734926984585e-09,-0.0028442536082982028
-5.262233380658601e-09,-0.00268165270539594
-6.893049965413822e-09,-0.0035128315649839447
-9.567801056666785e-09,-0.004876031962179292
-1.1080454465685397e-08,-0.005646914193860083
-9.511673934971872e-09,-0.004847352629078332
-5.070592286463375e-09,-0.0025839154135101116
-4.2828355034719333e-10,-0.00021800353139717304
1.1664929711606328e-09,0.000594740853181498
-1.3875960290591618e-09,-0.0007069987018153125
-5.912350793406794e-09,-0.003013062480756741
-8.599491770385959e-09,-0.004382539321778043
-7.1133280279075825e-09,-0.0036250848778792556
-2.45876134571331e-09,-0.001252843533856095
1.9441279736097573e-09,0.0009910426018078537
3.055724302615149e-09,0.0015575349979883323
4.725518594507608e-10,0.00024097266567751276
-3.5612724302694126e-09,-0.0018148893708387374
-6.103092772415725e-09,-0.0031103101961658785
-5.708549810280393e-09,-0.002909216598704483
