layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.6496162462e-05,2.9259805780019977e-05,93.08454364580346,13.829159071,12.1,14.290570834710742,0.75574302876,0.8113587690390948,-6.854642163412049,0.34012651156947177,215.46303086627108
2,6.0,0.00014787832237,0.00010238136840577661,44.43870469078077,40.416032549,36.1,11.95576883379501,0.65271557368,0.6918075144227482,-5.650696173106328,,
3,10.0,0.00025636848565,0.0001855473392878404,38.1687749519784,63.901273254,57.6,10.939710510416669,0.55835265683,0.6090693643668219,-8.326918164657013,,
4,14.0,0.00034053134449,0.0002599749714841779,30.986203227922957,82.701795089,74.7,10.711907749665324,0.51311152935,0.5637519610572196,-8.98275043021618,,
5,18.0,0.00036255525539,0.000301760267240939,20.146783638854455,93.157130874,84.9,9.72571363250883,0.51363268338,0.5520070668117482,-6.951792058277222,,
