layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,5.0596924933e-05,2.9259805780019977e-05,72.92296918645319,11.702988519,12.1,-3.2810866198347095,0.71904214979,0.8113587690390948,-11.378026931098162,0.3150355123556273,147.4535637230411
2,6.0,0.00013972245756,0.00010238136840577661,36.472543525914155,34.389144906,36.1,-4.739210786703609,0.59699319693,0.6918075144227482,-13.70530321166898,,
3,10.0,0.00024078619635,0.0001855473392878404,29.770762153838977,54.772171018,57.6,-4.909425315972221,0.50890830553,0.6090693643668219,-16.44493463251885,,
4,14.0,0.00031920998292,0.0002599749714841779,22.78489005985992,70.426912402,74.7,-5.720331456492642,0.46778047904,0.5637519610572196,-17.02370699291966,,
5,18.0,0.00034729139061,0.000301760267240939,15.088508432658209,79.433883994,84.9,-6.438299182567734,0.46038936773,0.5520070668117482,-16.597196773387086,,
