layer,z_mid_m,sw_gamma_max,ref_gamma_max,gamma_max_pct_diff,sw_tau_peak_kpa,ref_tau_peak_kpa,tau_peak_pct_diff,sw_secant_g_over_gmax,ref_secant_g_over_gmax,secant_g_over_gmax_pct_diff,stress_path_nrmse,loop_energy_pct_diff
1,2.0,6.3677138324e-05,2.9259805780019977e-05,117.62666096533644,14.626557229,12.1,20.880638256198345,0.73181880729,0.8113587690390948,-9.80330339478492,0.2980336262884322,94.190521989657
2,6.0,0.00015885967158,0.00010238136840577661,55.16463010181522,42.803932254,36.1,18.570449457063713,0.63588658185,0.6918075144227482,-8.083308059960762,,
3,10.0,0.0002876745782,0.0001855473392878404,55.04106892836073,59.976851065,57.6,4.126477543402772,0.49239064313,0.6090693643668219,-19.156885580367202,,
4,14.0,0.00035307378686,0.0002599749714841779,35.8106839455844,78.448226975,74.7,5.017706793842027,0.53566696725,0.5637519610572196,-4.98179975366313,,
5,18.0,0.00034874824544,0.000301760267240939,15.571293937628862,70.961627593,84.9,-16.417399772673736,0.45535000061,0.5520070668117482,-17.510113912130628,,
