layer_index,layer_tag,layer_name,z_mid_m,gamma_max,tau_peak_kpa,secant_g_pa,secant_g_over_gmax
0,1,"Layer 1",2.00000000,4.6238115073e-05,1.0545239863e+01,3.5784253335e+08,7.0208705043e-01
1,2,"Layer 2",6.00000000,1.3165651033e-04,3.0234206396e+01,2.8219992068e+08,5.5367624437e-01
2,3,"Layer 3",10.00000000,2.4155945026e-04,4.9164616467e+01,2.3167900467e+08,4.5455420717e-01
3,4,"Layer 4",14.00000000,3.1480768337e-04,6.2582099288e+01,2.1333858553e+08,4.1857030481e-01
4,5,"Layer 5",18.00000000,3.2893941317e-04,6.9340416670e+01,2.1358042812e+08,4.1904479998e-01
